zero-upcrossing period (s);significant wave height (m)
9.32376147973995;6.84320182263513
9.3364749980055;6.80584286965818
9.34917757640088;6.76848105519415
9.36186923388085;6.73112024847763
9.3745499893992;6.69376424377128
9.38721986190819;6.65641676035474
9.39987887035783;6.6190814425477
9.41252703369537;6.58176185976399
9.42516437086454;6.54446150659655
9.43779090080518;6.5071838029325
9.4504066424524;6.46993209409773
9.4630116147362;6.43270965102819
9.47560583658076;6.39551967046873
9.488189326904;6.35836527519629
9.50076210461694;6.32124951426852
9.51332418862317;6.28417536329617
9.5258755978184;6.2471457247363
9.53841635108975;6.21016342820789
9.55094646731548;6.17323123082769
9.56346596536424;6.13635181756445
9.57597486409472;6.09952780161154
9.58847318235515;6.06276172477712
9.60096093898274;6.02605605788908
9.61343815280322;5.98941320121631
9.6259048426305;5.95283548490247
9.63836102726601;5.91632516941376
9.65080672549831;5.87988444599796
9.6632419561028;5.84351543715424
9.67566673784106;5.80722019711298
9.68808108946055;5.77100071232448
9.7004850296941;5.73485890195533
9.71287857725964;5.69879661839139
9.7252617508596;5.66281564774713
9.73763456918064;5.62691771037936
9.74999705089326;5.59110446140507
9.76234921465121;5.55537749122211
9.77469107909147;5.51973832603174
9.78702266283346;5.48418842836233
9.79934398447907;5.44872919759268
9.81165506261192;5.41336197047493
9.82395591579738;5.37808802165496
9.83624656258178;5.34290856419045
9.84852702149257;5.30782475006437
9.8607973110375;5.27283767069436
9.87305744970464;5.23794835743591
9.88530745596193;5.20315778207853
9.89754734825671;5.16846685733492
9.90977714501576;5.13387643732004
9.92199686464454;5.09938731802207
9.93420652552732;5.06500023776071
9.94640614602658;5.03071587763522
9.95859574448287;4.99653486195844
9.97077533921446;4.96245775867734
9.98294494851704;4.92848507977836
9.99510459066351;4.89461728167642
10.0072542839036;4.86085476558668
10.019394046464;4.8271978778776
10.0315238965472;4.79364691040444
10.0436438523324;4.76020210082151
10.0557539319742;4.72686363287236
10.0678541536031;4.69363163665558
10.079944535325;4.66050618886668
10.0920250952207;4.62748731301246
10.1040958513462;4.59457497959739
10.116156821732;4.56176910628131
10.128208024383;4.52906955800442
10.1402494772785;4.4964761470805
10.1522811983719;4.4639886332541
10.1643032055901;4.43160672372209
10.176315516834;4.39933007311544
10.1883181499776;4.36715828344056
10.2003111228681;4.33509090397698
10.2122944533262;4.30312743112947
10.2242681591445;4.27126730823269
10.2362322580893;4.2395099253025
10.2481867678987;4.20785461873659
10.2601317062832;4.17630067095576
10.2720670909254;4.1448473099853
10.2839929394801;4.11349370897274
10.2959092695735;4.0822389856383
10.3078160988037;4.0510822016522
10.3197134447401;4.02002236193713
10.3316013249235;3.98905841388864
10.3434797568656;3.95818924650997
10.3553487580495;3.92741368945494
10.3672083459289;3.89673051197343
10.3790585379282;3.86613842175288
10.3908993514423;3.83563606364801
10.4027308038368;3.80522201829254
10.4145529124472;3.77489480058394
10.42636569458;3.74465285803108
10.4381691675105;3.71449456895901
10.4499633484852;3.68441824055317
10.4617482547197;3.65442210673964
10.4735239033993;3.62450432588231
10.4852903116791;3.5946629782861
10.4970474966834;3.56489606349015
10.5087954755066;3.53520149733408
10.5205342652113;3.5055771087804
10.5322638828297;3.47602063646973
10.5439843453637;3.44652972498875
10.5556956697829;3.41710192082788
10.567397873027;3.38773466799528
10.5790909720037;3.35842530326484
10.5907749835902;3.32917105101761
10.6024499246309;3.29996901764554
10.61411581194;3.27081618546908
10.6257726623001;3.24170940612946
10.6374204924613;3.21264539340017
10.6490593191421;3.18362071535897
10.6606891590309;3.15463178585643
10.6723100287816;3.12567485521291
10.6839219450185;3.09674600005021
10.6955249243323;3.06784111217896
10.7071189832828;3.03895588642487
10.7187041383965;3.0100858072838
10.7302804061693;2.98122613426267
10.7418478030638;2.95237188575929
10.75340634551;2.92351782129881
10.7649560499061;2.89465842192691
10.7764969326184;2.86578786852781
10.7880290099798;2.83690001779989
10.7995522982912;2.80798837557584
10.8110668138207;2.77904606713186
10.8225725728051;2.75006580406311
10.8340695914468;2.72103984724181
10.8455578859161;2.69195996527643
10.8570374723514;2.66281738780098
10.868508366857;2.63360275279421
10.8799705855055;2.60430604697415
10.8914241443375;2.5749165381374
10.9028690593581;2.545422698081
10.9143053465426;2.51581211445906
10.9257330218318;2.48607138959227
10.937152101133;2.45618602379194
10.9485626003207;2.42614028021824
10.959964535239;2.39591702758559
10.971357921697;2.36549755612859
10.9827427754696;2.33486136106552
10.9941191123019;2.30398588627916
11.0054869479033;2.27284621893013
11.0168462979503;2.24141472302524
11.028197178089;2.20966059636745
11.0395396039292;2.17754933038666
11.0508735910496;2.14504204552337
11.0621991549937;2.11209466528325
11.073516311276;2.07865687840485
11.0848250753745;2.04467081874855
11.0961254627364;2.01006936307217
11.1074174887713;1.97477390228161
11.1187011688588;1.93869137243951
11.129976518349;1.90171022110474
11.1412435525558;1.86369480186681
11.1525022867546;1.82447737714324
11.1637527361956;1.78384635029318
11.1749949160948;1.74152829707981
11.1862288416309;1.6971592662806
11.1974545279528;1.65023629694249
11.2086719901758;1.60002940007652
11.2198812433813;1.54540561523425
11.2310823026227;1.48442586475812
11.2422751829108;1.41320214089691
11.2534598992296;1.32105516095254
11.2422751829108;0.881590261144327
11.2310823026227;0.824904978878802
11.2198812433813;0.778688352235934
11.2086719901758;0.739051223984738
11.1974545279528;0.704053354292899
11.1862288416309;0.672560609435261
11.1749949160948;0.643841817594506
11.1637527361956;0.617392826940695
11.1525022867546;0.592848488781258
11.1412435525558;0.569934176225373
11.129976518349;0.548437086153182
11.1187011688588;0.528188271986454
11.1074174887713;0.509050877065801
11.0961254627364;0.490912138658713
11.0848250753745;0.47367778365364
11.073516311276;0.45726799601067
11.0621991549937;0.441614448833215
11.0508735910496;0.426658076628532
11.0395396039292;0.412347374046553
11.028197178089;0.398637076679091
11.0168462979503;0.385487124092584
11.0054869479033;0.372861834696111
10.9941191123019;0.360729241893172
10.9827427754696;0.349060554629148
10.971357921697;0.337829715013603
10.959964535239;0.327013032514721
10.9485626003207;0.316588879149393
10.937152101133;0.306537433699356
10.9257330218318;0.296840465664321
10.9143053465426;0.287481151671424
10.9028690593581;0.278443918583493
10.8914241443375;0.269714308717713
10.8799705855055;0.261278863488432
10.868508366857;0.253125022492102
10.8570374723514;0.245241035604
10.8455578859161;0.237615886097328
10.8340695914468;0.230239223142408
10.8225725728051;0.22310130232517
10.8110668138207;0.216192933051427
10.7995522982912;0.209505431886598
10.7880290099798;0.203030581031678
10.7764969326184;0.196760591260606
10.7649560499061;0.19068806874481
10.75340634551;0.18480598527707
10.7418478030638;0.179107651476344
10.7302804061693;0.173586692615235
10.7187041383965;0.168237026760708
10.7071189832828;0.16305284496101
10.6955249243323;0.158028593247295
10.6839219450185;0.153158956248756
10.6723100287816;0.148438842245075
10.6606891590309;0.143863369503324
10.6490593191421;0.139427853763946
10.6374204924613;0.135127796758239
10.6257726623001;0.130958875652036
10.61411581194;0.126916933324621
10.6024499246309;0.122997969400365
10.5907749835902;0.119198131961184
10.5790909720037;0.115513709875554
10.567397873027;0.111941125686773
10.5556956697829;0.108476929009068
10.5439843453637;0.105117790386379
10.5322638828297;0.101860495572396
10.5205342652113;0.0987019401955464
10.5087954755066;0.095639124775479
10.4970474966834;0.0926691500618463
10.4852903116791;0.0897892126682074
10.4735239033993;0.086996600977004
10.4617482547197;0.0842886912938511
10.4499633484852;0.081662944231181
10.4381691675105;0.0791169013033728
10.42636569458;0.0766481817170577
10.4145529124472;0.0742544793417402
10.4027308038368;0.0719335598473921
10.3908993514423;0.0696832579964295
10.3790585379282;0.0675014750792255
10.3672083459289;0.0653861764826038
10.3553487580495;0.0633353893821047
10.3434797568656;0.0613472005494083
10.3316013249235;0.0594197542669984
10.3197134447401;0.0575512503429354
10.3078160988037;0.0557399422190442
10.2959092695735;0.0539841351664486
10.2839929394801;0.0522821845628443
10.2720670909254;0.0506324942463246
10.2601317062832;0.0490335149410414
10.2481867678987;0.0474837427502325
10.2362322580893;0.0459817177126349
10.2242681591445;0.0445260224184724
10.2122944533262;0.0431152806815553
10.2003111228681;0.0417481562642618
10.1883181499776;0.0404233516524978
10.176315516834;0.0391396068777096
10.1643032055901;0.0378956983835377
10.1522811983719;0.0366904379346282
10.1402494772785;0.0355226715654024
10.128208024383;0.034391278566725
10.116156821732;0.0332951705085265
10.1040958513462;0.0322332902966024
10.0920250952207;0.0312046112618784
10.079944535325;0.0302081362806162
10.0678541536031;0.0292428969240476
10.0557539319742;0.0283079526361144
10.0436438523324;0.0274023899379897
10.0315238965472;0.0265253216581946
10.019394046464;0.0256758861871959
10.0072542839036;0.0248532467553924
9.99510459066351;0.0240565907335227
9.98294494851704;0.0232851289545509
9.97077533921446;0.0225380950561465
9.95859574448287;0.0218147448429307
9.94640614602658;0.0211143556677094
9.93420652552732;0.0204362258309562
9.92199686464454;0.0197796739978445
9.90977714501576;0.0191440386321804
9.89754734825671;0.0185286774465972
9.88530745596193;0.0179329668684527
9.87305744970464;0.0173563015208265
9.8607973110375;0.0167980937181416
9.84852702149257;0.0162577729758565
9.83624656258178;0.0157347855337954
9.82395591579738;0.0152285938926256
9.81165506261192;0.0147386763630813
9.79934398447907;0.0142645266275032
9.78702266283346;0.0138056533133096
9.77469107909147;0.0133615795780242
9.76234921465121;0.0129318427055057
9.74999705089326;0.0125159937130359
9.73763456918064;0.0121135969689433
9.7252617508596;0.0117242298204424
9.71287857725964;0.0113474822314034
9.7004850296941;0.0109829564297497
9.68808108946055;0.010630266564222
9.67566673784106;0.0102890383702344
9.6632419561028;0.00995890884457675
9.65080672549831;0.00963952592871053
9.63836102726601;0.00933054820042903
9.6259048426305;0.00903164457365682
9.61343815280322;0.00874249400616261
9.60096093898274;0.00846278521498034
9.58847318235515;0.00819221639933276
9.57597486409472;0.00793049497086597
9.56346596536424;0.00767733729099082
9.55094646731548;0.00743246841516968
9.53841635108975;0.00719562184394359
9.5258755978184;0.00696653928055229
9.51332418862317;0.00674497039496482
9.50076210461694;0.00653067259415765
9.488189326904;0.0063234107984959
9.47560583658076;0.00612295722405376
9.4630116147362;0.00592909117072163
9.4504066424524;0.00574159881597221
9.43779090080518;0.00556027301413307
9.42516437086454;0.00538491310102519
9.41252703369537;0.0052153247038484
9.39987887035783;0.00505131955617274
9.38721986190819;0.00489271531791799
9.3745499893992;0.00473933540019214
9.36186923388085;0.00459100879486946
9.34917757640088;0.00444756990879505
9.3364749980055;0.00430885840250572
9.32376147973995;0.00417471903334636
9.3110370026492;0.00404500150287652
9.29830154777856;0.00391956030846647
9.28555509617438;0.0037982545989793
9.27279762888474;0.00368094803442974
9.26002912696005;0.00356750864952703
9.2472495714539;0.00345780872101174
9.23445894342358;0.00335172463867946
9.221657223931;0.00324913678001022
9.20884439404323;0.0031499293883098
9.1960204348334;0.00305399045427217
9.18318532738133;0.00296121160088896
9.17033905277439;0.00287148797160095
9.1574815921082;0.00278471812163675
9.14461292648748;0.00270080391243765
9.13173303702681;0.00261965040909362
9.11884190485145;0.00254116578072311
9.10593951109816;0.00246526120371763
9.09302583691608;0.00239185076776678
9.0801008634675;0.00232085138461501
9.06716457192877;0.0022521826994548
9.05421694349119;0.0021857670049075
9.04125795936186;0.00212152915751413
9.0282876007646;0.00205939649667279
9.01530584894084;0.00199929876596462
9.00231268515059;0.00194116803679477
8.98930809067335;0.00188493863429757
8.97629204680906;0.00183054706543675
8.9632645348791;0.0017779319492586
8.95022553622723;0.00172703394921489
8.9371750322206;0.00167779570752571
8.92411300425082;0.00163016178151009
8.91103943373489;0.00158407858184413
8.89795430211629;0.00153949431268211
8.88485759086607;0.00149635891359489
8.87174928148383;0.00145462400328577
8.85862935549891;0.00141424282501514
8.84549779447141;0.00137517019370318
8.83235457999336;0.00133736244466018
8.81919969368983;0.001300777383891
8.80603311722008;0.00126537423994621
8.79285483227874;0.00123111361725532
8.77966482059697;0.0011979574509249
8.7664630639437;0.00116586896293447
8.7532495441268;0.00113481261970987
8.74002424299433;0.00110475409103068
8.72678714243582;0.00107566021022452
8.71353822438351;0.00104749893562241
8.70027747081361;0.00102023931323316
8.68700486374768;0.000993851440597856
8.67372038525388;0.000968306431807066
8.66042401744836;0.000943576383617926
8.64711574249659;0.000919634342672842
8.63379554261475;0.000896454273752992
8.62046340007113;0.000874011029067996
8.60711929718755;0.000852280318528271
8.59376321634077;0.000831238680980001
8.580395139964;0.000810863456374042
8.56701505054833;0.00079113275883741
8.55362293064422;0.000772025450626513
8.54021876286309;0.000753521116927883
8.52680252987876;0.000735600041482505
8.51337421442907;0.000718243183016585
8.49993379931746;0.000701432152441299
8.48648126741455;0.000685149190809323
8.47301660165976;0.00066937714799914
8.45953978506298;0.000654099462103518
8.44605080070624;0.000639300139504263
8.43254963174534;0.000624963735614286
8.41903626141165;0.000611075336252785
8.40551067301378;0.000597620539653938
8.39197284993938;0.000584585439071657
8.37842277565689;0.000571956605972516
8.36486043371736;0.000559721073790056
8.35128580775629;0.000547866322233311
8.33769888149547;0.000536380262121609
8.32409963874487;0.000525251220733287
8.31048806340454;0.000514467927653175
8.29686413946654;0.000504019501104354
8.28322785101687;0.000493895434740014
8.26957918223751;0.000484085584890789
8.25591811740836;0.000474580158248236
8.24224464090931;0.00046536969997094
8.22855873722231;0.000456445082196803
8.21486039093342;0.000447797492958966
8.20114958673493;0.000439418425471012
8.18742630942754;0.000431299667801834
8.17369054392247;0.000423433292886829
8.15994227524371;0.000415811648905971
8.14618148853022;0.000408427349983333
8.13240816903816;0.000401273267216716
8.11862230214324;0.000394342520024143
8.10482387334293;0.000387628467785711
8.09101286825892;0.000381124701785827
8.07718927263939;0.00037482503743544
8.06335307236148;0.00036872350677121
8.04950425343368;0.000362814351220564
8.03564280199831;0.000357092014619418
8.02176870433402;0.000351551136481797
8.0078819468583;0.000346186545507272
7.99398251613006;0.000340993253325589
7.98007039885218;0.000335966448455142
7.96614558187419;0.000331101490490317
7.95220805219486;0.000326393904489268
7.93825779696495;0.000321839375571119
7.92429480348989;0.000317433743705611
7.91031905923256;0.000313172998689636
7.89633055181606;0.000309053275317024
7.88232926902653;0.000305070848712862
7.86831519881607;0.000301222129849387
7.85428832930553;0.000297503661221202
7.84024864878754;0.000293912112686436
7.82619614572943;0.000290444277454654
7.81213080877623;0.00028709706823276
7.79805262675371;0.000283867513513026
7.7839615886715;0.000280752754000452
7.76985768372612;0.000277750039175575
7.75574090130422;0.000274856723987895
7.7416112309857;0.00027207026568069
7.727468662547;0.000269388220733496
7.71331318596431;0.000266808241927603
7.69914479141692;0.000264328075519601
7.68496346929053;0.000261945558535498
7.67076921018068;0.000259658616167029
7.65656200489613;0.000257465259274796
7.64234184446235;0.000255363581985327
7.62810872012504;0.000253351759401243
7.61386262335367;0.000251428045388006
7.59960354584504;0.000249590770467175
7.58533147952696;0.000247838339791519
7.57104641656193;0.000246169231205838
7.5567483493508;0.00024458199339515
7.5424372705366;0.000243075244114797
7.5281131730083;0.000241647668494226
7.5137760499047;0.000240298017418706
7.49942589461827;0.000239025105988485
7.48506270079917;0.000237827812051194
7.47068646235915;0.000236705074792635
7.45629717347564;0.000235655893415295
7.44189482859582;0.000234679325858609
7.4274794224407;0.000233774487609034
7.41305095000936;0.000232940550550804
7.39860940658311;0.000232176741891435
7.38415478772977;0.00023148234314324
7.36968708930801;0.000230856689157511
7.35520630747168;0.000230299167216576
7.34071243867423;0.000229809216193734
7.32620547967317;0.000229386325739751
7.3116854275346;0.000229030035554068
7.29715227963772;0.00022873993467474
7.28260603367949;0.000228515660849232
7.26804668767926;0.000228356899923107
7.25347423998348;0.000228263385302593
7.2388886892705;0.000228234897451195
7.22429003455532;0.000228271263428805
7.20967827519451;0.000228372356482717
7.1950534108911;0.000228538095683139
7.18041544169959;0.000228768445595292
7.16576436803089;0.00022906341599422
7.15110019065751;0.00022942306163093
7.1364229107186;0.000229847482025471
7.12173252972517;0.000230336821309961
7.10702904956536;0.000230891268108733
7.09231247250968;0.000231511055453874
7.0775828012164;0.000232196460739645
7.06284003873693;0.000232947805721528
7.04808418852133;0.000233765456542482
7.03331525442377;0.000234649823806187
7.01853324070814;0.00023560136267406
7.00373815205367;0.000236620573009972
6.98892999356062;0.000237707999552822
6.97410877075604;0.000238864232130331
6.95927448959957;0.000240089905899
6.94442715648929;0.000241385701627971
6.92956677826765;0.000242752346009588
6.91469336222746;0.000244190612002542
6.89980691611791;0.000245701319226845
6.88490744815069;0.000247285334357113
6.86999496700612;0.000248943571584921
6.85506948183941;0.000250676993092501
6.84013100228689;0.000252486609562817
6.82517953847239;0.000254373480726778
6.8102151010136;0.000256338715939258
6.79523770102857;0.000258383474781518
6.78024735014221;0.000260508967713775
6.76524406049285;0.000262716456729209
6.75022784473893;0.000265007256073142
6.73519871606568;0.000267382732966257
6.72015668819186;0.000269844308369909
6.70510177537664;0.000272393457790043
6.69003399242646;0.000275031712099727
6.67495335470199;0.00027776065838728
6.65985987812513;0.000280581940862532
6.64475357918612;0.000283497261758087
6.62963447495063;0.000286508382278185
6.61450258306703;0.000289617123594741
6.5993579217736;0.000292825367828428
6.58420050990585;0.000296135059104967
6.56903036690399;0.000299548204613629
6.55384751282028;0.000303066875704936
6.53865196832664;0.000306693209010095
6.52344375472215;0.000310429407603899
6.50822289394075;0.000314277742174005
6.49298940855891;0.000318240552236968
6.47774332180344;0.000322320247373224
6.46248465755926;0.000326519308493622
6.44721344037736;0.000330840289127606
6.43192969548269;0.000335285816746583
6.41663344878225;0.000339858594094544
6.4013247268731;0.000344561400575093
6.38600355705055;0.000349397093646178
6.37066996731637;0.000354368610227563
6.35532398638702;0.000359478968154558
6.33996564370199;0.000364731267644803
6.32459496943223;0.000370128692800807
6.30921199448855;0.00037567451310408
6.29381675053016;0.000381372084972169
6.27840926997322;0.000387224853306544
6.26298958599952;0.000393236353074809
6.24755773256512;0.000399410210910823
6.23211374440913;0.000405750146731988
6.21665765706251;0.000412259975368155
6.20118950685695;0.000418943608219604
6.18570933093381;0.000425805054935428
6.17021716725306;0.000432848425082646
6.15471305460239;0.000440077929846909
6.13919703260623;0.000447497883756232
6.123669141735;0.000455112706386579
6.10812942331422;0.000462926924113062
6.09257791953388;0.000470945171824177
6.07701467345766;0.000479172194718261
6.06143972903238;0.000487612850000314
6.04585313109739;0.000496272108692292
6.03025492539406;0.000505155057372245
6.01464515857531;0.000514266899949461
5.99902387821517;0.000523612959418339
5.98339113281846;0.00053319867963601
5.96774697183041;0.00054302962706885
5.95209144564642;0.000553111492553921
5.93642460562182;0.000563450093036982
5.9207465040817;0.000574051373309897
5.90505719433076;0.000584921407753621
5.88935673066324;0.00059606640200356
5.87364516837282;0.000607492694682634
5.85792256376267;0.000619206759052399
5.84218897415545;0.000631215204659707
5.82644445790337;0.000643524778994
5.81068907439831;0.000656142369050217
5.79492288408198;0.000669075002918323
5.77914594845605;0.000682329851316965
5.76335833009242;0.000695914229097849
5.74756009264342;0.000709835596702195
5.73175130085208;0.000724101561590528
