zero-upcrossing period (s);significant wave height (m)
8.80328986314491;4.37156285741166
8.81310408396991;4.35218847344095
8.82290842838991;4.33260062586154
8.83270291771415;4.31279612849616
8.8424875732079;4.29277164674142
8.85226241609233;4.27252368903211
8.86202746754445;4.25204859766827
8.8717827486968;4.23134253894559
8.88152828063754;4.21040149252252
8.89126408441008;4.18922123995001
8.9009901810132;4.16779735228121
8.91070659140068;4.14612517666842
8.92041333648146;4.12419982184349
8.93011043711918;4.10201614236492
8.93979791413247;4.0795687215003
8.94947578829449;4.05685185259571
8.95914408033305;4.03385951876427
8.96880281093047;4.01058537070365
8.97845200072337;3.98702270242609
8.98809167030281;3.9631644246545
8.9977218402139;3.93900303560274
9.00734253095604;3.91453058881726
9.0169537629826;3.88973865770862
9.02655555670096;3.86461829634502
9.03614793247242;3.83915999601258
9.04573091061207;3.81335363696739
9.05530451138885;3.78718843471014
9.06486875502534;3.76065288000035
9.07442366169788;3.73373467169162
9.08396925153632;3.70642064130514
9.09350554462413;3.6786966680603
9.10303256099814;3.65054758283876
9.11255032064888;3.62195705926214
9.12205884352008;3.59290748969815
9.13155814950888;3.56337984355754
9.14104825846593;3.5333535046798
9.15052919019493;3.50280608389689
9.16000096445304;3.47171320196842
9.16946360095048;3.44004823693959
9.17891711935094;3.4077820285059
9.1883615392711;3.37488253006749
9.1977968802809;3.34131439666739
9.20722316190338;3.30703849372046
9.21664040361478;3.2720113070459
9.22604862484451;3.23618422877688
9.23544784497471;3.19950268558714
9.24483808334131;3.16190506438021
9.25421935923282;3.12332137466172
9.26359169189092;3.08367156398361
9.27295510051047;3.04286336950013
9.28230960423955;3.00078953895844
9.29165522217908;2.95732417860504
9.30099197338332;2.91231786677811
9.31031987685944;2.86559098063273
9.31963895156787;2.81692436463571
9.32894921642209;2.76604591733552
9.33825069028885;2.71261067262657
9.34754339198801;2.65617003999337
9.35682734029246;2.59612197075906
9.36610255392843;2.53162521133323
9.37536905157543;2.46143976821638
9.38462685186593;2.38359686252602
9.39387597338633;2.29460247493733
9.40311643467532;2.18696889205319
9.41234825422589;2.03624466190663
9.40311643467532;1.47030282825881
9.39387597338633;1.37882058494372
9.38462685186593;1.30599846988927
9.37536905157543;1.24434638846699
9.36610255392843;1.19036796719372
9.35682734029246;1.14209210033584
9.34754339198801;1.09827649505206
9.33825069028885;1.05807762609123
9.32894921642209;1.02089120093884
9.31963895156787;0.986266413178284
9.31031987685944;0.95385610882539
9.30099197338332;0.923386026632106
9.29165522217908;0.894634879384904
9.28230960423955;0.867420940684405
9.27295510051047;0.841592713426592
9.26359169189092;0.817022256492178
9.25421935923282;0.793600298281548
9.24483808334131;0.771232584543791
9.23544784497471;0.749837099270386
9.22604862484451;0.729341916135984
9.21664040361478;0.709683513809911
9.20722316190338;0.690805438179619
9.1977968802809;0.672657227875092
9.1883615392711;0.655193542316265
9.17891711935094;0.638373447429647
9.16946360095048;0.622159825474889
9.16000096445304;0.606518883555663
9.15052919019493;0.591419741328696
9.14104825846593;0.576834082818307
9.13155814950888;0.562735860531704
9.12205884352008;0.549101042558458
9.11255032064888;0.535907395238965
9.10303256099814;0.523134295454026
9.09350554462413;0.510762567729399
9.08396925153632;0.498774342245382
9.07442366169788;0.487152930550047
9.06486875502534;0.475882716338951
9.05530451138885;0.46494905911688
9.04573091061207;0.454338208922154
9.03614793247242;0.444037230590662
9.02655555670096;0.4340339362787
9.0169537629826;0.424316825162524
9.00734253095604;0.414875029396343
8.9977218402139;0.405698265546513
8.98809167030281;0.396776790832817
8.97845200072337;0.388101363602443
8.96880281093047;0.37966320754189
8.95914408033305;0.371453979199006
8.94947578829449;0.363465738444339
8.93979791413247;0.355690921549078
8.93011043711918;0.348122316598182
8.92041333648146;0.340753040992389
8.91070659140068;0.333576520823088
8.9009901810132;0.326586471930045
8.89126408441008;0.319776882474408
8.88152828063754;0.313141996878924
8.8717827486968;0.306676301004143
8.86202746754445;0.300374508444127
8.85226241609233;0.294231547837972
8.8424875732079;0.288242551104741
8.83270291771415;0.282402842519171
8.82290842838991;0.276707928554262
8.81310408396991;0.271153488424391
8.80328986314491;0.265735365269384
8.79346574456191;0.260449557925914
8.78363170682431;0.255292213237845
8.773787728492;0.250259618861867
8.76393378808155;0.245348196528891
8.75406986406647;0.240554495725428
8.74419593487728;0.235875187762458
8.73431197890169;0.231307060202276
8.72441797448488;0.226847011616466
8.71451389992962;0.222492046650517
8.70459973349644;0.218239271372746
8.69467545340394;0.214085888887138
8.68474103782891;0.210029195191419
8.67479646490652;0.206066575263254
8.66484171273066;0.20219549935892
8.65487675935403;0.198413519510003
8.64490158278847;0.194718266204933
8.63491616100512;0.19110744524312
8.62492047193472;0.187578834750515
8.61491449346784;0.184130282346205
8.60489820345513;0.180759702450495
8.5948715797076;0.177465073725647
8.58483459999681;0.174244436641086
8.57478724205528;0.171095891155521
8.56472948357667;0.168017594508931
8.55466130221607;0.165007759117946
8.54458267559032;0.162064650568526
8.53449358127835;0.159186585700359
8.52439399682138;0.156371930777711
8.51428389972335;0.153619099741877
8.50416326745118;0.150926552540677
8.49403207743508;0.148292793530778
8.48389030706895;0.14571636994886
8.47373793371067;0.143195870447964
8.4635749346825;0.14072992369553
8.45340128727137;0.138317197029922
8.44321696872931;0.135956395172386
8.4330219562738;0.133646258991621
8.42281622708817;0.131385564318289
8.41259975832194;0.129173120806964
8.40237252709128;0.127007770843171
8.39213451047939;0.124888388493328
8.38188568553692;0.122813878495475
8.37162602928238;0.12078317528888
8.36135551870261;0.118795242080645
8.35107413075317;0.116849069947601
8.34078184235885;0.114943676971843
8.3304786304141;0.11307810740837
8.32016447178346;0.111251430883358
8.30983934330211;0.109462741621714
8.29950322177635;0.107711157702569
8.28915608398404;0.105995820341523
8.27879790667516;0.104315893198439
8.26842866657229;0.102670561709704
8.25804834037121;0.101059032443889
8.24765690474133;0.0994805324798526
8.23725433632634;0.0979343088062957
8.22684061174472;0.0964196277419174
8.21641570759027;0.0949357743753036
8.2059796004328;0.0934820520237378
8.19553226681863;0.092057781710191
8.18507368327119;0.0906623016577191
8.17460382629172;0.0892949668006331
8.16412267235978;0.0879551483117145
8.153630197934;0.0866422331449167
8.14312637945262;0.0853556235928805
8.13261119333425;0.0840947368587664
8.12208461597846;0.0828590046417858
8.11154662376651;0.0816478727359807
8.10099719306205;0.0804608006416955
8.09043630021179;0.0792972611893026
8.07986392154626;0.0781567401747274
8.06928003338055;0.0770387360063134
8.05868461201501;0.075942759362655
8.04807763373605;0.0748683328609479
8.03745907481692;0.0738149907355444
8.02682891151846;0.072782278526294
8.01618712008995;0.0717697527763384
8.00553367676988;0.0707769807390572
7.9948685577868;0.0698035400937949
7.98419173936019;0.068849018670115
7.97350319770127;0.0679130141802436
7.96280290901391;0.066995133959448
7.95209084949549;0.0660949947140863
7.94136699533784;0.0652122222770346
7.93063132272814;0.0643464513702728
7.91988380784982;0.0634973253744008
7.90912442688357;0.0626644961048023
7.89835315600827;0.0618476235943046
7.88756997140199;0.0610463758820542
7.87677484924297;0.0602604288084786
7.86596776571063;0.0594894658160571
7.85514869698665;0.0587331777557763
7.84431761925595;0.0579912626990579
7.83347450870781;0.057263425754994
7.82261934153693;0.0565493788927097
7.81175209394453;0.0558488407687
7.80087274213948;0.0551615365590016
7.78998126233943;0.0544871977959994
7.77907763077196;0.0538255622097826
7.76816182367577;0.0531763735738662
7.75723381730185;0.0525393815551617
7.74629358791471;0.0519143415680652
7.73534111179362;0.0513010146325328
7.72437636523384;0.0506991672360238
7.71339932454789;0.0501085711991969
7.70240996606685;0.049529003545249
7.69140826614167;0.0489602463727794
7.68039420114452;0.0484020867320701
7.66936774747009;0.0478543165046946
7.65832888153703;0.047316732286363
7.64727757978929;0.046789135272873
7.63621381869758;0.0462713311491039
7.62513757476075;0.0457631299809724
7.61404882450733;0.0452643461102248
7.60294754449695;0.0447747980520403
7.59183371132186;0.0442943083952887
7.58070730160849;0.0438227037054542
7.56956829201894;0.0433598144300722
7.55841665925264;0.0429054748066524
7.54725238004785;0.0424595227729955
7.53607543118339;0.0420217998798431
7.52488578948018;0.0415921512058169
7.51368343180301;0.041170425274517
7.50246833506217;0.0407564739738097
7.49124047621521;0.0403501524771552
7.47999983226866;0.0399513191669869
7.46874638027985;0.0395598355600462
7.45748009735866;0.0391755662346212
7.44620096066937;0.0387983787596602
7.43490894743253;0.0384281436256858
7.4236040349268;0.0380647341774487
7.41228620049091;0.0377080265483331
7.40095542152557;0.0373578995963826
7.38961167549542;0.0370142348419659
7.37825493993105;0.0366769164070055
7.36688519243102;0.036345830955751
7.3555024106639;0.0360208676370227
7.34410657237035;0.0357019180279092
7.33269765536526;0.0353888760788953
7.32127563753985;0.035081638060341
7.30984049686386;0.034780102510285
7.29839221138777;0.0344841701835833
7.28693075924499;0.0341937440022797
7.27545611865419;0.0339087290072281
7.26396826792154;0.033629032310903
7.25246718544305;0.0333545630513842
7.24095284970696;0.0330852323474676
7.22942523929611;0.032820953254891
7.2178843328904;0.0325616407236328
7.20633010926919;0.0323072115562709
7.19476254731388;0.0320575843673358
7.18318162601036;0.0318126795436924
7.17158732445164;0.031572419205867
7.15997962184041;0.031336727170335
7.14835849749172;0.0311055289126895
7.13672393083559;0.0308787515317837
7.12507590141977;0.0306563237146431
7.11341438891249;0.0304381757023208
7.1017393731052;0.0302242392565256
7.09005083391543;0.0300144476270644
7.07834875138964;0.0298087355200988
7.06663310570609;0.0296070390671229
7.05490387717783;0.0294092957947305
7.04316104625562;0.0292154445950799
7.03140459353098;0.0290254256970912
7.01963449973924;0.0288391806383017
7.00785074576261;0.0286566522374292
6.99605331263337;0.0284777845675762
6.98424218153698;0.0283025229300671
6.97241733381535;0.0281308138289257
6.96057875097006;0.0279626049459381
6.94872641466572;0.0277978451163285
6.93686030673326;0.0276364843049989
6.92498040917334;0.0274784735833569
6.91308670415979;0.0273237651066326
6.90117917404309;0.0271723120918153
6.88925780135387;0.0270240687960308
6.8773225688065;0.0268789904954915
6.86537345930267;0.0267370334648958
6.8534104559351;0.0265981549573329
6.84143354199118;0.0264623131846576
6.8294427009568;0.0263294672983338
6.81743791652005;0.0261995773706936
6.80541917257514;0.026072604376674
6.79338645322627;0.025948510175938
6.78133974279158;0.0258272574954662
6.7692790258071;0.0257088099124958
6.75720428703085;0.0255931318378757
6.74511551144687;0.0254801884998428
6.73301268426941;0.0253699459281027
6.72089579094709;0.0252623709383582
6.70876481716712;0.0251574311170987
6.69661974885967;0.0250550948068593
6.6844605722021;0.0249553310916861
6.67228727362345;0.0248581097830467
6.66009983980885;0.0247634014060055
6.64789825770401;0.0246711771856893
6.63568251451979;0.0245814090341601
6.62345259773681;0.0244940695374449
6.6112084951101;0.0244091319430146
6.59895019467382;0.024326570147389
6.58667768474605;0.0242463586841513
6.57439095393357;0.0241684727121674
6.5620899911368;0.0240928880040606
6.54977478555469;0.0240195809349832
6.53744532668976;0.0239485284716054
6.52510160435311;0.0238797081613584
6.51274360866955;0.0238130981219332
6.50037133008278;0.0237486770309864
6.48798475936059;0.0236864241160703
6.47558388760016;0.023626319144802
6.4631687062334;0.0235683424152507
6.45073920703234;0.0235124747464822
6.43829538211462;0.0234586974693906
6.42583722394899;0.023406992417659
6.41336472536088;0.0233573419189407
6.40087787953808;0.0233097287862018
6.38837668003641;0.0232641363093171
6.37586112078552;0.0232205482467536
6.36333119609467;0.0231789488174756
6.35078690065866;0.0231393226930222
6.33822822956375;0.0231016549897364
6.32565517829371;0.0230659312611346
6.31306774273585;0.0230321374904887
6.30046591918721;0.0230002600834764
6.28784970436072;0.0229702858610393
6.27521909539149;0.0229422020523824
6.26257408984315;0.0229159962880725
6.2499146857142;0.0228916565932993
6.23724088144453;0.0228691713812661
6.2245526759219;0.0228485294466914
6.21185006848855;0.0228297199594427
6.19913305894784;0.0228127324582922
6.18640164757098;0.0227975568447876
6.17365583510383;0.02278418337723
6.1608956227737;0.0227726026647472
6.14812101229634;0.0227628056614951
6.13533200588285;0.0227547836609358
6.12252860624678;0.022748528290272
6.10971081661122;0.0227440315048584
6.09687864071599;0.0227412855828389
6.08403208282489;0.0227402831197862
6.07117114773301;0.0227410170234392
6.05829584077411;0.0227434805085342
6.04540616782806;0.0227476670917504
6.03250213532838;0.0227535705866233
6.0195837502698;0.0227611850986815
6.00665102021591;0.0227705050205118
5.99370395330687;0.0227815250269523
5.9807425582672;0.0227942400704125
5.96776684441364;0.0228086453760991
5.95477682166302;0.0228247364374674
5.9417725005403;0.0228425090116343
5.92875389218655;0.0228619591148147
5.91572100836713;0.0228830830179183
5.90267386147981;0.022905877242115
5.88961246456305;0.0229303385544361
5.87653683130429;0.0229564639634797
5.86344697604835;0.0229842507150838
5.85034291380582;0.0230136962880965
5.83722466026164;0.0230447983901675
5.82409223178358;0.0230775549535358
5.81094564543095;0.0231119641308774
5.79778491896325;0.0231480242912021
5.78461007084894;0.0231857340157147
5.77142112027428;0.0232250920937554
5.75821808715219;0.0232660975187363
5.7450009921312;0.0233087494840971
5.73176985660448;0.0233530473792873
5.7185247027189;0.0233989907857174
5.70526555338413;0.0234465794728146
5.69199243228187;0.0234958133939668
5.67870536387509;0.0235466926825994
5.66540437341731;0.0235992176481273
5.65208948696199;0.0236533887720372
5.63876073137195;0.0237092067038622
5.62541813432883;0.0237666722572224
5.61206172434265;0.0238257864058446
5.59869153076137;0.0238865502795528
5.58530758378055;0.0239489651602829
5.57190991445304;0.0240130324780527
5.55849855469871;0.0240787538069728
5.54507353731429;0.024146130861174
5.53163489598315;0.0242151654907803
5.51818266528528;0.024285859677833
5.50471688070714;0.0243582155321698
5.49123757865172;0.0244322352873744
5.47774479644855;0.024507921296566
5.46423857236378;0.024585276028263
5.4507189456103;0.0246643020622268
5.43718595635791;0.0247450020851679
5.4236396457435;0.0248273788865626
5.41008005588133;0.0249114353543218
5.3965072298733;0.0249971744704528
5.38292121181922;0.0250845993067802
5.36932204682722;0.0251737130204316
5.3557097810241;0.0252645188495019
5.34208446156574;0.0253570201085047
5.32844613664757;0.0254512201838481
5.31479485551501;0.0255471225293164
5.30113066847395;0.0256447306613997
5.28745362690134;0.0257440481546269
5.27376378325565;0.0258450786368677
5.26006119108746;0.0259478257845354
5.24634590505008;0.026052293317802
5.23261798091006;0.0261584849956556
5.21887747555789;0.0262664046110226
5.20512444701853;0.0263760559857304
5.19135895446214;0.0264874429654749
5.17758105821461;0.0266005694146808
5.16379081976827;0.0267154392113188
5.14998830179253;0.0268320562417125
5.13617356814448;0.0269504243951743
5.1223466838796;0.0270705475586254
5.1085077152623;0.0271924296112217
5.09465672977666;0.0273160744187323
5.08079379613696;0.0274414858280772
5.06691898429831;0.0275686676615886
5.05303236546726;0.0276976237113009
5.03913401211235;0.0278283577331977
5.02522399797465;0.0279608734412635
5.01130239807831;0.0280951745016116
4.99736928874104;0.0282312645264213
4.98342474758455;0.0283691470678059
4.96946885354504;0.0285088256117125
4.95550168688355;0.0286503035715948
4.9415233291963;0.0287935842821099
4.92753386342506;0.0289386709927058
4.91353337386734;0.0290855668610971
4.89952194618668;0.0292342749467269
4.88549966742273;0.0293847982040717
4.87146662600139;0.0295371394759233
4.85742291174488;0.0296913014865496
4.84336861588164;0.0298472868348105
4.82930383105631;0.0300050979871646
4.81522865133951;0.0301647372705735
4.80114317223763;0.030326206865402
4.78704749070248;0.0304895087981096
4.77294170514092;0.0306546449340081
4.75882591542433;0.0308216169697859
4.74470022289804;0.0309904264260962
4.73056473039064;0.0311610746399224
4.71641954222321;0.0313335627569693
4.70226476421841;0.0315078917239223
4.68810050370949;0.0316840622806359
4.6739268695492;0.0318620749522447
4.65974397211853;0.0320419300411642
4.64555192333536;0.0322236276190793
4.63135083666302;0.0324071675187831
4.61714082711864;0.0325925493259616
4.60292201128142;0.0327797723709396
4.58869450730076;0.0329688357203072
4.57445843490419;0.0331597381684533
4.56021391540525;0.0333524782290997
4.5459610717111;0.0335470541266752
4.53170002833004;0.0337434637876932
4.51743091137888;0.0339417048320507
4.50315384859009;0.0341417745641596
4.48886896931879;0.0343436699641491
4.47457640454959;0.0345473876789687
4.46027628690321;0.0347529240133086
4.44596875064296;0.0349602749206696
4.43165393168092;0.0351694359941809
4.41733196758411;0.0353804024574371
4.40300299758021;0.0355931691553622
4.38866716256331;0.0358077305448383
4.37432460509927;0.0360240806854796
4.35997546943097;0.0362422132302198
4.34561990148325;0.0364621214159007
4.3312580488677;0.0366837980538349
4.31689006088718;0.036907235520346
4.30251608854005;0.0371324257471601
4.28813628452428;0.0373593602119419
4.27375080324115;0.0375880299286435
4.25935980079885;0.0378184254379062
4.24496343501571;0.0380505367974033
4.23056186542318;0.0382843535721943
4.21615525326863;0.0385198648250459
4.20174376151771;0.0387570591067327
4.1873275548566;0.0389959244463265
4.17290679969385;0.0392364483414856
4.15848166416201;0.0394786177487511
4.14405231811888;0.039722419073827
4.12961893314853;0.0399678381618608
4.11518168256201;0.040214860287775
4.10074074139766;0.0404634701465558
4.08629628642126;0.0407136518435599
4.07184849612569;0.0409653888849241
4.05739755073037;0.0412186641678904
4.04294363218034;0.0414734599712378
4.02848692414501;0.0417297579457244
4.01402761201654;0.0419875391045504
3.99956588290792;0.0422467838138702
3.98510192565065;0.0425074717834189
3.97063593079214;0.0427695820570687
3.95616809059262;0.0430330930035379
3.94169859902186;0.0432979823071264
3.92722765175537;0.0435642269585566
3.91275544617031;0.0438318032457905
3.89828218134099;0.0441006867450394
3.88380805803404;0.0443708523117826
3.86933327870309;0.044642274071881
3.85485804748321;0.0449149254128042
3.8403825701848;0.0451887789749549
3.82590705428722;0.04546380664306
3.81143170893194;0.0457399795376919
3.79695674491531;0.0460172680069159
3.78248237468091;0.046295641618009
3.76800881231156;0.0465750691493538
3.75353627352079;0.0468555185824494
3.73906497564401;0.0471369570939628
3.72459513762924;0.0474193510480975
3.71012698002734;0.0477026659888895
3.69566072498192;0.0479868666328611
3.68119659621877;0.0482719168616345
3.66673481903488;0.048557779714837
3.652275620287;0.0488444173831355
3.63781922837982;0.0491317912013554
3.62336587325366;0.0494198616419279
