zero-upcrossing period (s);significant wave height (m)
5.48832261218547;4.01594577999066
5.49692740222289;4.02737248755184
5.50551884538964;4.03879534226145
5.51409696556941;4.05021399569499
5.52266178679807;4.0616281007056
5.53121333325991;4.07303731139846
5.53975162928398;4.08444128312924
5.54827669934044;4.09583967248341
5.55678856803703;4.1072321372586
5.56528726011553;4.11861833645544
5.57377280044827;4.12999793026301
5.58224521403472;4.14137058003588
5.5907045259981;4.15273594829098
5.59915076158202;4.16409369867944
5.60758394614724;4.17544349598057
5.61600410516839;4.18678500608204
5.62441126423075;4.19811789596397
5.63280544902713;4.20944183368547
5.64118668535478;4.22075648836733
5.64955499911223;4.23206153017142
5.65791041629637;4.24335663029693
5.6662529629994;4.25464146094785
5.67458266540593;4.26591569532801
5.68289954979003;4.27717900762136
5.69120364251244;4.28843107297315
5.69949497001772;4.29967156747672
5.70777355883146;4.31090016815255
5.71603943555759;4.32211655293408
5.72429262687565;4.33332040064833
5.73253315953815;4.34451139100272
5.74076106036794;4.35568920456178
5.74897635625567;4.36685352273427
5.7571790741572;4.37800402775145
5.76536924109115;4.38914040265365
5.7735468841364;4.40026233127098
5.7817120304297;4.41136949820321
5.78986470716322;4.42246158880247
5.79800494158227;4.43353828915788
5.80613276098293;4.44459928607143
5.8142481927098;4.45564426704575
5.82235126415373;4.46667292026311
5.83044200274962;4.47768493456394
5.83852043597423;4.48867999943066
5.84658659134408;4.49965780497089
5.85464049641326;4.5106180418943
5.86268217877142;4.52156040149188
5.87071166604172;4.53248457562621
5.87872898587877;4.5433902566986
5.88673416596669;4.55427713764291
5.89472723401716;4.56514491189227
5.90270821776749;4.57599327337364
5.91067714497874;4.586821916474
5.91863404343384;4.59763053602982
5.92657894093582;4.608418827305
5.93451186530595;4.61918648596733
5.94243284438201;4.62993320806911
5.95034190601654;4.64065869003048
5.95823907807513;4.65136262861057
5.96612438843477;4.66204472089737
5.97399786498212;4.67270466427543
5.98185953561198;4.68334215641438
5.98970942822562;4.69395689524035
5.99754757072924;4.70454857891716
6.00537399103242;4.7151169058264
6.01318871704661;4.72566157454443
6.02099177668361;4.73618228381813
6.02878319785413;4.74667873254465
6.03656300846636;4.75715061975049
6.04433123642451;4.76759764456719
6.05208790962744;4.77801950620757
6.05983305596732;4.78841590394757
6.06756670332823;4.79878653709601
6.07528887958491;4.80913110497903
6.08299961260139;4.819449306912
6.09069893022976;4.82974084217697
6.09838686030892;4.84000540999808
6.10606343066334;4.85024270952108
6.11372866910186;4.8604524397854
6.1213826034165;4.87063429970155
6.12902526138129;4.880787988025
6.13665667075116;4.89091320333393
6.14427685926079;4.90100964400316
6.15188585462353;4.9110770081785
6.1594836845303;4.92111499375089
6.16707037664854;4.93112329833104
6.17464595862119;4.94110161922586
6.18221045806566;4.95104965340869
6.1897639025728;4.96096709749533
6.19730631970598;4.97085364771564
6.20483773700006;4.98070899988951
6.21235818196052;4.9905328493953
6.21986768206246;5.00032489114698
6.22736626474976;5.01008481956396
6.23485395743415;5.01981232854265
6.24233078749434;5.02950711143006
6.2497967822752;5.03916886099276
6.25725196908687;5.04879726939157
6.26469637520402;5.05839202814823
6.27213002786494;5.06795282811853
6.27955295427085;5.07747935946181
6.28696518158507;5.08697131161144
6.29436673693231;5.09642837324273
6.30175764739787;5.10585023224296
6.30913794002698;5.11523657568073
6.31650764182406;5.12458708977348
6.32386677975204;5.13390145985694
6.33121538073164;5.14317937035023
6.33855347164078;5.1524205047252
6.34588107931386;5.16162454547362
6.35319823054117;5.17079117407085
6.36050495206825;5.17992007094669
6.36780127059528;5.18901091544495
6.3750872127765;5.19806338579439
6.38236280521963;5.20707715906906
6.38962807448526;5.21605191115532
6.39688304708637;5.22498731671437
6.40412774948771;5.23388304914565
6.41136220810535;5.24273878054993
6.41858644930609;5.25155418169191
6.42580049940699;5.2603289219606
6.43300438467489;5.2690626693318
6.4401981313259;5.27775509032887
6.44738176552496;5.28640584998236
6.45455531338537;5.29501461178904
6.46171880096832;5.30358103767226
6.46887225428249;5.312104787939
6.47601569928362;5.32058552123834
6.48314916187408;5.32902289451753
6.49027266790249;5.33741656298046
6.49738624316331;5.34576618004103
6.50448991339645;5.35407139727976
6.51158370428694;5.36233186439804
6.51866764146452;5.37054722917117
6.52574175050331;5.37871713740143
6.53280605692149;5.38684123287091
6.53986058618092;5.39491915729177
6.54690536368685;5.4029505502581
6.55394041478761;5.41093504919484
6.56096576477427;5.41887228930642
6.5679814388804;5.42676190352569
6.57498746228172;5.43460352246059
6.58198386009587;5.44239677434063
6.58897065738213;5.45014128496199
6.59594787914113;5.4578366776314
6.60291555031464;5.46548257311133
6.60987369578529;5.47307858955993
6.61682234037637;5.48062434247473
6.62376150885154;5.48811944463059
6.63069122591469;5.49556350602098
6.63761151620966;5.50295613379493
6.64452240432005;5.51029693219405
6.65142391476904;5.51758550248863
6.6583160720192;5.52482144291135
6.66519890047228;5.53200434859142
6.67207242446904;5.53913381148673
6.67893666828909;5.54620942031316
6.68579165615073;5.55323076047547
6.69263741221077;5.5601974139939
6.69947396056442;5.56710895943179
6.70630132524508;5.57396497181963
6.71311953022427;5.58076502257911
6.71992859941147;5.5875086794452
6.726728556654;5.59419550638553
6.73351942573689;5.60082506352031
6.74030123038276;5.60739690703878
6.74707399425174;5.61391058911402
6.75383774094137;5.62036565781719
6.76059249398646;5.62676165702859
6.76733827685903;5.633098126348
6.77407511296826;5.63937460100131
6.78080302566032;5.6455906117474
6.78752203821838;5.6517456847813
6.79423217386252;5.65783934163592
6.80093345574961;5.66387109908098
6.80762590697334;5.66984046902058
6.81430955056409;5.67574695838772
6.82098440948893;5.68159006903656
6.82765050665156;5.68736929763263
6.83430786489225;5.69308413553942
6.84095650698782;5.69873406870407
6.84759645565162;5.7043185775384
6.85422773353349;5.70983713679859
6.86085036321973;5.71528921546158
6.86746436723311;5.72067427659798
6.87406976803282;5.72599177724224
6.88066658801448;5.73124116826045
6.88725484951013;5.73642189421333
6.89383457478825;5.74153339321722
6.9004057860537;5.74657509680073
6.90696850544781;5.75154642975822
6.9135227550483;5.75644680999948
6.92006855686938;5.76127564839531
6.9266059328617;5.76603234861976
6.9331349049124;5.77071630698769
6.93965549484514;5.77532691228812
6.94616772442009;5.77986354561362
6.95267161533401;5.78432558018509
6.95916718922023;5.78871238117136
6.96565446764875;5.79302330550445
6.97213347212622;5.79725770168984
6.97860422409602;5.80141490961149
6.98506674493827;5.80549426033109
6.99152105596994;5.80949507588242
6.99796717844482;5.8134166690596
7.00440513355366;5.81725834319947
7.01083494242416;5.82101939195799
7.01725662612104;5.82469909907981
7.02367020564618;5.82829673816167
7.03007570193854;5.83181157240895
7.03647313587438;5.83524285438482
7.04286252826722;5.83858982575207
7.04924389986797;5.84185171700785
7.05561727136499;5.84502774720965
7.06198266338415;5.84811712369365
7.06834009648895;5.85111904178455
7.07468959118058;5.854032684496
7.08103116789795;5.8568572222225
7.08736484701793;5.8595918124214
7.09369064885524;5.86223559928486
7.10000859366267;5.86478771340181
7.10631870163118;5.86724727140907
7.11262099288991;5.86961337563108
7.11891548750635;5.87188511370839
7.12520220548637;5.87406155821389
7.13148116677442;5.87614176625648
7.13775239125354;5.87812477907164
7.1440158987455;5.88000962159841
7.15027170901093;5.88179530204239
7.15651984174934;5.88348081142329
7.16276031659937;5.88506512310817
7.16899315313874;5.88654719232727
7.17521837088454;5.88792595567435
7.18143598929313;5.8892003305885
7.18764602776052;5.89036921481857
7.19384850562216;5.89143148586757
7.20004344215341;5.89238600041833
7.20623085656937;5.89323159373707
7.21241076802516;5.89396707905644
7.21858319561604;5.89459124693493
7.2247481583774;5.89510286459282
7.2309056752851;5.89550067522347
7.23705576525535;5.89578339727805
7.24319844714507;5.8959497237235
7.24933373975184;5.89599832127156
7.25546166181416;5.89592782957801
7.26158223201148;5.89573686041048
7.26769546896438;5.89542399678318
7.27380139123471;5.89498779205735
7.27990001732569;5.89442676900516
7.28599136568213;5.89373941883566
7.29207545469042;5.89292420018043
7.29815230267881;5.89197953803755
7.30422192791741;5.89090382267073
7.31028434861854;5.88969540846264
7.3163395829366;5.88835261271816
7.32238764896839;5.8868737144168
7.32842856475329;5.88525695291057
7.3344623482732;5.88350052656377
7.34048901745287;5.88160259133316
7.3465085901599;5.87956125928341
7.35252108420512;5.87737459703593
7.35852651734241;5.87504062414522
7.36452490726912;5.87255731140093
7.37051627162603;5.86992257904938
7.37650062799763;5.86713429493117
7.38247799391226;5.86419027252904
7.38844838684192;5.86108826892059
7.39441182420319;5.85782598263215
7.40036832335653;5.85440105138345
7.40631790160688;5.85081104972098
7.41226057620374;5.84705348653054
7.41819636434143;5.84312580242165
7.42412528315893;5.83902536697546
7.43004734974038;5.83474947584864
7.43596258111495;5.83029534772171
7.44187099425719;5.82566012108339
7.44777260608706;5.82084085083863
7.45366743347023;5.8158345047292
7.45955549321808;5.81063795955296
7.46543680208783;5.80524799716853
7.47131137678286;5.79966130027025
7.47717923395281;5.79387444791619
7.48304039019354;5.78788391079136
7.48889486204786;5.78168604618839
7.49474266600464;5.77527709267992
7.50058381850021;5.76865316446691
7.5064183359176;5.76181024536924
7.51224623458705;5.75474418243753
7.51806753078608;5.7474506791527
7.52388224073973;5.73992528818133
7.52969038062083;5.73216340365057
7.53549196654969;5.72416025290121
7.54128701459464;5.71591088767826
7.54707554077251;5.70741017470876
7.55285756104773;5.69865278561149
7.55863309133377;5.6896331860865
7.56440214749228;5.68034562431102
7.57016474533403;5.67078411847737
7.57592090061804;5.66094244338603
7.58167062905297;5.65081411601283
7.58741394629669;5.64039237994334
7.59315086795597;5.62967018856812
7.5988814095872;5.6186401869162
7.60460558669729;5.60729469198757
7.61032341474164;5.59562567142313
7.61603490912684;5.58362472035148
7.62174008520878;5.57128303619847
7.6274389582943;5.55859139125149
7.63313154364009;5.54554010271488
7.63881785645423;5.5321189999796
7.64449791189512;5.51831738877157
7.65017172507192;5.50412401181363
7.65583931104512;5.48952700557241
7.66150068482676;5.47451385259954
7.6671558613798;5.45907132890325
7.67280485561905;5.44318544570275
7.67844768241083;5.4268413848061
7.68408435657413;5.41002342673818
7.68971489287898;5.39271487058676
7.69533930604788;5.37489794437516
7.70095761075615;5.3565537045415
7.70656982163094;5.33766192285433
7.71217595325261;5.31820095878859
7.71777602015462;5.29814761499233
7.72337003682222;5.27747697301235
7.72895801769531;5.2561622058755
7.73453997716626;5.23417436337686
7.74011592958049;5.21148212505035
7.74568588923727;5.18805151464066
7.75124987039079;5.16384556845012
7.75680788724814;5.13882394807303
7.76235995396991;5.11294248564558
7.76790608467257;5.08615264660061
7.77344629342554;5.05840089078586
7.77898059425285;5.02962790734644
7.78450900113462;4.99976769136218
7.79003152800417;4.96874642015895
7.79554818875067;4.9364810733142
7.80105899721756;4.90287772081404
7.80656396720547;4.8678293760006
7.81206311246894;4.8312132694868
7.81755644671904;4.79288734037991
7.82304398362063;4.75268565046531
7.82852573679582;4.71041228632383
7.83400171982458;4.66583308967924
7.83947194624162;4.61866418597372
7.84493642953531;4.5685556478114
7.85039518315446;4.51506749909047
7.85584822050389;4.45763314160141
7.86129555494334;4.39550104590636
7.86673719979095;4.32763642765993
7.87217316832174;4.25254307338179
7.87760347376765;4.16790784327187
7.88302812932049;4.06978765291003
7.88844714812487;3.95030931622153
7.89386054328619;3.7879442524053
7.88844714812487;2.89605772941244
7.88302812932049;2.7673969999818
7.87760347376765;2.66024369285666
7.87217316832174;2.56672171643668
7.86673719979095;2.4828850859763
7.86129555494334;2.4064177682039
7.85584822050389;2.3358206645914
7.85039518315446;2.27005611568583
7.84493642953531;2.20836972834171
7.83947194624162;2.15019205342967
7.83400171982458;2.09508027805462
7.82852573679582;2.04268165344133
7.82304398362063;1.99270950026863
7.81755644671904;1.94492687327576
7.81206311246894;1.89913509094743
7.80656396720547;1.85516546690608
7.80105899721756;1.81287321301165
7.79554818875067;1.77213285448731
7.79003152800417;1.7328347220193
7.78450900113462;1.69488222650896
7.77898059425285;1.6581897127915
7.77344629342554;1.62268074852513
7.76790608467257;1.58828674486966
7.76235995396991;1.55494583343615
7.75680788724814;1.52260194350603
7.75124987039079;1.4912040374502
7.74568588923727;1.46070547235036
7.74011592958049;1.43106346320253
7.73453997716626;1.4022386285788
7.72895801769531;1.37419460373964
7.72337003682222;1.34689770931358
7.71777602015462;1.32031666606545
7.71217595325261;1.29442234812831
7.70656982163094;1.26918756852476
7.70095761075615;1.24458689193717
7.69533930604788;1.22059647059982
7.68971489287898;1.19719389989908
7.68408435657413;1.1743580908506
7.67844768241083;1.15206915709321
7.67280485561905;1.13030831441707
7.6671558613798;1.10905779115744
7.66150068482676;1.08830074804419
7.65583931104512;1.06802120630401
7.65017172507192;1.04820398299391
7.64449791189512;1.02883463268751
7.63881785645423;1.00989939476203
7.63313154364009;0.991385145634459
7.6274389582943;0.973279355384679
7.62174008520878;0.955570048277238
7.61603490912684;0.938245766756991
7.61032341474164;0.921295538545348
7.60460558669729;0.904708846514119
7.5988814095872;0.888475601048982
7.59315086795597;0.872586114653719
7.58741394629669;0.857031078569948
7.58167062905297;0.841801541219901
7.57592090061804;0.826888888294948
7.57016474533403;0.812284824336679
7.56440214749228;0.797981355672924
7.55863309133377;0.783970774585715
7.55285756104773;0.770245644600407
7.54707554077251;0.756798786799236
7.54128701459464;0.743623267069466
7.53549196654969;0.730712384208051
7.52969038062083;0.718059658809882
7.52388224073973;0.705658822876809
7.51806753078608;0.693503810087885
7.51224623458705;0.681588746678545
7.5064183359176;0.669907942881329
7.50058381850021;0.658455884884243
7.49474266600464;0.647227227267632
7.48889486204786;0.636216785883685
7.48304039019354;0.625419531145715
7.47717923395281;0.614830581697946
7.47131137678286;0.604445198437444
7.46543680208783;0.594258778864611
7.45955549321808;0.584266851738295
7.45366743347023;0.574465072015137
7.44777260608706;0.564849216053808
7.44187099425719;0.55541517706625
7.43596258111495;0.54615896079997
7.43004734974038;0.537076681436143
7.42412528315893;0.528164557689782
7.41819636434143;0.519418909099228
7.41226057620374;0.510836152493061
7.40631790160688;0.502412798623727
7.40036832335653;0.494145448957442
7.39441182420319;0.486030792611398
7.38844838684192;0.478065603429279
7.38247799391226;0.470246737187127
7.37650062799763;0.462571128921964
7.37051627162603;0.455035790376578
7.36452490726912;0.447637807553271
7.35852651734241;0.440374338371223
7.35252108420512;0.433242610421422
7.3465085901599;0.426239918813977
7.34048901745287;0.419363624112945
7.3344623482732;0.412611150354017
7.32842856475329;0.405979983140808
7.32238764896839;0.399467667815617
7.3163395829366;0.393071807701052
7.31028434861854;0.386790062408756
7.30422192791741;0.380620146212151
7.29815230267881;0.37455982647987
7.29207545469042;0.368606922167047
7.28599136568213;0.362759302361753
7.27990001732569;0.357014884883833
7.27380139123471;0.351371634933816
7.26769546896438;0.345827563789593
7.26158223201148;0.340380727548638
7.25546166181416;0.335029225913732
7.24933373975184;0.329771201020288
7.24319844714507;0.324604836303428
7.23705576525535;0.319528355403073
7.2309056752851;0.314540021105447
7.2247481583774;0.309638134319354
7.21858319561604;0.304821033085982
7.21241076802516;0.300087091620479
7.20623085656937;0.295434719384426
7.20004344215341;0.290862360187544
7.19384850562216;0.286368491317793
7.18764602776052;0.281951622698437
7.18143598929313;0.277610296071283
7.17521837088454;0.273343084204855
7.16899315313874;0.269148590126672
7.16276031659937;0.265025446378623
7.15651984174934;0.260972314294641
7.15027170901093;0.256987883299768
7.1440158987455;0.253070870229894
7.13775239125354;0.249220018671279
7.13148116677442;0.245434098319329
7.12520220548637;0.24171190435572
7.11891548750635;0.238052256843392
7.11262099288991;0.234454000138652
7.10631870163118;0.230916002319882
7.10000859366267;0.227437154632176
7.09369064885524;0.224016370947426
7.08736484701793;0.220652587239352
7.08103116789795;0.217344761072866
7.07468959118058;0.214091871107374
7.06834009648895;0.210892916613524
7.06198266338415;0.20774691700299
7.05561727136499;0.204652911370731
7.04924389986797;0.201609958049579
7.04286252826722;0.198617134176412
7.03647313587438;0.195673535269878
7.03007570193854;0.192778274819105
7.02367020564618;0.189930483883021
7.01725662612104;0.18712931070015
7.01083494242416;0.184373920308396
7.00440513355366;0.18166349417445
6.99796717844482;0.17899722983276
6.99152105596994;0.176374340533607
6.98506674493827;0.173794054899941
6.97860422409602;0.171255616592922
6.97213347212622;0.168758283985742
6.96565446764875;0.166301329845589
6.95916718922023;0.163884041023442
6.95267161533401;0.161505718151444
6.94616772442009;0.159165675347695
6.93965549484514;0.156863239928334
6.9331349049124;0.154597752126515
6.9266059328617;0.152368564818131
6.92006855686938;0.150175043254193
6.9135227550483;0.14801656479967
6.90696850544781;0.14589251867845
6.9004057860537;0.143802305724368
6.89383457478825;0.141745338138223
6.88725484951013;0.139721039250415
6.88066658801448;0.137728843289196
6.87406976803282;0.135768195154357
6.86746436723311;0.1338385501961
6.86085036321973;0.131939373999219
6.85422773353349;0.130070142171996
6.84759645565162;0.128230340140257
6.84095650698782;0.126419462946013
6.83430786489225;0.12463701505063
6.82765050665156;0.122882510142607
6.82098440948893;0.121155470949761
6.81430955056409;0.119455429055443
6.80762590697334;0.117781924719213
6.80093345574961;0.116134506701265
6.79423217386252;0.114512732090975
6.78752203821838;0.112916166139205
6.78080302566032;0.111344382094319
6.77407511296826;0.109796961041967
6.76733827685903;0.108273491748264
6.76059249398646;0.106773570506541
6.75383774094137;0.105296800987334
6.74707399425174;0.103842794091973
6.74030123038276;0.102411167808967
6.73351942573689;0.101001547073836
6.726728556654;0.0996135636318064
6.71992859941147;0.098246855903678
6.71311953022427;0.0969010688544264
6.70630132524508;0.0955758538646167
6.69947396056442;0.0942708686048575
6.69263741221077;0.0929857769126283
6.68579165615073;0.0917202486719091
6.67893666828909;0.090473959695435
6.67207242446904;0.0892465916092472
6.66519890047228;0.0880378317400127
6.6583160720192;0.0868473730043607
6.65142391476904;0.0856749138009901
6.64452240432005;0.0845201579046363
6.63761151620966;0.0833828143624846
6.63069122591469;0.0822625973928557
6.62376150885154;0.0811592262857877
6.61682234037637;0.0800724253058567
6.60987369578529;0.0790019235969917
6.60291555031464;0.077947455089098
6.59594787914113;0.0769087584070704
6.58897065738213;0.0758855767810787
6.58198386009587;0.0748776579593497
6.57498746228172;0.0738847541221106
6.5679814388804;0.0729066217978582
6.56096576477427;0.0719430217810516
6.55394041478761;0.0709937190515349
6.54690536368685;0.0700584826956562
6.53986058618092;0.0691370858289149
6.53280605692149;0.0682293055203526
6.52574175050331;0.0673349227183443
6.51866764146452;0.0664537221778252
6.51158370428694;0.065585492389249
6.50448991339645;0.0647300255087021
6.49738624316331;0.0638871172896289
6.49027266790249;0.0630565670158852
6.48314916187408;0.0622381774360364
6.47601569928362;0.0614317546990454
6.46887225428249;0.0606371082914218
6.46171880096832;0.0598540509752019
6.45455531338537;0.0590823987276425
6.44738176552496;0.0583219706818017
6.4401981313259;0.0575725890684738
6.43300438467489;0.0568340791590694
6.42580049940699;0.0561062692099135
6.41858644930609;0.0553889904074433
6.41136220810535;0.0546820768144897
6.40412774948771;0.053985365317675
6.39688304708637;0.0532986955759818
6.38962807448526;0.0526219099700346
6.38236280521963;0.0519548535525816
6.3750872127765;0.0512973739999165
6.36780127059528;0.0506493215642514
6.36050495206825;0.0500105490268741
6.35319823054117;0.0493809116526175
6.34588107931386;0.0487602671445186
6.33855347164078;0.0481484756003392
6.33121538073164;0.0475453994687968
6.32386677975204;0.0469509035076767
6.31650764182406;0.0463648547420368
6.30913794002698;0.0457871224235079
6.30175764739787;0.0452175779905455
6.29436673693231;0.0446560950290187
6.28696518158507;0.0441025492339149
6.27955295427085;0.0435568183715765
6.27213002786494;0.0430187822427922
6.26469637520402;0.0424883226466197
6.25725196908687;0.0419653233446832
6.2497967822752;0.0414496700263504
6.24233078749434;0.0409412502744552
6.23485395743415;0.0404399535319587
6.22736626474976;0.0399456710686628
6.21986768206246;0.0394582959492131
6.21235818196052;0.0389777230011953
6.20483773700006;0.0385038487842019
6.19730631970598;0.0380365715592838
6.1897639025728;0.0375757912588243
6.18221045806566;0.0371214094575397
6.17464595862119;0.0366733293433131
6.16707037664854;0.0362314556891475
6.1594836845303;0.0357956948252864
6.15188585462353;0.0353659546121772
6.14427685926079;0.0349421444134769
6.13665667075116;0.0345241750700179
6.12902526138129;0.0341119588741032
6.1213826034165;0.0337054095442293
6.11372866910186;0.0333044422002713
6.10606343066334;0.0329089733390925
6.09838686030892;0.0325189208108619
6.09069893022976;0.0321342037955181
6.08299961260139;0.0317547427799047
6.07528887958491;0.0313804595349335
6.06756670332823;0.0310112770936899
6.05983305596732;0.030647119729628
6.05208790962744;0.0302879129353044
6.04433123642451;0.029933583401104
6.03656300846636;0.029584058995207
6.02878319785413;0.029239268742904
6.02099177668361;0.0288991428071065
6.01318871704661;0.0285636124688132
6.00537399103242;0.0282326101078975
5.99754757072924;0.0279060691844505
5.98970942822562;0.0275839242205033
5.98185953561198;0.0272661107818034
5.97399786498212;0.0269525654600047
5.96612438843477;0.0266432258553585
5.95823907807513;0.0263380305597845
5.95034190601654;0.0260369191396204
5.94243284438201;0.0257398321197475
5.93451186530595;0.0254467109666984
5.92657894093582;0.0251574980734317
5.91863404343384;0.0248721367432218
5.91067714497874;0.024590571174576
5.90270821776749;0.024312746446248
5.89472723401716;0.0240386085022621
5.88673416596669;0.0237681041372939
5.87872898587877;0.0235011809829787
5.87071166604172;0.0232377874930952
5.86268217877142;0.0229778729306604
5.85464049641326;0.0227213873536364
5.84658659134408;0.0224682816024395
5.83852043597423;0.0222185072861517
5.83044200274962;0.02197201677027
5.82235126415373;0.0217287631640555
5.8142481927098;0.0214887003079642
5.80613276098293;0.0212517827616463
5.79800494158227;0.0210179657921869
5.78986470716322;0.0207872053622548
5.7817120304297;0.0205594581184913
5.7735468841364;0.0203346813805554
5.76536924109115;0.0201128331297346
5.7571790741572;0.0198938719982056
5.74897635625567;0.0196777572583793
5.74076106036794;0.0194644488122836
5.73253315953815;0.0192539071811665
5.72429262687565;0.0190460934955778
5.71603943555759;0.0188409694851996
5.70777355883146;0.0186384974692878
5.69949497001772;0.0184386403467644
5.69120364251244;0.0182413615869737
5.68289954979003;0.0180466252202924
5.67458266540593;0.0178543958291486
5.6662529629994;0.0176646385388648
5.65791041629637;0.0174773190090326
5.64955499911223;0.0172924034247548
5.64118668535478;0.0171098584880027
5.63280544902713;0.0169296514098025
5.62441126423075;0.0167517499012709
5.61600410516839;0.0165761221661336
5.60758394614724;0.0164027368925901
5.59915076158202;0.0162315632454673
5.5907045259981;0.0160625708586769
5.58224521403472;0.0158957298276865
5.57377280044827;0.0157310107019422
5.56528726011553;0.015568384478028
5.55678856803703;0.0154078225919602
5.54827669934044;0.0152492969127088
5.53975162928398;0.0150927797349582
5.53121333325991;0.0149382437723528
5.52266178679807;0.0147856621510841
5.51409696556941;0.0146350084032182
5.50551884538964;0.0144862564600049
5.49692740222289;0.014339380646102
5.48832261218547;0.0141943556728827
5.47970445154954;0.014051156632372
5.47107289674703;0.013909758991744
5.46242792437346;0.0137701385867054
5.45376951119186;0.0136322716162246
5.44509763413676;0.0134961346366253
5.43641227031817;0.0133617045560481
5.42771339702573;0.0132289586288298
5.41900099173276;0.0130978744503426
5.41027503210047;0.0129684299513859
5.40153549598222;0.012840603393129
5.39278236142774;0.0127143733619269
5.38401560668755;0.0125897187643185
5.37523521021729;0.0124666188219899
5.36644115068223;0.0123450530670071
5.35763340696169;0.012225001336726
5.34881195815371;0.0121064437694361
5.33997678357956;0.0119893607996903
5.33112786278849;0.0118737331534797
5.32226517556242;0.0117595418439319
5.31338870192075;0.0116467681668644
5.30449842212516;0.0115353936966439
5.29559431668459;0.01142540028154
5.2866763663601;0.0113167700399151
5.27774455216998;0.0112094853559174
5.26879885539476;0.0111035288754978
5.25983925758238;0.0109988835024582
5.25086574055337;0.0108955323945341
5.24187828640611;0.0107934589594449
5.23287687752214;0.0106926468512062
5.22386149657154;0.0105930799665589
5.21483212651834;0.0104947424410857
5.20578875062606;0.0103976186456705
5.19673135246321;0.0103016931831573
5.18765991590895;0.0102069508846345
5.17857442515874;0.0101133768062833
5.16947486473011;0.0100209562256469
5.16036121946841;0.00992967463896162
5.15123347455273;0.00983951775713669
5.14209161550178;0.00975047150322226
5.13293562817989;0.00966252200895875
5.12376549880306;0.00957565561182485
5.1145812139451;0.00948985885188184
5.10538276054373;0.00940511846897496
5.0961701259069;0.00932142139966669
5.08694329771903;0.00923875477445994
5.07770226404741;0.00915710591489704
5.06844701334858;0.00907646233081251
5.05917753447487;0.00899681171780503
5.04989381668092;0.00891814195411863
5.04059584963029;0.00884044109842545
5.03128362340215;0.00876369738701987
5.02195712849802;0.00868789923124018
5.01261635584855;0.00861303521524514
5.00326129682043;0.00853909409321727
4.99389194322327;0.0084660647871242
4.9845082873166;0.00839393638430734
4.97511032181695;0.00832269813516417
4.96569803990495;0.00825233945079453
4.95627143523248;0.00818284990080637
4.94683050192996;0.00811421921108623
4.93737523461362;0.00804643726172764
4.92790562839284;0.00797949408454709
4.91842167887763;0.00791337986133164
4.90892338218607;0.0078480849217965
4.89941073495188;0.00778359974120332
