significant wave height(m);wind speed (m/s)
4.41717398207847;20.2289118646389
4.43446643388091;20.2522701637507
4.45178397449628;20.2755120290302
4.46912654952558;20.2986367702722
4.48649410475779;20.3216436925256
4.50388658616954;20.3445320958401
4.52130393992459;20.3673012750043
4.5387461123734;20.3899505192738
4.55621305005266;20.4124791120913
4.57370469968487;20.434886330795
4.5912210081778;20.4571714463184
4.60876192262408;20.4793337228778
4.62632739030069;20.5013724176502
4.64391735866849;20.5232867804383
4.66153177537172;20.5450760533241
4.67917058823754;20.5667394703099
4.6968337452755;20.588276256946
4.71452119467706;20.6096856299451
4.73223288481511;20.6309667967818
4.74996876424342;20.6521189552782
4.76772878169616;20.6731412931734
4.78551288608739;20.6940329876771
4.80332102651054;20.7147932050064
4.82115315223788;20.7354210999048
4.83900921272001;20.7559158151435
4.85688915758535;20.7762764810029
4.87479293663957;20.7965022147341
4.89272049986514;20.8165921200005
4.9106717974207;20.836545286296
4.92864677964057;20.8563607883415
4.94664539703426;20.8760376854572
4.96466760028586;20.8955750209097
4.98271334025352;20.9149718212329
5.00078256796894;20.9342270955217
5.01887523463674;20.9533398346965
5.03699129163402;20.9723090107382
5.05513069050977;20.9911335758907
5.07329338298427;21.0098124618312
5.09147932094858;21.0283445788044
5.109688456464;21.0467288147219
5.1279207417615;21.0649640342211
5.14617612924116;21.0830490776856
5.16445457147158;21.1009827602219
5.18275602118939;21.118763870592
5.20108043129862;21.1363911700987
5.21942775487021;21.1538633914222
5.23779794514135;21.1711792374029
5.25619095551501;21.1883373797716
5.27460673955933;21.2053364578196
5.29304525100707;21.2221750770089
5.311506443755;21.238851807518
5.3299902718634;21.2553651827185
5.34849668955543;21.2717136975814
5.36702565121663;21.2878958070057
5.38557711139428;21.3039099240672
5.40415102479688;21.3197544181828
5.42274734629353;21.3354276131834
5.44136603091345;21.3509277852919
5.46000703384531;21.3662531609999
5.47867031043668;21.3814019148367
5.49735581619355;21.3963721670241
5.5160635067796;21.41116198101
5.53479333801581;21.4257693608737
5.55354526587975;21.440192248593
5.57231924650507;21.4544285211665
5.59111523618083;21.4684759875794
5.60993319135117;21.4823323856049
5.62877306861447;21.4959953784277
5.64763482472293;21.5094625510792
5.66651841658194;21.5227314066716
5.68542380124956;21.5357993624157
5.70435093593594;21.5486637454089
5.72329977800266;21.5613217881754
5.74227028496236;21.573770623942
5.76126241447788;21.5860072816301
5.78027612436203;21.5980286805426
5.79931137257673;21.6098316247228
5.81836811723261;21.6214127969606
5.83744631658842;21.6327687524199
5.85654592905043;21.6438959118554
5.8756669131718;21.6547905543888
5.89480922765231;21.6654488098083
5.91397283133737;21.6758666503507
5.9331576832177;21.6860398819273
5.95236374242887;21.6959641347438
5.97159096825049;21.7056348532635
5.99083932010582;21.7150472854587
6.01010875756108;21.724196471285
6.02939924032515;21.733077230313
6.04871072824864;21.7416841484368
6.06804318132363;21.7500115635791
6.08739655968308;21.7580535502954
6.10677082359996;21.7658039031734
6.12616593348731;21.7732561189141
6.14558184989696;21.7804033769589
6.16501853351967;21.7872385185242
6.18447594518398;21.7937540238733
6.20395404585625;21.7999419876503
6.22345279663939;21.805794092063
6.24297215877317;21.8113015776898
6.26251209363286;21.8164552116431
6.28207256272928;21.8212452527956
6.30165352770803;21.8256614137328
6.32125495034875;21.829692819046
6.34087679256513;21.8333279595325
6.36051901640363;21.8365546417978
6.3801815840437;21.8393599326915
6.39986445779665;21.8417300979111
6.41956760010549;21.8436505340146
6.4392909735442;21.8451056929584
6.45903454081721;21.8460789981338
6.478798264759;21.8465527507072
6.49858210833342;21.8465080248635
6.51838603463339;21.8459245503083
6.53821000688004;21.8447805800884
6.55805398842249;21.8430527414329
6.57791794273693;21.8407158668775
6.59780183342686;21.8377428024036
6.61770562422167;21.8341041886551
6.63762927897657;21.8297682104874
6.65757276167242;21.8247003090721
6.67753603641433;21.818862849497
6.697519067432;21.8122147351819
6.7175218190785;21.8047109583468
6.73754425583067;21.7963020731097
6.75758634228757;21.7869335743261
6.77764804317076;21.776545160758
6.79772932332329;21.765069855161
6.81783014770954;21.7524329458719
6.83795048141477;21.7385507036319
6.8580902896435;21.7233288125226
6.87824953772146;21.7066604332479
6.89842819109249;21.6884237878356
6.91862621531922;21.6684791130422
6.93884357608274;21.6466647685992
6.95908023918208;21.6227921952447
6.97933617053297;21.5966392782423
6.99961133616835;21.5679414539729
7.01990570223703;21.5363795453461
7.04021923500382;21.5015627250471
7.06055190084868;21.4630039886454
7.08090366626661;21.4200836756558
7.10127449786686;21.3719930496389
7.12166436237215;21.317642752026
7.14207322661892;21.2555050407716
7.16250105755657;21.183319818406
7.18294782224637;21.0974855240207
7.20341348786294;20.99158694915
7.22389802169018;20.851825078283
7.24440139112515;20.6329601151984
7.22389802169018;19.5114996767522
7.20341348786294;19.2733711932453
7.18294782224637;19.0692283615071
7.16250105755657;18.8852742666041
7.14207322661892;18.7150957579878
7.12166436237215;18.5550932899833
7.10127449786686;18.4030087376637
7.08090366626661;18.2573162888645
7.06055190084868;18.116928472292
7.04021923500382;17.9810383962575
7.01990570223703;17.8490282026119
6.99961133616835;17.7204126469811
6.97933617053297;17.5948026199842
6.95908023918208;17.471880620524
6.93884357608274;17.3513837192345
6.91862621531922;17.2330913941186
6.89842819109249;17.1168166373791
6.87824953772146;17.0023993192022
6.8580902896435;16.889701146068
6.83795048141477;16.7786017692923
6.81783014770954;16.6689957387396
6.79772932332329;16.5607900878598
6.77764804317076;16.4539023973028
6.75758634228757;16.3482592262118
6.73754425583067;16.243794829413
6.7175218190785;16.1404500993795
6.697519067432;16.0381716867086
6.67753603641433;15.9369112636873
6.65757276167242;15.8366249035419
6.63762927897657;15.7372725539509
6.61770562422167;15.6388175879387
6.59780183342686;15.5412264187207
6.57791794273693;15.4444681677449
6.55805398842249;15.3485143772395
6.53821000688004;15.2533387602107
6.51838603463339;15.1589169821173
6.49858210833342;15.0652264694668
6.478798264759;14.972246241404
6.45903454081721;14.8799567610186
6.4392909735442;14.7883398036354
6.41956760010549;14.6973783397894
6.39986445779665;14.6070564309432
6.3801815840437;14.5173591363029
6.36051901640363;14.4282724293329
6.34087679256513;14.3397831227723
6.32125495034875;14.2518788011253
6.30165352770803;14.1645477597472
6.28207256272928;14.0777789497564
6.26251209363286;13.9915619281187
6.24297215877317;13.9058868123241
6.22345279663939;13.8207442391586
6.20395404585625;13.7361253271335
6.18447594518398;13.6520216421856
6.16501853351967;13.5684251663173
6.14558184989696;13.4853282688719
6.12616593348731;13.40272368019
6.10677082359996;13.3206044674086
6.08739655968308;13.2389640122012
6.06804318132363;13.1577959902733
6.04871072824864;13.0770943524522
6.02939924032515;12.9968533072238
6.01010875756108;12.9170673045885
5.99083932010582;12.8377310211168
5.97159096825049;12.7588393461022
5.95236374242887;12.680387368717
5.9331576832177;12.6023703660842
5.91397283133737;12.5247837921919
5.89480922765231;12.4476232675786
5.8756669131718;12.370884569729
5.85654592905043;12.2945636241214
5.83744631658842;12.2186564958766
5.81836811723261;12.1431593819618
5.79931137257673;12.0680686039059
5.78027612436203;11.9933806009876
5.76126241447788;11.9190919238616
5.74227028496236;11.8451992285898
5.72329977800266;11.7716992710481
5.70435093593594;11.698588901682
5.68542380124956;11.6258650605855
5.66651841658194;11.5535247728811
5.64763482472293;11.4815651443797
5.62877306861447;11.409983357501
5.60993319135117;11.3387766674367
5.59111523618083;11.2679423985399
5.57231924650507;11.1974779409267
5.55354526587975;11.1273807472737
5.53479333801581;11.0576483298016
5.5160635067796;10.9882782574301
5.49735581619355;10.9192681530949
5.47867031043668;10.8506156912153
5.46000703384531;10.7823185953047
5.44136603091345;10.7143746357125
5.42274734629353;10.6467816274921
5.40415102479688;10.5795374283847
5.38557711139428;10.5126399369139
5.36702565121663;10.4460870905834
5.34849668955543;10.379876864172
5.3299902718634;10.3140072681198
5.311506443755;10.2484763470009
5.29304525100707;10.1832821780763
5.27460673955933;10.1184228699247
5.25619095551501;10.0538965611438
5.23779794514135;9.98970141912032
5.21942775487021;9.92583563886409
5.20108043129862;9.86229744190241
5.18275602118939;9.79908507523163
5.16445457147158;9.73619681032276
5.14617612924116;9.67363094217794
5.1279207417615;9.6113857884353
5.109688456464;9.54945968851931
5.09147932094858;9.48785100283428
5.07329338298427;9.42655811199861
5.05513069050977;9.365579416118
5.03699129163402;9.30491333409481
5.01887523463674;9.24455830297238
5.00078256796894;9.18451277731216
4.98271334025352;9.12477522860188
4.96466760028586;9.0653441446932
4.94664539703426;9.00621802926758
4.92864677964057;8.94739540132834
4.9106717974207;8.88887479471815
4.89272049986514;8.83065475766025
4.87479293663957;8.77273385232244
4.85688915758535;8.71511065440265
4.83900921272001;8.65778375273448
4.82115315223788;8.60075174891291
4.80332102651054;8.54401325693758
4.78551288608739;8.48756690287432
4.76772878169616;8.43141132453257
4.74996876424342;8.37554517115927
4.73223288481511;8.31996710314712
4.71452119467706;8.26467579175762
4.6968337452755;8.20966991885725
4.67917058823754;8.15494817666662
4.66153177537172;8.10050926752205
4.64391735866849;8.04635190364837
4.62632739030069;7.99247480694326
4.60876192262408;7.93887670877134
4.5912210081778;7.88555634976916
4.57370469968487;7.83251247965902
4.55621305005266;7.77974385707171
4.5387461123734;7.72724924937841
4.52130393992459;7.67502743253002
4.50388658616954;7.62307719090483
4.48649410475779;7.57139731716302
4.46912654952558;7.51998661210829
4.45178397449628;7.46884388455641
4.43446643388091;7.41796795120958
4.41717398207847;7.36735763653679
4.3999066736765;7.31701177266047
4.38266456345142;7.26692919924755
4.365447706369;7.2171087634065
4.34825615758478;7.16754931958829
4.33108997244443;7.11824972949305
4.31394920648427;7.06920886198005
4.29683391543155;7.02042559298222
4.27974415520492;6.97189880542467
4.26267998191479;6.92362738914679
4.24564145186373;6.87561024082768
4.22862862154681;6.82784626391491
4.21164154765203;6.78033436855692
4.19468028706058;6.73307347153743
4.17774489684729;6.68606249621349
4.16083543428093;6.63930037245572
4.14395195682454;6.59278603659102
4.12709452213576;6.54651843134784
4.11026318806717;6.5004965058034
4.09345801266658;6.45471921533305
4.07667905417732;6.40918552156159
4.05992637103859;6.36389439231652
4.04320002188566;6.31884480158289
4.0265000655502;6.27403572945954
4.00982656106053;6.22946616211699
3.99317956764188;6.18513509175717
3.97655914471661;6.14104151657367
3.95996535190448;6.09718444071352
3.94339824902282;6.05356287424043
3.92685789608681;6.01017583309835
3.91034435330962;5.96702233907702
3.89385768110262;5.92410141977695
3.87739794007558;5.88141210857677
3.86096519103678;5.83895344460026
3.84455949499325;5.79672447268451
3.82818091315081;5.75472424334846
3.81182950691426;5.71295181276197
3.79550533788751;5.67140624271617
3.77920846787361;5.63008660059274
3.76293895887491;5.58899195933523
3.7466968730931;5.54812139741934
3.73048227292929;5.50747399882448
3.71429522098401;5.46704885300517
3.69813578005731;5.42684505486242
3.68200401314873;5.38686170471582
3.6658999834573;5.34709790827554
3.64982375438154;5.30755277661371
3.63377538951945;5.26822542613743
3.61775495266841;5.22911497856032
3.60176250782518;5.19022056087478
3.58579811918574;5.15154130532389
3.5698618511453;5.11307634937381
3.55395376829808;5.07482483568531
3.53807393543724;5.03678591208539
3.52222241755471;4.99895873153959
3.50639927984101;4.96134245212324
3.4906045876851;4.92393623699222
3.47483840667411;4.88673925435478
3.45910080259317;4.84975067744194
3.44339184142515;4.81296968447837
3.42771158935035;4.77639545865265
3.41206011274628;4.74002718808753
3.39643747818727;4.70386406580947
3.38084375244423;4.66790528971826
3.36527900248419;4.63215006255614
3.34974329547005;4.59659759187703
3.33423669876004;4.56124709001434
3.31875927990742;4.5260977740498
3.30331110665997;4.4911488657809
3.28789224695952;4.45639959168876
3.2725027689415;4.42184918290399
3.25714274093434;4.38749687517536
3.24181223145903;4.35334190883394
3.22651130922845;4.31938352876057
3.21124004314685;4.28562098435076
3.19599850230916;4.25205352947947
3.1807867560004;4.21868042246656
3.16560487369497;4.18550092604013
3.15045292505591;4.15251430730106
3.13533097993425;4.11971983768605
3.12023910836817;4.08711679293108
3.10517738058222;4.05470445303325
3.09014586698653;4.02248210221348
3.07514463817592;3.99044902887827
3.06017376492901;3.95860452558069
3.04523331820735;3.92694788898169
3.03032336915439;3.89547841981007
3.01544398909458;3.86419542282285
3.0005952495323;3.83309820676465
2.98577722215082;3.80218608432781
2.97098997881122;3.77145837210944
2.95623359155129;3.74091439057174
2.94150813258433;3.71055346399848
2.92681367429799;3.6803749204537
2.91215028925305;3.65037809173822
2.89751805018211;3.62056231334651
2.88291702998834;3.59092692442321
2.86834730174411;3.56147126771961
2.85380893868961;3.53219468954843
2.83930201423143;3.50309653973986
2.82482660194111;3.47417617159559
2.81038277555364;3.44543294184464
2.79597060896587;3.41686621059654
2.78159017623502;3.38847534129507
2.76724155157694;3.36025970067299
2.75292480936453;3.33221865870364
2.73864002412597;3.30435158855554
2.72438727054299;3.27665786654273
2.71016662344904;3.24913687207967
2.69597815782745;3.22178798763058
2.68182194880955;3.194610598663
2.66769807167269;3.16760409359872
2.65360660183826;3.14076786376351
2.63954761486967;3.11410130334058
2.6255211864702;3.08760380931811
2.61152739248094;3.06127478144282
2.59756630887851;3.03511362216692
2.58363801177288;3.00911973660026
2.56974257740505;2.98329253245952
2.55588008214468;2.95763142001695
2.54205060248773;2.93213581205048
2.52825421505395;2.90680512379235
2.51449099658441;2.88163877287804
2.50076102393889;2.85663617929562
2.4870643740933;2.83179676533412
2.47340112413696;2.80711995553167
2.45977135126986;2.78260517662419
2.44617513279987;2.75825185749425
2.43261254613987;2.73405942911779
2.41908366880483;2.71002732451395
2.40558857840884;2.68615497869225
2.39212735266205;2.66244182860078
2.37870006936754;2.63888731307326
2.36530680641819;2.61549087277888
2.35194764179342;2.59225195016861
2.3386226535559;2.5691699894234
2.32533191984814;2.54624443640253
2.31207551888912;2.52347473859152
2.29885352897073;2.5008603450494
2.28566602845424;2.47840070635818
2.27251309576662;2.45609527456933
2.25939480939685;2.43394350315262
2.24631124789215;2.41194484694505
2.23326248985408;2.39009876209845
2.22024861393468;2.36840470602824
2.2072696988324;2.34686213736235
2.19432582328807;2.32547051588971
2.18141706608073;2.30422930250929
2.16854350602341;2.28313795917946
2.15570522195885;2.26219594886751
2.14290229275506;2.24140273549929
2.13013479730091;2.22075778390857
2.11740281450158;2.20026055978756
2.10470642327395;2.17991052963685
2.09204570254186;2.15970716071761
2.0794207312314;2.13964992100004
2.06683158826596;2.11973827911685
2.05427835256136;2.09997170431407
2.04176110302077;2.08034966640266
2.02927991852961;2.06087163571091
2.01683487795035;2.0415370830385
2.00442606011721;2.02234547960717
1.9920535438308;2.00329629701707
1.97971740785263;1.9843890071986
1.9674177308996;1.96562308236694
1.95515459163828;1.94699799497901
1.94292806867928;1.9285132176858
1.93073824057132;1.91016822329079
1.91858518579539;1.89196248470566
1.90646898275869;1.87389547490567
1.89438970978855;1.85596666688919
1.88234744512623;1.83817553363517
1.87034226692062;1.82052154806095
1.85837425322184;1.80300418298261
1.84644348197477;1.7856229110737
1.83455003101247;1.76837720482647
1.82269397804947;1.7512665365133
1.81087540067503;1.73429037814769
1.79909437634621;1.71744820144692
1.78735098238095;1.70073947779596
1.77564529595094;1.68416367821041
1.76397739407444;1.6677202733017
1.75234735360904;1.65140873324248
1.74075525124423;1.63522852773271
1.72920116349393;1.61917912596688
1.71768516668889;1.60325999660073
1.70620733696901;1.58747060772151
1.6947677502755;1.57181042681557
1.68336648234301;1.55627892074044
1.67200360869161;1.54087555569403
1.66067920461866;1.52559979718841
1.64939334519058;1.5104511100214
1.63814610523455;1.49542895825095
1.62693755933002;1.48053280517001
1.61576778180021;1.46576211328173
1.60463684670343;1.45111634427638
1.5935448278243;1.43659495900851
1.58249179866492;1.42219741747626
1.57147783243585;1.40792317880008
1.56050300204703;1.39377170120389
1.54956738009859;1.37974244199659
1.53867103887151;1.36583485755392
1.52781405031823;1.35204840330371
1.5169964860531;1.3383825337088
1.50621841734275;1.32483670225352
1.49547991509634;1.31141036143147
1.48478104985568;1.2981029627317
1.47412189178526;1.28491395662954
1.46350251066222;1.27184279257564
1.45292297586608;1.25888891898701
1.44238335636848;1.24605178324134
1.43188372072278;1.23333083166782
1.42142413705352;1.22072550954441
1.41100467304577;1.20823526109209
1.40062539593444;1.19585952947203
1.3902863724934;1.18359775678507
1.37998766902452;1.17144938406994
1.36972935134663;1.15941385130393
1.35951148478433;1.14749059740521
1.3493341341567;1.13567906023525
1.33919736376595;1.12397867660389
1.32910123738591;1.11238888227352
1.31904581825043;1.10090911196691
1.30903116904169;1.08953879937426
1.29905735187839;1.07827737716278
1.28912442830385;1.06712427698648
1.279232459274;1.05607892949768
1.26938150514528;1.04514076436081
1.25957162566242;1.03430921026525
1.24980287994613;1.02358369494048
1.24007532648071;1.01296364517388
1.23038902310154;1.00244848682629
1.22074402698248;0.992037644853201
1.2111403946232;0.981730543323264
1.20157818183636;0.971526605439925
1.19205744373479;0.961425253564866
1.18257823471845;0.951425909240374
1.17314060846147;0.941527993215761
1.16374461789893;0.931730925472844
1.15439031521369;0.922034125252803
1.14507775182306;0.912437011086204
1.13580697836541;0.902939000821527
1.12657804468672;0.893539511656736
1.11739099982703;0.88423796017148
1.10824589200681;0.875033762359927
1.09914276861329;0.865926333665899
1.09008167618668;0.856915089017866
1.08106266040633;0.847999442866071
1.07208576607687;0.839178809220129
1.06315103711419;0.830452601688347
1.05425851653148;0.821820233517715
1.04540824642511;0.813281117634672
1.0366002679605;0.804834666688199
1.02783462135792;0.796480293091982
1.01911134587829;0.788217409069968
1.01043047980882;0.78004542670059
1.00179206044875;0.771963757964282
0.993196124094933;0.763971814789825
0.98464270602742;0.756069009103344
0.976131840495033;0.748254752877463
0.967663560700871;0.740528458181601
0.959237898787808;0.732889537233203
0.950854885823951;0.72533740244948
0.942514551788095;0.717871466500964
0.934216925555145;0.710491142364937
0.92596203488153;0.703195843380034
0.917749906390606;0.695984983302193
0.909580565558059;0.6888579763608
0.901454036697291;0.68181423731538
0.893370342944824;0.67485318151403
0.8853295062457;0.667974224951435
0.877331547338895;0.661176784328546
0.869376485742745;0.654460277112832
0.861464339740397;0.64782412159792
0.853595126365273;0.641267736965629
0.845768861386573;0.634790543348135
0.837985559294803;0.628391961889282
0.830245233287345;0.62207141480901
0.822547895254066;0.615828325465971
0.814893555762974;0.609662118421591
0.807282224045933;0.603572219505562
0.79971390798442;0.597558055879651
0.792188614095363;0.591619056104208
0.78470634751703;0.585754650203469
0.777267111995;0.579964269731787
0.769870909868209;0.57424734784038
0.762517742055081;0.568603319344593
0.755207608039743;0.563031620790238
0.747940505858338;0.557531690522132
0.740716432085441;0.55210296875121
0.733535381820572;0.546744897622695
0.726397348674828;0.541456921284121
0.719302324757629;0.536238485953846
0.712250300663584;0.531089039989547
0.705241265459492;0.52600803395676
0.698275206671471;0.520994920697508
0.691352110272234;0.516049155399071
0.684471960668506;0.511170195662878
0.677634740688594;0.506357501573249
0.670840431570125;0.501610535766107
0.664089012947933;0.496928763498024
0.657380462842133;0.492311652714711
0.65071475764636;0.487758674119431
0.644091872116204;0.483269301242059
0.637511779357818;0.478843010507005
0.630974450816742;0.474479281301694
0.624479856266916;0.470177596044648
0.618027963799902;0.465937440253219
0.611618739814332;0.461758302611175
0.605252149005566;0.457639675036614
0.598928154355582;0.453581052748565
0.592646717123105;0.449581934334153
0.586407796833971;0.445641821815155
0.580211351271739;0.441760220714571
0.574057336468556;0.43793664012209
0.567945706696291;0.434170592760157
0.561876414457917;0.430461595049102
0.555849410479185;0.426809167171959
0.549864643700562;0.423212833139087
0.543922061269463;0.419672120852391
0.538021608532773;0.416186562168855
0.532163229029659;0.412755692963856
0.526346864484697;0.409379053194143
0.5205724548013;0.406056186960039
0.514839938055466;0.402786642567588
0.509149250489848;0.399569972590175
0.503500326508146;0.39640573392901
0.497893098669842;0.393293487874458
0.492327497685265;0.390232800165339
0.486803452411008;0.387223241049264
0.481320889845691;0.384264385341127
0.475879735126082;0.381355812482058
0.470479911523583;0.378497106597669
0.465121340441073;0.375687856555244
0.459803941410136;0.372927656021524
0.454527632088658;0.370216103518765
0.449292328258808;0.367552802481423
0.444097943825409;0.364937361311494
0.438944390814696;0.362369393434104
0.43383157937348;0.359848517352004
0.428759417768699;0.357374356699919
0.423727812387393;0.354946540298629
0.418736667737072;0.352564702208106
0.413785886446508;0.350228481780693
0.408875369266944;0.34793752371351
0.404005015073724;0.345691478100788
0.399174720868346;0.343490000485541
0.394384381780948;0.341332751910928
0.389633891073228;0.339219398971258
0.384923140141793;0.337149613862802
0.380252018521951;0.335123074433921
0.375620413891949;0.333139464235391
0.371028212077644;0.331198472569792
0.36647529705763;0.329299794541315
0.361961550968811;0.327443131104836
0.357486854112423;0.325628189114977
0.353051084960511;0.323854681374871
0.348654120162859;0.322122326684898
0.344295834554377;0.320430849891128
