significant wave heigth(m);wind speed(m/s)
3.80613687018164;23.2254109388674
3.82270187079525;23.2505575244562
3.83929320704159;23.2756630844619
3.85591080454345;23.3007269893721
3.87255458919917;23.3257486095968
3.88922448718237;23.3507273154489
3.90592042494163;23.3756624771427
3.92264232920023;23.4005534647993
3.93939012695572;23.4253996484252
3.95616374547967;23.4502003979336
3.97296311231722;23.4749550831084
3.98978815528673;23.4996630736224
4.00663880247939;23.524323739018
4.02351498225878;23.5489364487023
4.04041662326041;23.5735005719408
4.05734365439135;23.5980154778453
4.0742960048297;23.6224805353822
4.09127360402415;23.6468951133338
4.10827638169347;23.6712585803136
4.125304267826;23.6955703047493
4.14235719267917;23.7198296548678
4.15943508677893;23.7440359986846
4.17653788091925;23.7681887040036
4.19366550616151;23.7922871383901
4.210817893834;23.8163306691601
4.22799497553129;23.8403186633814
4.24519668311364;23.8642504878477
4.26242294870648;23.888125509059
4.27967370469967;23.9119430932231
4.29694888374701;23.9357026062302
4.31424841876551;23.9594034136401
4.33157224293481;23.983044880663
4.34892028969651;24.0066263721456
4.36629249275349;24.0301472525544
4.38368878606928;24.0536068859592
4.40110910386737;24.0770046360054
4.4185533806305;24.1003398659076
4.4360215511;24.1236119384192
4.45351355027508;24.1468202158248
4.47102931341209;24.1699640599072
4.48856877602387;24.1930428319313
4.50613187387894;24.2160558926241
4.52371854300083;24.2390026021509
4.54132871966735;24.2618823200914
4.55896234040978;24.2846944054137
4.57661934201219;24.3074382164604
4.59429966151063;24.330113110908
4.61200323619241;24.3527184457607
4.6297300035953;24.3752535773005
4.64747990150675;24.3977178610867
4.66525286796316;24.4201106519079
4.68304884124903;24.4424313037655
4.70086775989623;24.4646791698363
4.71870956268314;24.4868536024556
4.73657418863393;24.5089539530726
4.75446157701767;24.5309795722327
4.77237166734759;24.5529298095358
4.79030439938024;24.5748040136103
4.80825971311468;24.5966015320781
4.82623754879163;24.6183217115231
4.84423784689272;24.6399638974496
4.86226054813957;24.6615274342565
4.88030559349304;24.6830116651979
4.89837292415235;24.7044159323423
4.91646248155424;24.7257395765421
4.93457420737218;24.7469819373858
4.95270804351547;24.7681423531692
4.97086393212844;24.7892201608479
4.98904181558958;24.8102146959991
5.00724163651067;24.8311252927772
5.02546333773602;24.8519512838773
5.04370686234147;24.8726920004816
5.06197215363368;24.8933467722239
5.08025915514919;24.913914927136
5.09856781065357;24.9343957916085
5.11689806414059;24.9547886903385
5.13524985983134;24.9750929462793
5.15362314217336;24.9953078805948
5.1720178558398;25.0154328126052
5.19043394572852;25.0354670597389
5.20887135696126;25.0554099374744
5.22733003488277;25.0752607592885
5.24580992505991;25.0950188366004
5.26431097328082;25.1146834787142
5.28283312555403;25.1342539927645
5.30137632810759;25.1537296836516
5.31994052738824;25.1731098539829
5.33852567006048;25.1923938040133
5.35713170300574;25.2115808315797
5.37575857332149;25.2306702320361
5.39440622832042;25.249661298189
5.41307461552949;25.2685533202267
5.43176368268913;25.2873455856546
5.45047337775232;25.3060373792202
5.46920364888378;25.3246279828433
5.48795444445905;25.3431166755427
5.50672571306365;25.3615027333578
5.5255174034922;25.3797854292735
5.54432946474756;25.3979640331401
5.56316184603995;25.4160378115929
5.58201449678613;25.4340060279696
5.60088736660849;25.4518679422263
5.6197804053342;25.4696228108481
5.63869356299434;25.4872698867636
5.65762678982308;25.5048084192532
5.67658003625679;25.5222376538557
5.69555325293313;25.5395568322737
5.71454639069031;25.5567651922766
5.73355940056614;25.5738619676007
5.75259223379722;25.5908463878484
5.77164484181805;25.6077176783815
5.79071717626022;25.624475060217
5.80980918895153;25.641117749916
5.82892083191518;25.6576449594719
5.84805205736884;25.6740558961958
5.86720281772394;25.6903497625992
5.88637306558465;25.7065257562727
5.90556275374723;25.7225830697627
5.92477183519904;25.7385208904452
5.94400026311777;25.7543384003962
5.96324799087059;25.7700347762577
5.98251497201334;25.7856091891013
6.00180116028967;25.8010608042903
6.02110650963015;25.8163887813338
6.04043097415162;25.8315922737405
6.05977450815613;25.8466704288689
6.07913706613036;25.8616223877705
6.09851860274457;25.8764472850322
6.11791907285198;25.8911442486132
6.13733843148772;25.9057123996772
6.15677663386832;25.9201508524203
6.1762336353906;25.9344587138954
6.19570939163107;25.9486350838307
6.21520385834497;25.9626790544438
6.2347169914656;25.9765897102496
6.25424874710343;25.990366127866
6.27379908154528;26.0040073758098
6.29336795125367;26.0175125142915
6.31295531286574;26.0308805950005
6.33256112319283;26.0441106608872
6.35218533921933;26.057201745937
6.37182791810211;26.0701528749393
6.39148881716971;26.082963063249
6.4111679939215;26.0956313165409
6.43086540602682;26.1081566305586
6.45058101132453;26.120537990854
6.4703147678218;26.1327743725207
6.49006663369356;26.1448647399186
6.50983656728185;26.1568080463918
6.5296245270948;26.168603233976
6.549430471806;26.1802492330981
6.56925436025368;26.1917449622674
6.58909615144013;26.2030893277572
6.60895580453063;26.2142812232745
6.62883327885294;26.2253195296232
6.64872853389657;26.2362031143533
6.66864152931165;26.2469308314019
6.68857222490887;26.2575015207209
6.70852058065791;26.2679140078943
6.72848655668752;26.2781671037418
6.74847011328407;26.288259603912
6.76847121089145;26.2981902884597
6.78848981010962;26.3079579214109
6.80852587169472;26.3175612503143
6.82857935655752;26.3269990057755
6.84865022576333;26.3362699009788
6.86873844053103;26.3453726311903
6.88884396223211;26.3543058732454
6.90896675239058;26.3630682850193
6.92910677268147;26.371658504878
6.94926398493087;26.3800751511123
6.96943835111468;26.3883168213494
6.98962983335821;26.3963820919468
7.00983839393536;26.4042695173628
7.03006399526786;26.411977629505
7.05030659992474;26.4195049370562
7.07056617062151;26.4268499247749
7.09084267021963;26.4340110527712
7.11113606172558;26.4409867557554
7.13144630829039;26.4477754422591
7.15177337320864;26.4543754938274
7.17211721991849;26.4607852641808
7.19247781200011;26.4670030783444
7.21285511317548;26.4730272317451
7.23324908730808;26.4788559892738
7.25365969840129;26.4844875843094
7.2740869105986;26.4899202177075
7.29453068818227;26.4951520567466
7.31499099557355;26.5001812340341
7.335467797331;26.5050058463665
7.3559610581506;26.5096239535456
7.37647074286466;26.514033577144
7.39699681644143;26.5182326992217
7.41753924398457;26.5222192609881
7.4380979907314;26.525991161407
7.45867302205464;26.5295462557462
7.47926430345928;26.5328823540596
7.499871800583;26.5359972196078
7.52049547919582;26.5388885672095
7.54113530519936;26.5415540615186
7.56179124462552;26.5439913152262
7.58246326363687;26.5461978871819
7.60315132852511;26.5481712804295
7.62385540571113;26.5499089401541
7.64457546174402;26.551408251533
7.66531146330082;26.5526665374881
7.68606337718564;26.5536810563309
7.70683117032871;26.5544489992966
7.72761480978653;26.5549674879597
7.74841426274098;26.555233571524
7.76922949649812;26.5552442239791
7.79006047848957;26.5549963411184
7.81090717626825;26.5544867374027
7.83176955751221;26.5537121426724
7.85264759002076;26.5526691986839
7.87354124171519;26.551354455472
7.89445048063785;26.5497643675197
7.91537527495189;26.5478952897257
7.93631559294117;26.5457434731573
7.95727140300778;26.5433050605698
7.97824267367315;26.5405760816852
7.99922937357848;26.5375524482072
8.02023147148031;26.5342299485527
8.04124893625474;26.5306042422929
8.06228173689313;26.5266708542656
8.08332984250442;26.5224251683521
8.10439322231069;26.5178624208804
8.12547184565139;26.5129776936433
8.14656568198028;26.5077659064876
8.16767470086358;26.5022218094498
8.18879887198108;26.4963399744073
8.2099381651287;26.4901147862052
8.23109255020967;26.4835404332065
8.25226199724343;26.476610897249
8.27344647635757;26.469319942926
8.29464595779278;26.4616611061679
8.31586041189768;26.4536276820432
8.33708980913346;26.4452127117329
8.35833412006878;26.436408968592
8.37959331538023;26.4272089432313
8.40086736585353;26.4176048275326
8.42215624238303;26.4075884974976
8.44345991596842;26.3971514948276
8.4647783577171;26.3862850071245
8.48611153884172;26.3749798465743
8.50745943066349;26.3632264269818
8.52882200460505;26.351014738982
8.55019923219471;26.3383343232702
8.57159108506652;26.3251742416386
8.59299753495574;26.3115230455992
8.61441855370278;26.2973687423536
8.63585411325182;26.2826987578187
8.6573041856446;26.2674998963964
8.67876874303041;26.2517582971453
8.70024775765666;26.2354593859277
8.72174120186985;26.2185878230965
8.74324904811781;26.2011274461998
8.76477126895261;26.1830612071093
8.78630783702182;26.1643711028901
8.80785872506956;26.1450380996548
8.82942390594482;26.1250420485105
8.85100335258906;26.1043615925539
8.87259703804148;26.0829740637582
8.89420493544378;26.0608553683647
8.91582701802776;26.0379798591653
8.93746325912486;26.0143201928362
8.9591136321586;25.9898471701011
8.98077811065522;25.9645295561673
9.00245666822973;25.9383338783493
9.02414927859501;25.9112241972883
9.04585591555012;25.8831618474071
9.06757655299291;25.8541051414418
9.08931116492129;25.8240090327673
9.11105972542011;25.7928247279299
9.13282220865541;25.7604992401521
9.15459858890073;25.7269748724832
9.17638884051825;25.6921886165207
9.19819293795345;25.6560714493163
9.22001085574804;25.6185475066156
9.24184256853283;25.5795331047983
9.26368805102685;25.5389355763409
9.28554727804814;25.4966518735222
9.30742022448457;25.4525668814605
9.32930686532451;25.4065513631705
9.35120717563538;25.3584594336036
9.37312113059805;25.3081254239575
9.39504870545355;25.2553599463189
9.41698987553749;25.1999448949302
9.43894461626885;25.1416270107566
9.46091290315269;25.0801094708533
9.48289471179661;25.0150407080106
9.50489001786512;24.9459992586099
9.52689879713634;24.8724727673836
9.54892102545784;24.7938281373714
9.57095667874332;24.7092677883002
9.59300573302871;24.6177632061825
9.61506816440381;24.5179494791307
9.6371439490523;24.4079485677636
9.65923306325514;24.2850518555869
9.68133548333731;24.1450948101628
9.70345118572734;23.98105467729
9.72558014694511;23.7792143219021
9.74772234357539;23.5040977490455
9.76987775229152;22.7812952964859
9.74772234357539;21.9705614296415
9.72558014694511;21.6074554458875
9.70345118572734;21.3175733838107
9.68133548333731;21.0654448503892
9.65923306325514;20.8373582136796
9.6371439490523;20.6262961240458
9.61506816440381;20.4280993553791
9.59300573302871;20.2400644995773
9.57095667874332;20.060318628265
9.54892102545784;19.8875018437162
9.52689879713634;19.7205905498196
9.50489001786512;19.5587919886861
9.48289471179661;19.4014777909114
9.46091290315269;19.2481402347703
9.43894461626885;19.0983623971093
9.41698987553749;18.9517971589313
9.39504870545355;18.8081520542884
9.37312113059805;18.667178090907
9.35120717563538;18.5286613405962
9.32930686532451;18.3924165049147
9.30742022448457;18.2582819174941
9.28554727804814;18.1261156099134
9.26368805102685;17.9957921771197
9.24184256853283;17.8672002526974
9.22001085574804;17.740240455083
9.19819293795345;17.6148237018819
9.17638884051825;17.4908698147975
9.15459858890073;17.3683063563517
9.13282220865541;17.2470676531011
9.11105972542011;17.1270939701271
9.08931116492129;17.0083308092269
9.06757655299291;16.8907283089504
9.04585591555012;16.7742407289841
9.02414927859501;16.6588260049476
9.00245666822973;16.5444453622286
8.98077811065522;16.431062979581
8.9591136321586;16.3186456949035
8.93746325912486;16.2071627469792
8.91582701802776;16.096585547933
8.89420493544378;15.9868874821279
8.87259703804148;15.8780437278172
8.85100335258906;15.7700310985472
8.82942390594482;15.6628279016853
8.80785872506956;15.5564138119273
8.78630783702182;15.4507697578657
8.76477126895261;15.3458778200394
8.74324904811781;15.2417211391099
8.72174120186985;15.1382838329347
8.70024775765666;15.0355509215455
8.67876874303041;14.9335082591443
8.6573041856446;14.8321424723205
8.63585411325182;14.731440903826
8.61441855370278;14.6313915613201
8.59299753495574;14.5319830705756
8.57159108506652;14.433204632655
8.55019923219471;14.3350459846976
8.52882200460505;14.2374973639366
8.50745943066349;14.1405494746302
8.48611153884172;14.0441934576453
8.4647783577171;13.9484208624282
8.44345991596842;13.8532236211409
8.42215624238303;13.7585940247853
8.40086736585353;13.66452470111
8.37959331538023;13.5710085941614
8.35833412006878;13.4780389453238
8.33708980913346;13.385609275732
8.31586041189768;13.2937133699307
8.29464595779278;13.2023452606788
8.27344647635757;13.1114992148052
8.25226199724343;13.0211697200385
8.23109255020967;12.9313514727129
8.2099381651287;12.8420393663052
8.18879887198108;12.7532284807136
8.16767470086358;12.6649140722488
8.14656568198028;12.5770915642478
8.12547184565139;12.4897565383045
8.10439322231069;12.4029047260371
8.08332984250442;12.3165320013671
8.06228173689313;12.2306343732757
8.04124893625474;12.1452079790012
8.02023147148031;12.0602490776348
7.99922937357848;11.9757540441074
7.97824267367315;11.8917193635208
7.95727140300778;11.8081416258162
7.93631559294117;11.7250175207389
7.91537527495189;11.6423438330993
7.89445048063785;11.560117438296
7.87354124171519;11.4783352980859
7.85264759002076;11.3969944565932
7.83176955751221;11.3160920365334
7.81090717626825;11.2356252356417
7.79006047848957;11.155591323293
7.76922949649812;11.0759876373
7.74841426274098;10.9968115808857
7.72761480978653;10.9180606198022
7.70683117032871;10.8397322796103
7.68606337718564;10.76182414309
7.66531146330082;10.6843338477856
7.64457546174402;10.6072590836739
7.62385540571113;10.5305975909467
7.60315132852511;10.4543471579049
7.58246326363687;10.3785056189542
7.56179124462552;10.3030708526984
7.54113530519936;10.2280407801245
7.52049547919582;10.1534133628733
7.499871800583;10.0791866015934
7.47926430345928;10.0053585343703
7.45867302205464;9.93192723523009
7.4380979907314;9.85889081271214
7.41753924398457;9.78624740850569
7.39699681644143;9.71399519614757
7.37647074286466;9.64213237978337
7.3559610581506;9.57065719297715
7.335467797331;9.49956789757866
7.31499099557355;9.42886278263833
7.29453068818227;9.35854016336983
7.2740869105986;9.28859838015771
7.25365969840129;9.21903579760717
7.23324908730808;9.14985080363526
7.21285511317548;9.08104180859934
7.19247781200011;9.01260724446275
7.17211721991849;8.9445455639944
7.15177337320864;8.87685524000313
7.13144630829039;8.8095347646023
7.11113606172558;8.74258264850297
7.09084267021963;8.67599742033949
7.07056617062151;8.60977762601805
7.05030659992474;8.54392182809377
7.03006399526786;8.47842860517148
7.00983839393536;8.41329655133003
6.98962983335821;8.34852427557007
6.96943835111468;8.28411040128149
6.94926398493087;8.2200535657332
6.92910677268147;8.15635241958124
6.90896675239058;8.09300562639569
6.88884396223211;8.03001186220589
6.86873844053103;7.96736981506352
6.84865022576333;7.90507818461905
6.82857935655752;7.84313568171738
6.80852587169472;7.7815410280062
6.78848981010962;7.72029295555976
6.76847121089145;7.65939020651517
6.74847011328407;7.5988315327225
6.72848655668752;7.53861569540873
6.70852058065791;7.47874146485043
6.68857222490887;7.41920762006272
6.66864152931165;7.36001294849332
6.64872853389657;7.3011562457337
6.62883327885294;7.24263631523477
6.60895580453063;7.18445196803725
6.58909615144013;7.12660202250641
6.56925436025368;7.06908530408067
6.549430471806;7.01190064502476
6.5296245270948;6.95504688419539
6.50983656728185;6.89852286681033
6.49006663369356;6.84232744422829
6.4703147678218;6.78645947373617
6.45058101132453;6.73091781834195
6.43086540602682;6.67570134657481
6.4111679939215;6.6208089322928
6.39148881716971;6.56623945449553
6.37182791810211;6.51199179714487
6.35218533921933;6.45806484898868
6.33256112319283;6.40445750339297
6.31295531286574;6.35116865817863
6.29336795125367;6.29819721546176
6.27379908154528;6.24554208150197
6.25424874710343;6.19320216655295
6.2347169914656;6.14117638472078
6.21520385834497;6.08946365382233
6.19570939163107;6.03806289525344
6.1762336353906;5.98697303385553
6.15677663386832;5.93619299779266
6.13733843148772;5.88572171842705
6.11791907285198;5.83555813020159
6.09851860274457;5.78570117052354
6.07913706613036;5.73614977965584
6.05977450815613;5.68690290060836
6.04043097415162;5.63795947903274
6.02110650963015;5.58931846312116
6.00180116028967;5.54097880351102
5.98251497201334;5.49293945318608
5.96324799087059;5.44519936738638
5.94400026311777;5.39775750352134
5.92477183519904;5.35061282107767
5.90556275374723;5.3037642815402
5.88637306558465;5.25721084831052
5.86720281772394;5.21095148662565
5.84805205736884;5.1649851634832
5.82892083191518;5.11931084756727
5.80980918895153;5.07392750917762
5.79071717626022;5.02883412015888
5.77164484181805;4.98402965383334
5.75259223379722;4.93951308493685
5.73355940056614;4.89528338955571
5.71454639069031;4.8513395450626
5.69555325293313;4.80768053006179
5.67658003625679;4.76430532432754
5.65762678982308;4.72121290875069
5.63869356299434;4.67840226528346
5.6197804053342;4.6358723768885
5.60088736660849;4.59362222748767
5.58201449678613;4.55165080191373
5.56316184603995;4.50995708585966
5.54432946474756;4.46854006583914
5.5255174034922;4.42739872913655
5.50672571306365;4.38653206376593
5.48795444445905;4.34593905842913
5.46920364888378;4.30561870247673
5.45047337775232;4.26556998586765
5.43176368268913;4.22579189913476
5.41307461552949;4.18628343334408
5.39440622832042;4.14704358006151
5.37575857332149;4.10807133132247
5.35713170300574;4.06936567959252
5.33852567006048;4.03092561774245
5.31994052738824;3.99275013901461
5.30137632810759;3.95483823699403
5.28283312555403;3.91718890558202
5.26431097328082;3.87980113896388
5.24580992505991;3.84267393158801
5.22733003488277;3.80580627814278
5.20887135696126;3.76919717352448
5.19043394572852;3.73284561281977
5.1720178558398;3.69675059128194
5.15362314217336;3.6609111043097
5.13524985983134;3.6253261474303
5.11689806414059;3.58999471627259
5.09856781065357;3.55491580655462
5.08025915514919;3.5200884140607
5.06197215363368;3.48551153463067
5.04370686234147;3.4511841641414
5.02546333773602;3.41710529848559
5.00724163651067;3.38327393356678
4.98904181558958;3.34968906527558
4.97086393212844;3.31634968948876
4.95270804351547;3.28325480204393
4.93457420737218;3.25040339873604
4.91646248155424;3.21779447530402
4.89837292415235;3.18542702742332
4.88030559349304;3.15330005068774
4.86226054813957;3.12141254061363
4.84423784689272;3.08976349261997
4.82623754879163;3.0583519020298
4.80825971311468;3.02717676405864
4.79030439938024;2.996237073803
4.77237166734759;2.96553182624781
4.75446157701767;2.93506001625157
4.73657418863393;2.90482063854509
4.71870956268314;2.87481268772498
4.70086775989623;2.84503515825801
4.68304884124903;2.81548704446568
4.66525286796316;2.7861673405389
4.64747990150675;2.75707504051753
4.6297300035953;2.7282091383058
4.61200323619241;2.69956862766069
4.59429966151063;2.67115250220559
4.57661934201219;2.64295975540723
4.55896234040978;2.61498938060726
4.54132871966735;2.58724037099585
4.52371854300083;2.55971171963677
4.50613187387894;2.53240241945168
4.48856877602387;2.50531146323509
4.47102931341209;2.47843784365552
4.45351355027508;2.45178055325823
4.4360215511;2.42533858446901
4.4185533806305;2.39911092960097
4.40110910386737;2.37309658086563
4.38368878606928;2.34729453036621
4.36629249275349;2.32170377011697
4.34892028969651;2.2963232920394
4.33157224293481;2.27115208798232
4.31424841876551;2.24618914972067
4.29694888374701;2.22143346896479
4.27967370469967;2.19688403737039
4.26242294870648;2.17253984655078
4.24519668311364;2.14839988808309
4.22799497553129;2.12446315352209
4.210817893834;2.10072863439979
4.19366550616151;2.07719532225361
4.17653788091925;2.05386220863137
4.15943508677893;2.03072828509156
4.14235719267917;2.00779254322955
4.125304267826;1.98505397469225
4.10827638169347;1.96251157117621
4.09127360402415;1.94016432445298
4.0742960048297;1.91801122638273
4.05734365439135;1.89605126892455
4.04041662326041;1.874283444145
4.02351498225878;1.85270674425595
4.00663880247939;1.83132016160304
3.98978815528673;1.81012268869673
3.97296311231722;1.78911331822523
3.95616374547967;1.76829104307207
3.93939012695572;1.74765485633527
3.92264232920023;1.72720375133327
3.90592042494163;1.7069367216442
3.88922448718237;1.68685276109765
3.87255458919917;1.66695086381578
3.85591080454345;1.64723002421817
3.83929320704159;1.62768923704885
3.82270187079525;1.60832749739757
3.80613687018164;1.58914380070659
3.78959827985382;1.57013714280251
3.77308617474089;1.55130651991635
3.75660063004826;1.53265092870289
3.74014172125783;1.51416936625813
3.72370952412818;1.4958608301504
3.70730411469473;1.47772431843061
3.6909255692699;1.45975882965751
3.67457396444321;1.44196336293728
3.65824937708137;1.42433691791572
3.64195188432838;1.40687849483237
3.62568156360558;1.38958709451917
3.60943849261164;1.37246171844948
3.59322274932263;1.35550136873097
3.57703441199191;1.33870504816733
3.56087355915019;1.32207176024131
3.54474026960534;1.30560050918927
3.52863462244242;1.28929029997377
3.51255669702342;1.27314013835688
3.49650657298723;1.25714903089264
3.48048433024936;1.2413159849707
3.46449004900181;1.22564000883632
3.44852380971277;1.21012011162026
3.43258569312638;1.19475530337104
3.41667578026243;1.17954459506821
3.40079415241605;1.16448699866431
3.3849408911573;1.14958152710622
3.36911607833081;1.13482719437002
3.35331979605537;1.12022301547769
3.33755212672343;1.10576800653489
3.32181315300065;1.09146118476774
3.30610295782532;1.07730156853115
3.29042162440787;1.06328817735662
3.2747692362302;1.0494200319788
3.25914587704508;1.03569615436121
3.2435516308755;1.02211556772196
3.22798658201391;1.00867729658965
3.2124508150215;0.995380366794268
3.19694441472742;0.982223805538533
3.18146746622793;0.969206641401256
3.16602005488555;0.956327904379841
3.15060226632813;0.943586625929479
3.13521418644795;0.930981838980381
3.11985590140064;0.918512577972775
3.10452749760422;0.906177878900913
3.08922906173798;0.8939767793376
3.07396068074135;0.881908318469267
3.05872244181275;0.86997153711791
3.04351443240834;0.858165477794746
3.02833674024078;0.846489184717678
3.0131894532779;0.834941703856985
2.99807265974133;0.823522082951017
2.98298644810509;0.812229371566183
2.96793090709414;0.801062621098735
2.95290612568283;0.790020884841717
2.93791219309336;0.779103217999773
2.92294919879413;0.768308677726071
2.9080172324981;0.757636323157294
2.89311638416103;0.747085215461949
2.87824674397968;0.736654417848532
2.86340840239001;0.726342995627238
2.84860145006522;0.716150016222696
2.83382597791385;0.706074549231284
2.81908207707772;0.696115666435352
2.80436983892985;0.68627244186276
2.78968935507233;0.676543951789656
2.77504071733411;0.6669292748039
2.76042401776875;0.657427491831997
2.74583934865206;0.648037686178631
2.73128680247971;0.638758943545276
2.7167664719648;0.629590352086206
2.70227845003527;0.620531002444097
2.68782282983137;0.611579987756315
2.67339970470293;0.602736403742371
2.65900916820668;0.593999348681167
2.64465131410339;0.585367923503203
2.63032623635503;0.576841231778364
2.61603402912182;0.568418379785382
2.60177478675915;0.560098476530049
2.58754860381454;0.551880633788393
2.57335557502444;0.54376396614184
2.55919579531095;0.53574759100015
2.54506935977855;0.527830628672728
2.5309763637106;0.520012202353751
2.51691690256593;0.512291438197822
2.50289107197522;0.504667465346907
2.48889896773736;0.497139415950994
2.4749406858157;0.489706425219048
2.46101632233423;0.482367631445474
2.44712597357369;0.475122176053315
2.43326973596755;0.467969203613722
2.41944770609791;0.460907861909071
2.40565998069139;0.453937301932615
2.39190665661479;0.447056677958501
2.3781878308708;0.440265147540308
2.36450360059353;0.433561871583826
2.35085406304393;0.426946014344947
2.33723931560525;0.420416743484117
2.32365945577822;0.413973230107121
2.31011458117627;0.407614648775943
2.29660478952061;0.401340177554061
2.28313017863518;0.395148998047223
2.26969084644157;0.389040295427572
2.25628689095376;0.383013258462493
2.2429184102728;0.377067079556236
2.22958550258142;0.371200954775391
2.21628826613845;0.365414083895269
2.20302679927322;0.359705670402295
2.1898012003798;0.354074921561756
2.17661156791114;0.348521048417756
2.16345800037314;0.34304326584217
2.15034059631856;0.337640792560339
2.13725945434085;0.332312851185536
2.12421467306786;0.327058668235059
2.11120635115542;0.321877474174397
