significant wave height (m);zero-up-crossing period (s)
0.05;3.9000000000000004
0.05;3.85
0.05;3.8000000000000003
0.05;3.75
0.05;3.7
0.05;3.6500000000000004
0.05;3.6
0.05;3.5500000000000003
0.05;3.5
0.05;3.45
0.05;3.4000000000000004
0.05;3.35
0.05;3.3000000000000003
0.05;3.25
0.05;3.2
0.05;3.1500000000000004
0.05;3.1
0.05;3.0500000000000003
0.05;3.0
0.05;2.95
0.05;2.9000000000000004
0.05;2.85
0.05;2.8000000000000003
0.05;2.75
0.05;2.7
0.05;2.6500000000000004
0.05;2.6
0.05;2.5500000000000003
0.05;2.5
0.05;2.45
0.05;2.4000000000000004
0.05;2.35
0.05;2.3000000000000003
0.05;2.25
0.05;2.2
0.05;2.15
0.05;2.1
0.05;2.0500000000000003
0.1;2.0500000000000003
0.1;2.0
0.1;1.9500000000000002
0.15000000000000002;1.9500000000000002
0.2;1.9500000000000002
0.2;2.0
0.25;2.0
0.30000000000000004;2.0
0.30000000000000004;2.0500000000000003
0.35000000000000003;2.0500000000000003
0.35000000000000003;2.1
0.4;2.1
0.4;2.15
0.45;2.15
0.45;2.2
0.5;2.2
0.5;2.25
0.55;2.25
0.55;2.3000000000000003
0.6000000000000001;2.3000000000000003
0.6000000000000001;2.35
0.65;2.35
0.65;2.4000000000000004
0.7000000000000001;2.4000000000000004
0.7000000000000001;2.45
0.75;2.45
0.75;2.5
0.8;2.5
0.8;2.5500000000000003
0.8500000000000001;2.5500000000000003
0.8500000000000001;2.6
0.9;2.6
0.9;2.6500000000000004
0.9500000000000001;2.6500000000000004
0.9500000000000001;2.7
1.0;2.7
1.05;2.7
1.05;2.75
1.1;2.75
1.1;2.8000000000000003
1.1500000000000001;2.8000000000000003
1.1500000000000001;2.85
1.2000000000000002;2.85
1.2000000000000002;2.9000000000000004
1.25;2.9000000000000004
1.25;2.95
1.3;2.95
1.3;3.0
1.35;3.0
1.35;3.0500000000000003
1.4000000000000001;3.0500000000000003
1.4000000000000001;3.1
1.4500000000000002;3.1
1.4500000000000002;3.1500000000000004
1.5;3.1500000000000004
1.5;3.2
1.55;3.2
1.55;3.25
1.6;3.25
1.6500000000000001;3.25
1.6500000000000001;3.3000000000000003
1.7000000000000002;3.3000000000000003
1.7000000000000002;3.35
1.75;3.35
1.75;3.4000000000000004
1.8;3.4000000000000004
1.8;3.45
1.85;3.45
1.85;3.5
1.9000000000000001;3.5
1.9000000000000001;3.5500000000000003
1.9500000000000002;3.5500000000000003
1.9500000000000002;3.6
2.0;3.6
2.0500000000000003;3.6
2.0500000000000003;3.6500000000000004
2.1;3.6500000000000004
2.1;3.7
2.15;3.7
2.15;3.75
2.2;3.75
2.2;3.8000000000000003
2.25;3.8000000000000003
2.25;3.85
2.3000000000000003;3.85
2.3000000000000003;3.9000000000000004
2.35;3.9000000000000004
2.4000000000000004;3.9000000000000004
2.4000000000000004;3.95
2.45;3.95
2.45;4.0
2.5;4.0
2.5;4.05
2.5500000000000003;4.05
2.5500000000000003;4.1000000000000005
2.6;4.1000000000000005
2.6500000000000004;4.1000000000000005
2.6500000000000004;4.15
2.7;4.15
2.7;4.2
2.75;4.2
2.75;4.25
2.8000000000000003;4.25
2.8000000000000003;4.3
2.85;4.3
2.9000000000000004;4.3
2.9000000000000004;4.3500000000000005
2.95;4.3500000000000005
2.95;4.4
3.0;4.4
3.0;4.45
3.0500000000000003;4.45
3.0500000000000003;4.5
3.1;4.5
3.1500000000000004;4.5
3.1500000000000004;4.55
3.2;4.55
3.2;4.6000000000000005
3.25;4.6000000000000005
3.25;4.65
3.3000000000000003;4.65
3.35;4.65
3.35;4.7
3.4000000000000004;4.7
3.4000000000000004;4.75
3.45;4.75
3.45;4.800000000000001
3.5;4.800000000000001
3.5500000000000003;4.800000000000001
3.5500000000000003;4.8500000000000005
3.6;4.8500000000000005
3.6;4.9
3.6500000000000004;4.9
3.6500000000000004;4.95
3.7;4.95
3.75;4.95
3.75;5.0
3.8000000000000003;5.0
3.8000000000000003;5.050000000000001
3.85;5.050000000000001
3.85;5.1000000000000005
3.9000000000000004;5.1000000000000005
3.95;5.1000000000000005
3.95;5.15
4.0;5.15
4.0;5.2
4.05;5.2
4.05;5.25
4.1000000000000005;5.25
4.15;5.25
4.15;5.300000000000001
4.2;5.300000000000001
4.2;5.3500000000000005
4.25;5.3500000000000005
4.3;5.3500000000000005
4.3;5.4
4.3500000000000005;5.4
4.3500000000000005;5.45
4.4;5.45
4.4;5.5
4.45;5.5
4.5;5.5
4.5;5.550000000000001
4.55;5.550000000000001
4.55;5.6000000000000005
4.6000000000000005;5.6000000000000005
4.65;5.6000000000000005
4.65;5.65
4.7;5.65
4.7;5.7
4.75;5.7
4.75;5.75
4.800000000000001;5.75
4.8500000000000005;5.75
4.8500000000000005;5.800000000000001
4.9;5.800000000000001
4.9;5.8500000000000005
4.95;5.8500000000000005
5.0;5.8500000000000005
5.0;5.9
5.050000000000001;5.9
5.050000000000001;5.95
5.1000000000000005;5.95
5.15;5.95
5.15;6.0
5.2;6.0
5.2;6.050000000000001
5.25;6.050000000000001
5.25;6.1000000000000005
5.300000000000001;6.1000000000000005
5.3500000000000005;6.1000000000000005
5.3500000000000005;6.15
5.4;6.15
5.4;6.2
5.45;6.2
5.5;6.2
5.5;6.25
5.550000000000001;6.25
5.550000000000001;6.300000000000001
5.6000000000000005;6.300000000000001
5.65;6.300000000000001
5.65;6.3500000000000005
5.7;6.3500000000000005
5.7;6.4
5.75;6.4
5.800000000000001;6.4
5.800000000000001;6.45
5.8500000000000005;6.45
5.8500000000000005;6.5
5.9;6.5
5.95;6.5
5.95;6.550000000000001
6.0;6.550000000000001
6.0;6.6000000000000005
6.050000000000001;6.6000000000000005
6.1000000000000005;6.6000000000000005
6.1000000000000005;6.65
6.15;6.65
6.15;6.7
6.2;6.7
6.25;6.7
6.25;6.75
6.300000000000001;6.75
6.300000000000001;6.800000000000001
6.3500000000000005;6.800000000000001
6.3500000000000005;6.8500000000000005
6.4;6.8500000000000005
6.45;6.8500000000000005
6.45;6.9
6.5;6.9
6.5;6.95
6.550000000000001;6.95
6.6000000000000005;6.95
6.6000000000000005;7.0
6.65;7.0
6.65;7.050000000000001
6.7;7.050000000000001
6.75;7.050000000000001
6.75;7.1000000000000005
6.800000000000001;7.1000000000000005
6.800000000000001;7.15
6.8500000000000005;7.15
6.9;7.15
6.9;7.2
6.95;7.2
6.95;7.25
7.0;7.25
7.050000000000001;7.25
7.050000000000001;7.300000000000001
7.1000000000000005;7.300000000000001
7.1000000000000005;7.3500000000000005
7.15;7.3500000000000005
7.15;7.4
7.2;7.4
7.25;7.4
7.25;7.45
7.300000000000001;7.45
7.300000000000001;7.5
7.3500000000000005;7.5
7.4;7.5
7.4;7.550000000000001
7.45;7.550000000000001
7.45;7.6000000000000005
7.5;7.6000000000000005
7.5;7.65
7.550000000000001;7.65
7.6000000000000005;7.65
7.6000000000000005;7.7
7.65;7.7
7.65;7.75
7.7;7.75
7.7;7.800000000000001
7.75;7.800000000000001
7.800000000000001;7.800000000000001
7.800000000000001;7.8500000000000005
7.8500000000000005;7.8500000000000005
7.8500000000000005;7.9
7.9;7.9
7.9;7.95
7.95;7.95
7.95;8.0
8.0;8.0
8.05;8.0
8.05;8.05
8.1;8.05
8.1;8.1
8.15;8.1
8.15;8.15
8.200000000000001;8.15
8.200000000000001;8.200000000000001
8.25;8.200000000000001
8.25;8.25
8.3;8.25
8.3;8.3
8.35;8.3
8.35;8.35
8.4;8.35
8.4;8.4
8.450000000000001;8.4
8.450000000000001;8.450000000000001
8.5;8.450000000000001
8.5;8.5
8.55;8.5
8.55;8.55
8.55;8.6
8.6;8.6
8.6;8.65
8.6;8.700000000000001
8.65;8.700000000000001
8.65;8.75
8.65;8.8
8.65;8.85
8.65;8.9
8.6;8.9
8.6;8.950000000000001
8.55;8.950000000000001
8.55;9.0
8.5;9.0
8.5;9.05
8.450000000000001;9.05
8.4;9.05
8.4;9.1
8.35;9.1
8.3;9.1
8.3;9.15
8.25;9.15
8.200000000000001;9.15
8.15;9.15
8.1;9.15
8.1;9.200000000000001
8.05;9.200000000000001
8.0;9.200000000000001
7.95;9.200000000000001
7.9;9.200000000000001
7.8500000000000005;9.200000000000001
7.800000000000001;9.200000000000001
7.75;9.200000000000001
7.7;9.200000000000001
7.7;9.25
7.65;9.25
7.6000000000000005;9.25
7.550000000000001;9.25
7.5;9.25
7.45;9.25
7.4;9.25
7.3500000000000005;9.25
7.300000000000001;9.25
7.25;9.25
7.2;9.25
7.15;9.25
7.1000000000000005;9.25
7.050000000000001;9.25
7.0;9.25
6.95;9.25
6.9;9.25
6.8500000000000005;9.25
6.800000000000001;9.25
6.75;9.25
6.7;9.25
6.65;9.25
6.6000000000000005;9.25
6.550000000000001;9.25
6.5;9.25
6.45;9.25
6.4;9.25
6.3500000000000005;9.25
6.300000000000001;9.25
6.25;9.25
6.25;9.200000000000001
6.2;9.200000000000001
6.15;9.200000000000001
6.1000000000000005;9.200000000000001
6.050000000000001;9.200000000000001
6.0;9.200000000000001
5.95;9.200000000000001
5.9;9.200000000000001
5.8500000000000005;9.200000000000001
5.800000000000001;9.200000000000001
5.75;9.200000000000001
5.7;9.200000000000001
5.65;9.200000000000001
5.6000000000000005;9.200000000000001
5.550000000000001;9.200000000000001
5.5;9.200000000000001
5.45;9.200000000000001
5.45;9.15
5.4;9.15
5.3500000000000005;9.15
5.300000000000001;9.15
5.25;9.15
5.2;9.15
5.15;9.15
5.1000000000000005;9.15
5.050000000000001;9.15
5.0;9.15
4.95;9.15
4.9;9.15
4.9;9.1
4.8500000000000005;9.1
4.800000000000001;9.1
4.75;9.1
4.7;9.1
4.65;9.1
4.6000000000000005;9.1
4.55;9.1
4.5;9.1
4.45;9.1
4.4;9.1
4.3500000000000005;9.1
4.3500000000000005;9.05
4.3;9.05
4.25;9.05
4.2;9.05
4.15;9.05
4.1000000000000005;9.05
4.05;9.05
4.0;9.05
3.95;9.05
3.9000000000000004;9.05
3.9000000000000004;9.0
3.85;9.0
3.8000000000000003;9.0
3.75;9.0
3.7;9.0
3.6500000000000004;9.0
3.6;9.0
3.5500000000000003;9.0
3.5;9.0
3.5;8.950000000000001
3.45;8.950000000000001
3.4000000000000004;8.950000000000001
3.35;8.950000000000001
3.3000000000000003;8.950000000000001
3.25;8.950000000000001
3.2;8.950000000000001
3.1500000000000004;8.950000000000001
3.1;8.950000000000001
3.1;8.9
3.0500000000000003;8.9
3.0;8.9
2.95;8.9
2.9000000000000004;8.9
2.85;8.9
2.8000000000000003;8.9
2.75;8.9
2.75;8.85
2.7;8.85
2.6500000000000004;8.85
2.6;8.85
