wind speed (m s$^{-1}$);significant wave height (m)
18.45;1.85
18.45;1.9000000000000001
18.5;1.9000000000000001
18.55;1.9000000000000001
18.6;1.9000000000000001
18.650000000000002;1.9000000000000001
18.650000000000002;1.9500000000000002
18.7;1.9500000000000002
18.75;1.9500000000000002
18.8;1.9500000000000002
18.8;2.0
18.85;2.0
18.900000000000002;2.0
18.95;2.0
19.0;2.0
19.0;2.0500000000000003
19.05;2.0500000000000003
19.1;2.0500000000000003
19.150000000000002;2.0500000000000003
19.150000000000002;2.1
19.200000000000003;2.1
19.25;2.1
19.3;2.1
19.35;2.1
19.35;2.15
19.400000000000002;2.15
19.450000000000003;2.15
19.5;2.15
19.5;2.2
19.55;2.2
19.6;2.2
19.650000000000002;2.2
19.650000000000002;2.25
19.700000000000003;2.25
19.75;2.25
19.8;2.25
19.8;2.3000000000000003
19.85;2.3000000000000003
19.900000000000002;2.3000000000000003
19.950000000000003;2.3000000000000003
19.950000000000003;2.35
20.0;2.35
20.05;2.35
20.1;2.35
20.1;2.4000000000000004
20.150000000000002;2.4000000000000004
20.200000000000003;2.4000000000000004
20.25;2.4000000000000004
20.25;2.45
20.3;2.45
20.35;2.45
20.400000000000002;2.45
20.400000000000002;2.5
20.450000000000003;2.5
20.5;2.5
20.5;2.5500000000000003
20.55;2.5500000000000003
20.6;2.5500000000000003
20.650000000000002;2.5500000000000003
20.650000000000002;2.6
20.700000000000003;2.6
20.75;2.6
20.8;2.6
20.8;2.6500000000000004
20.85;2.6500000000000004
20.900000000000002;2.6500000000000004
20.900000000000002;2.7
20.950000000000003;2.7
21.0;2.7
21.05;2.7
21.05;2.75
21.1;2.75
21.150000000000002;2.75
21.200000000000003;2.75
21.200000000000003;2.8000000000000003
21.25;2.8000000000000003
21.3;2.8000000000000003
21.3;2.85
21.35;2.85
21.400000000000002;2.85
21.450000000000003;2.85
21.450000000000003;2.9000000000000004
21.5;2.9000000000000004
21.55;2.9000000000000004
21.55;2.95
21.6;2.95
21.650000000000002;2.95
21.650000000000002;3.0
21.700000000000003;3.0
21.75;3.0
21.8;3.0
21.8;3.0500000000000003
21.85;3.0500000000000003
21.900000000000002;3.0500000000000003
21.900000000000002;3.1
21.950000000000003;3.1
22.0;3.1
22.0;3.1500000000000004
22.05;3.1500000000000004
22.1;3.1500000000000004
22.1;3.2
22.150000000000002;3.2
22.200000000000003;3.2
22.200000000000003;3.25
22.25;3.25
22.3;3.25
22.3;3.3000000000000003
22.35;3.3000000000000003
22.400000000000002;3.3000000000000003
22.450000000000003;3.3000000000000003
22.450000000000003;3.35
22.5;3.35
22.55;3.35
22.55;3.4000000000000004
22.6;3.4000000000000004
22.650000000000002;3.4000000000000004
22.650000000000002;3.45
22.700000000000003;3.45
22.700000000000003;3.5
22.75;3.5
22.8;3.5
22.8;3.5500000000000003
22.85;3.5500000000000003
22.900000000000002;3.5500000000000003
22.900000000000002;3.6
22.950000000000003;3.6
23.0;3.6
23.0;3.6500000000000004
23.05;3.6500000000000004
23.1;3.6500000000000004
23.1;3.7
23.150000000000002;3.7
23.200000000000003;3.7
23.200000000000003;3.75
23.25;3.75
23.3;3.75
23.3;3.8000000000000003
23.35;3.8000000000000003
23.35;3.85
23.400000000000002;3.85
23.450000000000003;3.85
23.450000000000003;3.9000000000000004
23.5;3.9000000000000004
23.55;3.9000000000000004
23.55;3.95
23.6;3.95
23.6;4.0
23.650000000000002;4.0
23.700000000000003;4.0
23.700000000000003;4.05
23.75;4.05
23.8;4.05
23.8;4.1000000000000005
23.85;4.1000000000000005
23.85;4.15
23.900000000000002;4.15
23.950000000000003;4.15
23.950000000000003;4.2
24.0;4.2
24.0;4.25
24.05;4.25
24.1;4.25
24.1;4.3
24.150000000000002;4.3
24.150000000000002;4.3500000000000005
24.200000000000003;4.3500000000000005
24.25;4.3500000000000005
24.25;4.4
24.3;4.4
24.3;4.45
24.35;4.45
24.400000000000002;4.45
24.400000000000002;4.5
24.450000000000003;4.5
24.450000000000003;4.55
24.5;4.55
24.5;4.6000000000000005
24.55;4.6000000000000005
24.6;4.6000000000000005
24.6;4.65
24.650000000000002;4.65
24.650000000000002;4.7
24.700000000000003;4.7
24.700000000000003;4.75
24.75;4.75
24.8;4.75
24.8;4.800000000000001
24.85;4.800000000000001
24.85;4.8500000000000005
24.900000000000002;4.8500000000000005
24.900000000000002;4.9
24.950000000000003;4.9
24.950000000000003;4.95
25.0;4.95
25.0;5.0
25.05;5.0
25.1;5.0
25.1;5.050000000000001
25.150000000000002;5.050000000000001
25.150000000000002;5.1000000000000005
25.200000000000003;5.1000000000000005
25.200000000000003;5.15
25.25;5.15
25.25;5.2
25.3;5.2
25.3;5.25
25.35;5.25
25.35;5.300000000000001
25.400000000000002;5.300000000000001
25.400000000000002;5.3500000000000005
25.450000000000003;5.3500000000000005
25.450000000000003;5.4
25.5;5.4
25.5;5.45
25.55;5.45
25.55;5.5
25.6;5.5
25.650000000000002;5.5
25.650000000000002;5.550000000000001
25.650000000000002;5.6000000000000005
25.700000000000003;5.6000000000000005
25.700000000000003;5.65
25.75;5.65
25.75;5.7
25.8;5.7
25.8;5.75
25.85;5.75
25.85;5.800000000000001
25.900000000000002;5.800000000000001
25.900000000000002;5.8500000000000005
25.950000000000003;5.8500000000000005
25.950000000000003;5.9
26.0;5.9
26.0;5.95
26.05;5.95
26.05;6.0
26.1;6.0
26.1;6.050000000000001
26.150000000000002;6.050000000000001
26.150000000000002;6.1000000000000005
26.150000000000002;6.15
26.200000000000003;6.15
26.200000000000003;6.2
26.25;6.2
26.25;6.25
26.3;6.25
26.3;6.300000000000001
26.35;6.300000000000001
26.35;6.3500000000000005
26.35;6.4
26.400000000000002;6.4
26.400000000000002;6.45
26.450000000000003;6.45
26.450000000000003;6.5
26.450000000000003;6.550000000000001
26.5;6.550000000000001
26.5;6.6000000000000005
26.55;6.6000000000000005
26.55;6.65
26.6;6.65
26.6;6.7
26.6;6.75
26.650000000000002;6.75
26.650000000000002;6.800000000000001
26.650000000000002;6.8500000000000005
26.700000000000003;6.8500000000000005
26.700000000000003;6.9
26.75;6.9
26.75;6.95
26.75;7.0
26.8;7.0
26.8;7.050000000000001
26.8;7.1000000000000005
26.85;7.1000000000000005
26.85;7.15
26.900000000000002;7.15
26.900000000000002;7.2
26.900000000000002;7.25
26.950000000000003;7.25
26.950000000000003;7.300000000000001
26.950000000000003;7.3500000000000005
27.0;7.3500000000000005
27.0;7.4
27.0;7.45
27.0;7.5
27.05;7.5
27.05;7.550000000000001
27.05;7.6000000000000005
27.1;7.6000000000000005
27.1;7.65
27.1;7.7
27.150000000000002;7.7
27.150000000000002;7.75
27.150000000000002;7.800000000000001
27.150000000000002;7.8500000000000005
27.200000000000003;7.8500000000000005
27.200000000000003;7.9
27.200000000000003;7.95
27.200000000000003;8.0
27.25;8.0
27.25;8.05
27.25;8.1
27.25;8.15
27.3;8.15
27.3;8.200000000000001
27.3;8.25
27.3;8.3
27.3;8.35
27.35;8.35
27.35;8.4
27.35;8.450000000000001
27.35;8.5
27.35;8.55
27.35;8.6
27.35;8.65
27.400000000000002;8.65
27.400000000000002;8.700000000000001
27.400000000000002;8.75
27.400000000000002;8.8
27.400000000000002;8.85
27.400000000000002;8.9
27.400000000000002;8.950000000000001
27.400000000000002;9.0
27.400000000000002;9.05
27.400000000000002;9.1
27.400000000000002;9.15
27.400000000000002;9.200000000000001
27.400000000000002;9.25
27.400000000000002;9.3
27.400000000000002;9.35
27.400000000000002;9.4
27.35;9.4
27.35;9.450000000000001
27.35;9.5
27.35;9.55
27.35;9.600000000000001
27.35;9.65
27.3;9.65
27.3;9.700000000000001
27.3;9.75
27.3;9.8
27.25;9.8
27.25;9.850000000000001
27.25;9.9
27.25;9.950000000000001
27.200000000000003;9.950000000000001
27.200000000000003;10.0
27.200000000000003;10.05
27.150000000000002;10.05
27.150000000000002;10.100000000000001
27.150000000000002;10.15
27.1;10.15
27.1;10.200000000000001
27.05;10.200000000000001
27.05;10.25
27.05;10.3
27.0;10.3
27.0;10.350000000000001
26.950000000000003;10.350000000000001
26.950000000000003;10.4
26.900000000000002;10.4
26.900000000000002;10.450000000000001
26.85;10.450000000000001
26.85;10.5
26.8;10.5
26.8;10.55
26.75;10.55
26.75;10.600000000000001
26.700000000000003;10.600000000000001
26.700000000000003;10.65
26.650000000000002;10.65
26.650000000000002;10.700000000000001
26.6;10.700000000000001
26.6;10.75
26.55;10.75
26.5;10.75
26.5;10.8
26.450000000000003;10.8
26.400000000000002;10.8
26.400000000000002;10.850000000000001
26.35;10.850000000000001
26.3;10.850000000000001
26.3;10.9
26.25;10.9
26.200000000000003;10.9
26.200000000000003;10.950000000000001
26.150000000000002;10.950000000000001
26.1;10.950000000000001
26.05;10.950000000000001
26.05;11.0
26.0;11.0
25.950000000000003;11.0
25.900000000000002;11.0
25.900000000000002;11.05
25.85;11.05
25.8;11.05
25.75;11.05
25.700000000000003;11.05
25.650000000000002;11.05
25.6;11.05
25.6;11.100000000000001
25.55;11.100000000000001
25.5;11.100000000000001
25.450000000000003;11.100000000000001
25.400000000000002;11.100000000000001
25.35;11.100000000000001
25.3;11.100000000000001
25.25;11.100000000000001
25.200000000000003;11.100000000000001
25.150000000000002;11.100000000000001
25.1;11.100000000000001
25.05;11.100000000000001
25.0;11.100000000000001
24.950000000000003;11.100000000000001
24.900000000000002;11.100000000000001
24.85;11.100000000000001
24.8;11.100000000000001
24.75;11.100000000000001
24.700000000000003;11.100000000000001
24.650000000000002;11.100000000000001
24.6;11.100000000000001
24.6;11.05
24.55;11.05
24.5;11.05
24.450000000000003;11.05
24.400000000000002;11.05
24.35;11.05
24.3;11.05
24.25;11.05
24.25;11.0
24.200000000000003;11.0
24.150000000000002;11.0
24.1;11.0
24.05;11.0
24.0;11.0
24.0;10.950000000000001
23.950000000000003;10.950000000000001
23.900000000000002;10.950000000000001
23.85;10.950000000000001
23.8;10.950000000000001
23.8;10.9
23.75;10.9
23.700000000000003;10.9
23.650000000000002;10.9
23.6;10.9
23.6;10.850000000000001
23.55;10.850000000000001
23.5;10.850000000000001
23.450000000000003;10.850000000000001
23.400000000000002;10.850000000000001
23.400000000000002;10.8
23.35;10.8
23.3;10.8
23.25;10.8
23.25;10.75
23.200000000000003;10.75
23.150000000000002;10.75
23.1;10.75
23.1;10.700000000000001
23.05;10.700000000000001
23.0;10.700000000000001
22.950000000000003;10.700000000000001
22.950000000000003;10.65
22.900000000000002;10.65
22.85;10.65
22.8;10.65
22.8;10.600000000000001
22.75;10.600000000000001
22.700000000000003;10.600000000000001
22.650000000000002;10.600000000000001
22.650000000000002;10.55
22.6;10.55
22.55;10.55
22.55;10.5
22.5;10.5
22.450000000000003;10.5
22.400000000000002;10.5
22.400000000000002;10.450000000000001
22.35;10.450000000000001
22.3;10.450000000000001
22.25;10.450000000000001
22.25;10.4
22.200000000000003;10.4
22.150000000000002;10.4
22.150000000000002;10.350000000000001
22.1;10.350000000000001
22.05;10.350000000000001
22.0;10.350000000000001
22.0;10.3
21.950000000000003;10.3
21.900000000000002;10.3
21.900000000000002;10.25
21.85;10.25
21.8;10.25
21.8;10.200000000000001
21.75;10.200000000000001
21.700000000000003;10.200000000000001
21.650000000000002;10.200000000000001
21.650000000000002;10.15
21.6;10.15
21.55;10.15
21.55;10.100000000000001
21.5;10.100000000000001
21.450000000000003;10.100000000000001
21.450000000000003;10.05
21.400000000000002;10.05
21.35;10.05
21.35;10.0
21.3;10.0
21.25;10.0
21.200000000000003;10.0
21.200000000000003;9.950000000000001
21.150000000000002;9.950000000000001
21.1;9.950000000000001
21.1;9.9
21.05;9.9
21.0;9.9
21.0;9.850000000000001
20.950000000000003;9.850000000000001
20.900000000000002;9.850000000000001
20.900000000000002;9.8
20.85;9.8
20.8;9.8
20.8;9.75
20.75;9.75
20.700000000000003;9.75
20.700000000000003;9.700000000000001
20.650000000000002;9.700000000000001
20.6;9.700000000000001
20.6;9.65
20.55;9.65
20.5;9.65
20.450000000000003;9.65
20.450000000000003;9.600000000000001
20.400000000000002;9.600000000000001
20.35;9.600000000000001
20.35;9.55
20.3;9.55
20.25;9.55
20.25;9.5
20.200000000000003;9.5
20.150000000000002;9.5
20.150000000000002;9.450000000000001
20.1;9.450000000000001
20.05;9.450000000000001
20.05;9.4
20.0;9.4
19.950000000000003;9.4
19.950000000000003;9.35
19.900000000000002;9.35
19.85;9.35
19.85;9.3
19.8;9.3
19.75;9.3
19.75;9.25
19.700000000000003;9.25
19.650000000000002;9.25
19.650000000000002;9.200000000000001
19.6;9.200000000000001
19.55;9.200000000000001
19.55;9.15
19.5;9.15
19.450000000000003;9.15
19.450000000000003;9.1
19.400000000000002;9.1
19.35;9.1
19.35;9.05
19.3;9.05
19.25;9.05
19.25;9.0
19.200000000000003;9.0
19.150000000000002;9.0
19.150000000000002;8.950000000000001
19.1;8.950000000000001
19.05;8.950000000000001
19.05;8.9
19.0;8.9
19.0;8.85
18.95;8.85
18.900000000000002;8.85
18.900000000000002;8.8
18.85;8.8
18.8;8.8
18.8;8.75
18.75;8.75
18.7;8.75
18.7;8.700000000000001
18.650000000000002;8.700000000000001
18.6;8.700000000000001
18.6;8.65
18.55;8.65
18.5;8.65
18.5;8.6
18.45;8.6
18.400000000000002;8.6
18.400000000000002;8.55
18.35;8.55
18.3;8.55
18.3;8.5
18.25;8.5
18.2;8.5
18.2;8.450000000000001
18.150000000000002;8.450000000000001
18.1;8.450000000000001
18.1;8.4
18.05;8.4
18.0;8.4
18.0;8.35
17.95;8.35
17.900000000000002;8.35
17.900000000000002;8.3
17.85;8.3
17.8;8.3
17.8;8.25
17.75;8.25
17.7;8.25
17.7;8.200000000000001
17.650000000000002;8.200000000000001
17.6;8.200000000000001
17.6;8.15
17.55;8.15
17.5;8.15
17.5;8.1
17.45;8.1
17.400000000000002;8.1
17.400000000000002;8.05
17.35;8.05
17.3;8.05
17.3;8.0
17.25;8.0
17.2;8.0
17.2;7.95
17.150000000000002;7.95
17.1;7.95
17.1;7.9
17.05;7.9
17.0;7.9
17.0;7.8500000000000005
16.95;7.8500000000000005
16.900000000000002;7.8500000000000005
16.900000000000002;7.800000000000001
16.85;7.800000000000001
16.8;7.800000000000001
16.8;7.75
16.75;7.75
16.7;7.75
16.7;7.7
16.650000000000002;7.7
16.6;7.7
16.6;7.65
16.55;7.65
16.5;7.65
16.5;7.6000000000000005
16.45;7.6000000000000005
16.400000000000002;7.6000000000000005
16.400000000000002;7.550000000000001
16.35;7.550000000000001
16.3;7.550000000000001
16.3;7.5
16.25;7.5
16.2;7.5
16.2;7.45
16.150000000000002;7.45
16.1;7.45
16.1;7.4
16.05;7.4
16.0;7.4
16.0;7.3500000000000005
15.950000000000001;7.3500000000000005
15.9;7.3500000000000005
15.9;7.300000000000001
15.850000000000001;7.300000000000001
15.8;7.300000000000001
15.8;7.25
15.75;7.25
15.700000000000001;7.25
15.700000000000001;7.2
15.65;7.2
15.600000000000001;7.2
15.600000000000001;7.15
15.55;7.15
15.5;7.15
15.5;7.1000000000000005
15.450000000000001;7.1000000000000005
15.4;7.1000000000000005
15.350000000000001;7.1000000000000005
15.350000000000001;7.050000000000001
15.3;7.050000000000001
15.25;7.050000000000001
15.25;7.0
15.200000000000001;7.0
15.15;7.0
15.15;6.95
15.100000000000001;6.95
15.05;6.95
15.05;6.9
15.0;6.9
14.950000000000001;6.9
14.950000000000001;6.8500000000000005
14.9;6.8500000000000005
14.850000000000001;6.8500000000000005
14.8;6.8500000000000005
14.8;6.800000000000001
14.75;6.800000000000001
14.700000000000001;6.800000000000001
14.700000000000001;6.75
14.65;6.75
14.600000000000001;6.75
14.600000000000001;6.7
14.55;6.7
14.5;6.7
14.5;6.65
14.450000000000001;6.65
14.4;6.65
14.350000000000001;6.65
14.350000000000001;6.6000000000000005
14.3;6.6000000000000005
14.25;6.6000000000000005
14.25;6.550000000000001
14.200000000000001;6.550000000000001
14.15;6.550000000000001
14.15;6.5
14.100000000000001;6.5
14.05;6.5
14.0;6.5
14.0;6.45
13.950000000000001;6.45
13.9;6.45
13.9;6.4
13.850000000000001;6.4
13.8;6.4
13.75;6.4
13.75;6.3500000000000005
13.700000000000001;6.3500000000000005
13.65;6.3500000000000005
13.65;6.300000000000001
13.600000000000001;6.300000000000001
13.55;6.300000000000001
13.5;6.300000000000001
13.5;6.25
13.450000000000001;6.25
13.4;6.25
13.4;6.2
13.350000000000001;6.2
13.3;6.2
13.25;6.2
13.25;6.15
13.200000000000001;6.15
13.15;6.15
13.100000000000001;6.15
13.100000000000001;6.1000000000000005
13.05;6.1000000000000005
13.0;6.1000000000000005
12.950000000000001;6.1000000000000005
12.950000000000001;6.050000000000001
12.9;6.050000000000001
12.850000000000001;6.050000000000001
12.850000000000001;6.0
12.8;6.0
12.75;6.0
12.700000000000001;6.0
12.700000000000001;5.95
12.65;5.95
12.600000000000001;5.95
12.55;5.95
12.55;5.9
12.5;5.9
12.450000000000001;5.9
12.4;5.9
12.4;5.8500000000000005
12.350000000000001;5.8500000000000005
12.3;5.8500000000000005
12.25;5.8500000000000005
12.25;5.800000000000001
12.200000000000001;5.800000000000001
12.15;5.800000000000001
12.100000000000001;5.800000000000001
12.100000000000001;5.75
12.05;5.75
12.0;5.75
11.950000000000001;5.75
11.950000000000001;5.7
11.9;5.7
11.850000000000001;5.7
11.8;5.7
11.75;5.7
11.75;5.65
11.700000000000001;5.65
11.65;5.65
11.600000000000001;5.65
11.600000000000001;5.6000000000000005
11.55;5.6000000000000005
11.5;5.6000000000000005
11.450000000000001;5.6000000000000005
11.4;5.6000000000000005
11.4;5.550000000000001
11.350000000000001;5.550000000000001
11.3;5.550000000000001
11.25;5.550000000000001
11.200000000000001;5.550000000000001
11.200000000000001;5.5
11.15;5.5
11.100000000000001;5.5
11.05;5.5
11.05;5.45
11.0;5.45
10.950000000000001;5.45
10.9;5.45
10.850000000000001;5.45
10.850000000000001;5.4
10.8;5.4
10.75;5.4
10.700000000000001;5.4
10.65;5.4
10.600000000000001;5.4
10.600000000000001;5.3500000000000005
10.55;5.3500000000000005
10.5;5.3500000000000005
10.450000000000001;5.3500000000000005
10.4;5.3500000000000005
10.4;5.300000000000001
10.350000000000001;5.300000000000001
10.3;5.300000000000001
10.25;5.300000000000001
10.200000000000001;5.300000000000001
10.15;5.300000000000001
10.15;5.25
10.100000000000001;5.25
10.05;5.25
10.0;5.25
9.950000000000001;5.25
9.9;5.25
9.9;5.2
9.850000000000001;5.2
9.8;5.2
9.75;5.2
