wind speed (m s$^{-1}$);significant wave height (m)
10.450000000000001;0.30000000000000004
10.5;0.30000000000000004
10.55;0.30000000000000004
10.600000000000001;0.30000000000000004
10.65;0.30000000000000004
10.700000000000001;0.30000000000000004
10.75;0.30000000000000004
10.8;0.30000000000000004
10.8;0.35000000000000003
10.850000000000001;0.35000000000000003
10.9;0.35000000000000003
10.950000000000001;0.35000000000000003
11.0;0.35000000000000003
11.05;0.35000000000000003
11.100000000000001;0.35000000000000003
11.15;0.35000000000000003
11.200000000000001;0.35000000000000003
11.25;0.35000000000000003
11.3;0.35000000000000003
11.3;0.4
11.350000000000001;0.4
11.4;0.4
11.450000000000001;0.4
11.5;0.4
11.55;0.4
11.600000000000001;0.4
11.65;0.4
11.700000000000001;0.4
11.75;0.4
11.8;0.4
11.8;0.45
11.850000000000001;0.45
11.9;0.45
11.950000000000001;0.45
12.0;0.45
12.05;0.45
12.100000000000001;0.45
12.15;0.45
12.200000000000001;0.45
12.25;0.45
12.25;0.5
12.3;0.5
12.350000000000001;0.5
12.4;0.5
12.450000000000001;0.5
12.5;0.5
12.55;0.5
12.600000000000001;0.5
12.65;0.5
12.65;0.55
12.700000000000001;0.55
12.75;0.55
12.8;0.55
12.850000000000001;0.55
12.9;0.55
12.950000000000001;0.55
13.0;0.55
13.0;0.6000000000000001
13.05;0.6000000000000001
13.100000000000001;0.6000000000000001
13.15;0.6000000000000001
13.200000000000001;0.6000000000000001
13.25;0.6000000000000001
13.3;0.6000000000000001
13.350000000000001;0.6000000000000001
13.350000000000001;0.65
13.4;0.65
13.450000000000001;0.65
13.5;0.65
13.55;0.65
13.600000000000001;0.65
13.65;0.65
13.700000000000001;0.65
13.700000000000001;0.7000000000000001
13.75;0.7000000000000001
13.8;0.7000000000000001
13.850000000000001;0.7000000000000001
13.9;0.7000000000000001
13.950000000000001;0.7000000000000001
14.0;0.7000000000000001
14.0;0.75
14.05;0.75
14.100000000000001;0.75
14.15;0.75
14.200000000000001;0.75
14.25;0.75
14.3;0.75
14.3;0.8
14.350000000000001;0.8
14.4;0.8
14.450000000000001;0.8
14.5;0.8
14.55;0.8
14.55;0.8500000000000001
14.600000000000001;0.8500000000000001
14.65;0.8500000000000001
14.700000000000001;0.8500000000000001
14.75;0.8500000000000001
14.8;0.8500000000000001
14.850000000000001;0.8500000000000001
14.850000000000001;0.9
14.9;0.9
14.950000000000001;0.9
15.0;0.9
15.05;0.9
15.100000000000001;0.9
15.100000000000001;0.9500000000000001
15.15;0.9500000000000001
15.200000000000001;0.9500000000000001
15.25;0.9500000000000001
15.3;0.9500000000000001
15.350000000000001;0.9500000000000001
15.350000000000001;1.0
15.4;1.0
15.450000000000001;1.0
15.5;1.0
15.55;1.0
15.600000000000001;1.0
15.600000000000001;1.05
15.65;1.05
15.700000000000001;1.05
15.75;1.05
15.8;1.05
15.850000000000001;1.05
15.850000000000001;1.1
15.9;1.1
15.950000000000001;1.1
16.0;1.1
16.05;1.1
16.05;1.1500000000000001
16.1;1.1500000000000001
16.150000000000002;1.1500000000000001
16.2;1.1500000000000001
16.25;1.1500000000000001
16.3;1.1500000000000001
16.3;1.2000000000000002
16.35;1.2000000000000002
16.400000000000002;1.2000000000000002
16.45;1.2000000000000002
16.5;1.2000000000000002
16.5;1.25
16.55;1.25
16.6;1.25
16.650000000000002;1.25
16.7;1.25
16.7;1.3
16.75;1.3
16.8;1.3
16.85;1.3
16.900000000000002;1.3
16.900000000000002;1.35
16.95;1.35
17.0;1.35
17.05;1.35
17.1;1.35
17.1;1.4000000000000001
17.150000000000002;1.4000000000000001
17.2;1.4000000000000001
17.25;1.4000000000000001
17.3;1.4000000000000001
17.3;1.4500000000000002
17.35;1.4500000000000002
17.400000000000002;1.4500000000000002
17.45;1.4500000000000002
17.5;1.4500000000000002
17.5;1.5
17.55;1.5
17.6;1.5
17.650000000000002;1.5
17.650000000000002;1.55
17.7;1.55
17.75;1.55
17.8;1.55
17.85;1.55
17.85;1.6
17.900000000000002;1.6
17.95;1.6
18.0;1.6
18.0;1.6500000000000001
18.05;1.6500000000000001
18.1;1.6500000000000001
18.150000000000002;1.6500000000000001
18.2;1.6500000000000001
18.2;1.7000000000000002
18.25;1.7000000000000002
18.3;1.7000000000000002
18.35;1.7000000000000002
18.35;1.75
18.400000000000002;1.75
18.45;1.75
18.5;1.75
18.55;1.75
18.55;1.8
18.6;1.8
18.650000000000002;1.8
18.7;1.8
18.7;1.85
18.75;1.85
18.8;1.85
18.85;1.85
18.85;1.9000000000000001
18.900000000000002;1.9000000000000001
18.95;1.9000000000000001
19.0;1.9000000000000001
19.0;1.9500000000000002
19.05;1.9500000000000002
19.1;1.9500000000000002
19.150000000000002;1.9500000000000002
19.150000000000002;2.0
19.200000000000003;2.0
19.25;2.0
19.3;2.0
19.3;2.0500000000000003
19.35;2.0500000000000003
19.400000000000002;2.0500000000000003
19.450000000000003;2.0500000000000003
19.450000000000003;2.1
19.5;2.1
19.55;2.1
19.6;2.1
19.6;2.15
19.650000000000002;2.15
19.700000000000003;2.15
19.75;2.15
19.75;2.2
19.8;2.2
19.85;2.2
19.85;2.25
19.900000000000002;2.25
19.950000000000003;2.25
20.0;2.25
20.0;2.3000000000000003
20.05;2.3000000000000003
20.1;2.3000000000000003
20.150000000000002;2.3000000000000003
20.150000000000002;2.35
20.200000000000003;2.35
20.25;2.35
20.25;2.4000000000000004
20.3;2.4000000000000004
20.35;2.4000000000000004
20.400000000000002;2.4000000000000004
20.400000000000002;2.45
20.450000000000003;2.45
20.5;2.45
20.5;2.5
20.55;2.5
20.6;2.5
20.650000000000002;2.5
20.650000000000002;2.5500000000000003
20.700000000000003;2.5500000000000003
20.75;2.5500000000000003
20.75;2.6
20.8;2.6
20.85;2.6
20.900000000000002;2.6
20.900000000000002;2.6500000000000004
20.950000000000003;2.6500000000000004
21.0;2.6500000000000004
21.0;2.7
21.05;2.7
21.1;2.7
21.150000000000002;2.7
21.150000000000002;2.75
21.200000000000003;2.75
21.25;2.75
21.25;2.8000000000000003
21.3;2.8000000000000003
21.35;2.8000000000000003
21.35;2.85
21.400000000000002;2.85
21.450000000000003;2.85
21.450000000000003;2.9000000000000004
21.5;2.9000000000000004
21.55;2.9000000000000004
21.6;2.9000000000000004
21.6;2.95
21.650000000000002;2.95
21.700000000000003;2.95
21.700000000000003;3.0
21.75;3.0
21.8;3.0
21.8;3.0500000000000003
21.85;3.0500000000000003
21.900000000000002;3.0500000000000003
21.900000000000002;3.1
21.950000000000003;3.1
22.0;3.1
22.0;3.1500000000000004
22.05;3.1500000000000004
22.1;3.1500000000000004
22.1;3.2
22.150000000000002;3.2
22.200000000000003;3.2
22.200000000000003;3.25
22.25;3.25
22.3;3.25
22.3;3.3000000000000003
22.35;3.3000000000000003
22.400000000000002;3.3000000000000003
22.400000000000002;3.35
22.450000000000003;3.35
22.5;3.35
22.5;3.4000000000000004
22.55;3.4000000000000004
22.6;3.4000000000000004
22.6;3.45
22.650000000000002;3.45
22.700000000000003;3.45
22.700000000000003;3.5
22.75;3.5
22.75;3.5500000000000003
22.8;3.5500000000000003
22.85;3.5500000000000003
22.85;3.6
22.900000000000002;3.6
22.950000000000003;3.6
22.950000000000003;3.6500000000000004
23.0;3.6500000000000004
23.05;3.6500000000000004
23.05;3.7
23.1;3.7
23.150000000000002;3.7
23.150000000000002;3.75
23.200000000000003;3.75
23.200000000000003;3.8000000000000003
23.25;3.8000000000000003
23.3;3.8000000000000003
23.3;3.85
23.35;3.85
23.400000000000002;3.85
23.400000000000002;3.9000000000000004
23.450000000000003;3.9000000000000004
23.450000000000003;3.95
23.5;3.95
23.55;3.95
23.55;4.0
23.6;4.0
23.6;4.05
23.650000000000002;4.05
23.700000000000003;4.05
23.700000000000003;4.1000000000000005
23.75;4.1000000000000005
23.8;4.1000000000000005
23.8;4.15
23.85;4.15
23.85;4.2
23.900000000000002;4.2
23.950000000000003;4.2
23.950000000000003;4.25
24.0;4.25
24.0;4.3
24.05;4.3
24.1;4.3
24.1;4.3500000000000005
24.150000000000002;4.3500000000000005
24.150000000000002;4.4
24.200000000000003;4.4
24.25;4.4
24.25;4.45
24.3;4.45
24.3;4.5
24.35;4.5
24.35;4.55
24.400000000000002;4.55
24.450000000000003;4.55
24.450000000000003;4.6000000000000005
24.5;4.6000000000000005
24.5;4.65
24.55;4.65
24.55;4.7
24.6;4.7
24.650000000000002;4.7
24.650000000000002;4.75
24.700000000000003;4.75
24.700000000000003;4.800000000000001
24.75;4.800000000000001
24.75;4.8500000000000005
24.8;4.8500000000000005
24.85;4.8500000000000005
24.85;4.9
24.900000000000002;4.9
24.900000000000002;4.95
24.950000000000003;4.95
24.950000000000003;5.0
25.0;5.0
25.0;5.050000000000001
25.05;5.050000000000001
25.1;5.050000000000001
25.1;5.1000000000000005
25.150000000000002;5.1000000000000005
25.150000000000002;5.15
25.200000000000003;5.15
25.200000000000003;5.2
25.25;5.2
25.25;5.25
25.3;5.25
25.3;5.300000000000001
25.35;5.300000000000001
25.35;5.3500000000000005
25.400000000000002;5.3500000000000005
25.450000000000003;5.3500000000000005
25.450000000000003;5.4
25.5;5.4
25.5;5.45
25.55;5.45
25.55;5.5
25.6;5.5
25.6;5.550000000000001
25.650000000000002;5.550000000000001
25.650000000000002;5.6000000000000005
25.700000000000003;5.6000000000000005
25.700000000000003;5.65
25.75;5.65
25.75;5.7
25.8;5.7
25.8;5.75
25.85;5.75
25.85;5.800000000000001
25.900000000000002;5.800000000000001
25.900000000000002;5.8500000000000005
25.950000000000003;5.8500000000000005
25.950000000000003;5.9
26.0;5.9
26.0;5.95
26.05;5.95
26.05;6.0
26.1;6.0
26.1;6.050000000000001
26.150000000000002;6.050000000000001
26.150000000000002;6.1000000000000005
26.200000000000003;6.1000000000000005
26.200000000000003;6.15
26.25;6.15
26.25;6.2
26.3;6.2
26.3;6.25
26.35;6.25
26.35;6.300000000000001
26.35;6.3500000000000005
26.400000000000002;6.3500000000000005
26.400000000000002;6.4
26.450000000000003;6.4
26.450000000000003;6.45
26.5;6.45
26.5;6.5
26.55;6.5
26.55;6.550000000000001
26.6;6.550000000000001
26.6;6.6000000000000005
26.6;6.65
26.650000000000002;6.65
26.650000000000002;6.7
26.700000000000003;6.7
26.700000000000003;6.75
26.75;6.75
26.75;6.800000000000001
26.8;6.800000000000001
26.8;6.8500000000000005
26.8;6.9
26.85;6.9
26.85;6.95
26.900000000000002;6.95
26.900000000000002;7.0
26.950000000000003;7.0
26.950000000000003;7.050000000000001
26.950000000000003;7.1000000000000005
27.0;7.1000000000000005
27.0;7.15
27.05;7.15
27.05;7.2
27.05;7.25
27.1;7.25
27.1;7.300000000000001
27.150000000000002;7.300000000000001
27.150000000000002;7.3500000000000005
27.150000000000002;7.4
27.200000000000003;7.4
27.200000000000003;7.45
27.25;7.45
27.25;7.5
27.25;7.550000000000001
27.3;7.550000000000001
27.3;7.6000000000000005
27.35;7.6000000000000005
27.35;7.65
27.35;7.7
27.400000000000002;7.7
27.400000000000002;7.75
27.400000000000002;7.800000000000001
27.450000000000003;7.800000000000001
27.450000000000003;7.8500000000000005
27.5;7.8500000000000005
27.5;7.9
27.5;7.95
27.55;7.95
27.55;8.0
27.55;8.05
27.6;8.05
27.6;8.1
27.6;8.15
27.650000000000002;8.15
27.650000000000002;8.200000000000001
27.650000000000002;8.25
27.700000000000003;8.25
27.700000000000003;8.3
27.700000000000003;8.35
27.75;8.35
27.75;8.4
27.75;8.450000000000001
27.8;8.450000000000001
27.8;8.5
27.8;8.55
27.85;8.55
27.85;8.6
27.85;8.65
27.85;8.700000000000001
27.900000000000002;8.700000000000001
27.900000000000002;8.75
27.900000000000002;8.8
27.950000000000003;8.8
27.950000000000003;8.85
27.950000000000003;8.9
28.0;8.9
28.0;8.950000000000001
28.0;9.0
28.0;9.05
28.05;9.05
28.05;9.1
28.05;9.15
28.05;9.200000000000001
28.1;9.200000000000001
28.1;9.25
28.1;9.3
28.1;9.35
28.150000000000002;9.35
28.150000000000002;9.4
28.150000000000002;9.450000000000001
28.150000000000002;9.5
28.200000000000003;9.5
28.200000000000003;9.55
28.200000000000003;9.600000000000001
28.200000000000003;9.65
28.200000000000003;9.700000000000001
28.25;9.700000000000001
28.25;9.75
28.25;9.8
28.25;9.850000000000001
28.25;9.9
28.3;9.9
28.3;9.950000000000001
28.3;10.0
28.3;10.05
28.3;10.100000000000001
28.3;10.15
28.35;10.15
28.35;10.200000000000001
28.35;10.25
28.35;10.3
28.35;10.350000000000001
28.35;10.4
28.35;10.450000000000001
28.35;10.5
28.400000000000002;10.5
28.400000000000002;10.55
28.400000000000002;10.600000000000001
28.400000000000002;10.65
28.400000000000002;10.700000000000001
28.400000000000002;10.75
28.400000000000002;10.8
28.400000000000002;10.850000000000001
28.400000000000002;10.9
28.400000000000002;10.950000000000001
28.400000000000002;11.0
28.400000000000002;11.05
28.400000000000002;11.100000000000001
28.400000000000002;11.15
28.400000000000002;11.200000000000001
28.400000000000002;11.25
28.400000000000002;11.3
28.400000000000002;11.350000000000001
28.400000000000002;11.4
28.400000000000002;11.450000000000001
28.400000000000002;11.5
28.400000000000002;11.55
28.400000000000002;11.600000000000001
28.35;11.600000000000001
28.35;11.65
28.35;11.700000000000001
28.35;11.75
28.35;11.8
28.35;11.850000000000001
28.35;11.9
28.35;11.950000000000001
28.3;11.950000000000001
28.3;12.0
28.3;12.05
28.3;12.100000000000001
28.3;12.15
28.25;12.15
28.25;12.200000000000001
28.25;12.25
28.25;12.3
28.200000000000003;12.3
28.200000000000003;12.350000000000001
28.200000000000003;12.4
28.200000000000003;12.450000000000001
28.150000000000002;12.450000000000001
28.150000000000002;12.5
28.150000000000002;12.55
28.150000000000002;12.600000000000001
28.1;12.600000000000001
28.1;12.65
28.1;12.700000000000001
28.05;12.700000000000001
28.05;12.75
28.05;12.8
28.0;12.8
28.0;12.850000000000001
28.0;12.9
27.950000000000003;12.9
27.950000000000003;12.950000000000001
27.950000000000003;13.0
27.900000000000002;13.0
27.900000000000002;13.05
27.85;13.05
27.85;13.100000000000001
27.85;13.15
27.8;13.15
27.8;13.200000000000001
27.75;13.200000000000001
27.75;13.25
27.75;13.3
27.700000000000003;13.3
27.700000000000003;13.350000000000001
27.650000000000002;13.350000000000001
27.650000000000002;13.4
27.6;13.4
27.6;13.450000000000001
27.55;13.450000000000001
27.55;13.5
27.5;13.5
27.5;13.55
27.450000000000003;13.55
27.450000000000003;13.600000000000001
27.400000000000002;13.600000000000001
27.400000000000002;13.65
27.35;13.65
27.35;13.700000000000001
27.3;13.700000000000001
27.3;13.75
27.25;13.75
27.25;13.8
27.200000000000003;13.8
27.150000000000002;13.8
27.150000000000002;13.850000000000001
27.1;13.850000000000001
27.1;13.9
27.05;13.9
27.0;13.9
27.0;13.950000000000001
26.950000000000003;13.950000000000001
26.900000000000002;13.950000000000001
26.900000000000002;14.0
26.85;14.0
26.85;14.05
26.8;14.05
26.75;14.05
26.75;14.100000000000001
26.700000000000003;14.100000000000001
26.650000000000002;14.100000000000001
26.6;14.100000000000001
26.6;14.15
26.55;14.15
26.5;14.15
26.5;14.200000000000001
26.450000000000003;14.200000000000001
26.400000000000002;14.200000000000001
26.35;14.200000000000001
26.35;14.25
26.3;14.25
26.25;14.25
26.200000000000003;14.25
26.150000000000002;14.25
26.150000000000002;14.3
26.1;14.3
26.05;14.3
26.0;14.3
25.950000000000003;14.3
25.900000000000002;14.3
25.900000000000002;14.350000000000001
25.85;14.350000000000001
25.8;14.350000000000001
25.75;14.350000000000001
25.700000000000003;14.350000000000001
25.650000000000002;14.350000000000001
25.6;14.350000000000001
25.55;14.350000000000001
25.5;14.350000000000001
25.5;14.4
25.450000000000003;14.4
25.400000000000002;14.4
25.35;14.4
25.3;14.4
25.25;14.4
25.200000000000003;14.4
25.150000000000002;14.4
25.1;14.4
25.05;14.4
25.0;14.4
24.950000000000003;14.4
24.900000000000002;14.4
24.85;14.4
24.8;14.4
24.8;14.350000000000001
24.75;14.350000000000001
24.700000000000003;14.350000000000001
24.650000000000002;14.350000000000001
24.6;14.350000000000001
24.55;14.350000000000001
24.5;14.350000000000001
24.450000000000003;14.350000000000001
24.400000000000002;14.350000000000001
24.35;14.350000000000001
24.3;14.350000000000001
24.3;14.3
24.25;14.3
24.200000000000003;14.3
24.150000000000002;14.3
24.1;14.3
24.05;14.3
24.0;14.3
24.0;14.25
23.950000000000003;14.25
23.900000000000002;14.25
23.85;14.25
23.8;14.25
23.75;14.25
23.75;14.200000000000001
23.700000000000003;14.200000000000001
23.650000000000002;14.200000000000001
23.6;14.200000000000001
23.55;14.200000000000001
23.5;14.200000000000001
23.5;14.15
23.450000000000003;14.15
23.400000000000002;14.15
23.35;14.15
23.3;14.15
23.3;14.100000000000001
23.25;14.100000000000001
23.200000000000003;14.100000000000001
23.150000000000002;14.100000000000001
23.1;14.100000000000001
23.1;14.05
23.05;14.05
23.0;14.05
22.950000000000003;14.05
22.950000000000003;14.0
22.900000000000002;14.0
22.85;14.0
22.8;14.0
22.75;14.0
22.75;13.950000000000001
22.700000000000003;13.950000000000001
22.650000000000002;13.950000000000001
22.6;13.950000000000001
22.6;13.9
22.55;13.9
22.5;13.9
22.450000000000003;13.9
22.400000000000002;13.9
22.400000000000002;13.850000000000001
22.35;13.850000000000001
22.3;13.850000000000001
22.25;13.850000000000001
22.25;13.8
22.200000000000003;13.8
22.150000000000002;13.8
22.1;13.8
22.1;13.75
22.05;13.75
22.0;13.75
21.950000000000003;13.75
21.950000000000003;13.700000000000001
21.900000000000002;13.700000000000001
21.85;13.700000000000001
21.8;13.700000000000001
21.8;13.65
21.75;13.65
21.700000000000003;13.65
21.650000000000002;13.65
21.650000000000002;13.600000000000001
21.6;13.600000000000001
21.55;13.600000000000001
21.55;13.55
21.5;13.55
21.450000000000003;13.55
21.400000000000002;13.55
21.400000000000002;13.5
21.35;13.5
21.3;13.5
21.25;13.5
21.25;13.450000000000001
21.200000000000003;13.450000000000001
21.150000000000002;13.450000000000001
21.150000000000002;13.4
21.1;13.4
21.05;13.4
21.0;13.4
21.0;13.350000000000001
20.950000000000003;13.350000000000001
20.900000000000002;13.350000000000001
20.85;13.350000000000001
20.85;13.3
20.8;13.3
20.75;13.3
20.75;13.25
20.700000000000003;13.25
20.650000000000002;13.25
20.6;13.25
20.6;13.200000000000001
20.55;13.200000000000001
20.5;13.200000000000001
20.450000000000003;13.200000000000001
20.450000000000003;13.15
20.400000000000002;13.15
20.35;13.15
20.35;13.100000000000001
20.3;13.100000000000001
20.25;13.100000000000001
20.200000000000003;13.100000000000001
20.200000000000003;13.05
20.150000000000002;13.05
20.1;13.05
20.1;13.0
20.05;13.0
20.0;13.0
19.950000000000003;13.0
19.950000000000003;12.950000000000001
19.900000000000002;12.950000000000001
19.85;12.950000000000001
19.85;12.9
19.8;12.9
19.75;12.9
19.700000000000003;12.9
19.700000000000003;12.850000000000001
19.650000000000002;12.850000000000001
19.6;12.850000000000001
19.6;12.8
19.55;12.8
19.5;12.8
19.450000000000003;12.8
19.450000000000003;12.75
19.400000000000002;12.75
19.35;12.75
19.35;12.700000000000001
19.3;12.700000000000001
19.25;12.700000000000001
19.200000000000003;12.700000000000001
19.200000000000003;12.65
19.150000000000002;12.65
19.1;12.65
19.1;12.600000000000001
19.05;12.600000000000001
19.0;12.600000000000001
18.95;12.600000000000001
18.95;12.55
18.900000000000002;12.55
18.85;12.55
18.85;12.5
18.8;12.5
18.75;12.5
18.75;12.450000000000001
18.7;12.450000000000001
18.650000000000002;12.450000000000001
18.6;12.450000000000001
18.6;12.4
18.55;12.4
18.5;12.4
18.5;12.350000000000001
18.45;12.350000000000001
18.400000000000002;12.350000000000001
18.35;12.350000000000001
18.35;12.3
18.3;12.3
18.25;12.3
18.25;12.25
18.2;12.25
18.150000000000002;12.25
18.1;12.25
18.1;12.200000000000001
18.05;12.200000000000001
18.0;12.200000000000001
18.0;12.15
17.95;12.15
17.900000000000002;12.15
17.85;12.15
17.85;12.100000000000001
17.8;12.100000000000001
17.75;12.100000000000001
17.75;12.05
17.7;12.05
17.650000000000002;12.05
17.6;12.05
17.6;12.0
17.55;12.0
17.5;12.0
17.5;11.950000000000001
17.45;11.950000000000001
17.400000000000002;11.950000000000001
17.35;11.950000000000001
17.35;11.9
17.3;11.9
17.25;11.9
17.2;11.9
17.2;11.850000000000001
17.150000000000002;11.850000000000001
17.1;11.850000000000001
17.1;11.8
17.05;11.8
17.0;11.8
16.95;11.8
16.95;11.75
16.900000000000002;11.75
16.85;11.75
16.85;11.700000000000001
16.8;11.700000000000001
16.75;11.700000000000001
16.7;11.700000000000001
16.7;11.65
16.650000000000002;11.65
16.6;11.65
16.55;11.65
16.55;11.600000000000001
16.5;11.600000000000001
16.45;11.600000000000001
16.45;11.55
16.400000000000002;11.55
16.35;11.55
16.3;11.55
16.3;11.5
16.25;11.5
16.2;11.5
16.150000000000002;11.5
16.150000000000002;11.450000000000001
16.1;11.450000000000001
16.05;11.450000000000001
16.05;11.4
16.0;11.4
15.950000000000001;11.4
15.9;11.4
15.9;11.350000000000001
15.850000000000001;11.350000000000001
15.8;11.350000000000001
15.75;11.350000000000001
15.75;11.3
15.700000000000001;11.3
15.65;11.3
15.600000000000001;11.3
15.600000000000001;11.25
15.55;11.25
15.5;11.25
15.5;11.200000000000001
15.450000000000001;11.200000000000001
15.4;11.200000000000001
15.350000000000001;11.200000000000001
15.350000000000001;11.15
15.3;11.15
15.25;11.15
15.200000000000001;11.15
15.200000000000001;11.100000000000001
15.15;11.100000000000001
15.100000000000001;11.100000000000001
15.05;11.100000000000001
15.05;11.05
15.0;11.05
14.950000000000001;11.05
14.9;11.05
14.9;11.0
14.850000000000001;11.0
14.8;11.0
14.75;11.0
14.75;10.950000000000001
14.700000000000001;10.950000000000001
14.65;10.950000000000001
14.600000000000001;10.950000000000001
14.600000000000001;10.9
14.55;10.9
14.5;10.9
14.450000000000001;10.9
14.450000000000001;10.850000000000001
14.4;10.850000000000001
14.350000000000001;10.850000000000001
14.3;10.850000000000001
14.3;10.8
14.25;10.8
14.200000000000001;10.8
14.15;10.8
14.15;10.75
14.100000000000001;10.75
14.05;10.75
14.0;10.75
14.0;10.700000000000001
13.950000000000001;10.700000000000001
13.9;10.700000000000001
13.850000000000001;10.700000000000001
13.8;10.700000000000001
13.8;10.65
13.75;10.65
13.700000000000001;10.65
13.65;10.65
13.65;10.600000000000001
13.600000000000001;10.600000000000001
13.55;10.600000000000001
13.5;10.600000000000001
13.5;10.55
13.450000000000001;10.55
13.4;10.55
13.350000000000001;10.55
13.3;10.55
13.3;10.5
13.25;10.5
13.200000000000001;10.5
13.15;10.5
13.15;10.450000000000001
13.100000000000001;10.450000000000001
13.05;10.450000000000001
13.0;10.450000000000001
13.0;10.4
12.950000000000001;10.4
12.9;10.4
12.850000000000001;10.4
12.8;10.4
12.8;10.350000000000001
12.75;10.350000000000001
