"Hs.Pf....1.14e.04";"Tz.Pf....1.14e.04";"Hs.Pf....5.70e.06";"Tz.Pf....5.70e.06";"Hs.Pf....2.28e.06";"Tz.Pf....2.28e.06"
"186";0.435766707324756;2.39983336712629;0.427884810348359;1.73153161249599;0.427475574647318;1.62988549210565
"189";0.446516119846552;2.30146055354589;0.432206527082545;1.69198159673676;0.431568951979489;1.59242511514129
"192";0.454540722873463;2.24745117466749;0.435611622286061;1.66906369334054;0.434411038873259;1.57329652431426
"195";0.462172387330324;2.20725374709235;0.438712295355042;1.65273185880705;0.436961531487451;1.55986259483279
"198";0.469235593961177;2.17700437078461;0.44183290778187;1.63936730860441;0.438763931093975;1.55214351385383
"201";0.475704628109641;2.15389936001472;0.444149838889211;1.63109208281961;0.44057177770373;1.54568655066117
"204";0.481421511806049;2.13656906134312;0.446155943788618;1.62501072820062;0.44266682808926;1.53933556455729
"207";0.487590736586819;2.12049824211166;0.447492423171038;1.62152920186228;0.445752783231074;1.53129665707657
"210";0.494095686678692;2.10580933555678;0.449622915260299;1.61671831188262;0.449396284436518;1.52306922289436
"213";0.49958672399567;2.09499769718227;0.452585424629951;1.61088524644584;0.451561198176301;1.5188065921535
"216";0.504492382088092;2.08654527579208;0.456614131828907;1.60394380652856;0.452302722915056;1.51752894918592
"219";0.509285239133421;2.07930746231697;0.459586962420641;1.59945446058884;0.451326136563967;1.51900371669612
"222";0.516275507148336;2.07005840133851;0.462623784957726;1.59543633756891;0.452137780178831;1.51792980346838
"225";0.523348705662211;2.0618767398589;0.46621090751983;1.59128706585946;0.455854922307316;1.51363013642141
"228";0.530980063261831;2.05419297685541;0.47106896506904;1.58639564747444;0.463175936532622;1.50625884795564
"231";0.537684485272953;2.04835660470186;0.474412463184577;1.58348504619297;0.47038476884783;1.49998337363221
"234";0.543819266225134;2.04378444029774;0.475527645529345;1.58265391675891;0.475966464541108;1.49582341575232
"237";0.549632301206428;2.04012668590533;0.47686847752149;1.58181022080242;0.477094762432922;1.49511345330017
"240";0.555766885368093;2.0369316711116;0.478532263675408;1.58094368751585;0.478747943879132;1.49425244315861
"243";0.56462600762959;2.03322169198549;0.480408404975887;1.58015800640016;0.478247041655936;1.49446220849852
"246";0.573999531592369;2.03020306076447;0.481739518516631;1.57972933721354;0.481103842237034;1.49354221005815
"249";0.584820068675405;2.02771744788634;0.485521020150209;1.57886067893097;0.481870566937022;1.49336608379256
"252";0.595274739057825;2.0262430417528;0.493490869472708;1.57773670330146;0.488046568437739;1.49249509177079
"255";0.607789402641327;2.02555080412888;0.504553274082506;1.57712479610708;0.494704469182099;1.49212681583904
"258";0.621665763649822;2.02593970651692;0.51500231603589;1.5774176435882;0.504791388232364;1.49240951437249
"261";0.637936890494331;2.02772188826788;0.525576626608399;1.57857585122258;0.512256314790031;1.49322715017673
"264";0.654913410242808;2.0309422061954;0.533923105745368;1.58015911544838;0.524104326346706;1.49547462872867
"267";0.673620311434722;2.03597392003449;0.548277968492238;1.58402023390947;0.539854620472323;1.4997110852165
"270";0.695186980155794;2.04347536576124;0.566160320746942;1.5902401789849;0.563638912259696;1.50798387765838
"273";0.72278330633435;2.05525004030117;0.595717794746877;1.60285162712911;0.586213345049221;1.5176158336405
"276";0.761107669585058;2.07464060871294;0.628635902592778;1.61950685028302;0.618299783514927;1.53385026592811
"279";0.814332357196442;2.10583674017888;0.681083089872024;1.65024727212126;0.671191635818435;1.56485131547837
"282";0.903697079666301;2.1654989100896;0.827796596197639;1.74819695406145;0.893019764539087;1.71294943676076
"285";1.10351473606731;2.31555515630814;1.55647993082927;2.29541329042663;1.94653273157188;2.50410175043942
"288";1.62366872761967;2.75075772551721;3.18714103153703;3.65975522005281;3.97836253128116;4.20409360552453
"291";2.6139410654269;3.66712039616826;5.54430544336021;5.84099102066583;6.70041961977006;6.72298806318014
"294";3.9566881538701;5.03362042783457;7.66874929676804;8.00301588591498;8.80647920014285;8.86630344106509
"297";5.22899143424938;6.45150930281912;8.88878378325823;9.36265501612003;9.93008065010026;10.1184750108312
"300";6.07555439996867;7.48132935194332;9.29484061665788;9.85661173883533;10.2032002437057;10.4507173184835
"303";6.47878251893482;8.01556021508821;9.35522735263958;9.93661721605434;10.2203727366339;10.4734688957865
"306";6.62897093448186;8.23197232914968;9.40314254852829;10.0056600167269;10.2194026393246;10.4720710462334
"309";6.69787889845734;8.33989443545009;9.45116165381876;10.0808664614777;10.2101188218293;10.4575309396797
"312";6.74092656251729;8.41318389679987;9.48192363173343;10.133239310055;10.2300849460051;10.4915236433034
"315";6.77509689627994;8.47647982343222;9.49613436524677;10.1595627739141;10.2505356166139;10.5294057475705
"318";6.80319978764432;8.53321353964438;9.48337986092999;10.1338141625362;10.2706715902028;10.5700559638218
"321";6.82558383513708;8.58258775288604;9.47208913209093;10.1089093345093;10.2840752076695;10.5996213526204
"324";6.84131524327275;8.62063646295627;9.46340960937344;10.0879166401124;10.284740010021;10.6012292742833
"327";6.8560221935471;8.6598247907191;9.4724332671442;10.1119611939963;10.2914895119596;10.6192140834565
"330";6.86781090585856;8.69464586339652;9.48492308096018;10.1488531549775;10.2872209710523;10.6066058214825
"333";6.87504632981871;8.71852746508;9.4975429743507;10.1905070053808;10.2822737874359;10.5902769001598
"336";6.87794210569983;8.72932024134272;9.50222118978435;10.2079430689979;10.2622088511905;10.5154933614769
"339";6.88071102794523;8.74113601892217;9.50402529869368;10.2156417140709;10.2596824045345;10.5047122960992
"342";6.88441063859712;8.75955386762314;9.50576884432439;10.2243216435692;10.2647340568595;10.5298610419985
"345";6.88949490430823;8.78987054019465;9.50850587633516;10.2406421327023;10.2766357917344;10.6008292052963
"348";6.89211775731154;8.80934817546483;9.50938046793524;10.2471369595857;10.278160653581;10.6121530205645
"351";6.89316067376806;8.81961788988957;9.50993285296826;10.2525763564866;10.2756034616748;10.5869720672476
"354";6.89328469158421;8.82143630834955;9.50919423511242;10.2417463291118;10.2747352570088;10.5742419657125
"357";6.89374938025657;8.83493836759307;9.50949809004804;10.2505751807411;10.2753994277789;10.5935402047678
"360";6.89374938025657;8.85611862349991;9.50949809004804;10.2541756737388;10.2753994277789;10.6560116224458
