"Hs.Pf....1.14e.04";"Tz.Pf....1.14e.04";"Hs.Pf....5.70e.06";"Tz.Pf....5.70e.06";"Hs.Pf....2.28e.06";"Tz.Pf....2.28e.06"
"90";1.42893474899056;7.9503352235944;1.24463812641386;8.72922097126174;1.22642778117382;8.94295886654014
"93";1.37292666901795;7.91578747435816;1.20282290990373;8.70342787828378;1.21320078936044;8.93479999381067
"96";1.3184283167137;7.88020504874632;1.15005930707687;8.6689780849741;1.19166390306201;8.9207383823633
"99";1.26107713715586;7.84066823089598;1.11526419449376;8.64499099283603;1.15969065881162;8.89869663285163
"102";1.20915236820416;7.80294673337558;1.07840569097381;8.61821460119861;1.12304673675176;8.87207612701165
"105";1.16562718108234;7.76967680833879;1.05623145198545;8.60126498380062;1.07811503986936;8.83773108943905
"108";1.12921617517784;7.74042485252256;1.02467346177258;8.57591185464574;1.04964826551345;8.81486138823184
"111";1.09101885773674;7.70819653795371;1.00496039859791;8.55927930441264;1.00754067153302;8.77933384662814
"114";1.05635263432457;7.67749129870655;0.979560858242569;8.53678193127493;0.977605452636286;8.75281904438932
"117";1.02332079926367;7.64677983367256;0.955525738343803;8.51443519386244;0.935607412336542;8.71377121844252
"120";0.991137787636505;7.61536333173609;0.925836168002165;8.4854527463856;0.919216274191583;8.69777047155041
"123";0.959972143349396;7.58340267072515;0.901038528350937;8.46002253395479;0.893655492511326;8.67155764979928
"126";0.92837842422665;7.54933478849812;0.875956179154021;8.4329759391839;0.877977339980064;8.65465171188493
"129";0.901454541426246;7.51876825053285;0.849879600169896;8.40337134064098;0.843512410477235;8.61552386454104
"132";0.874024737052431;7.48592577202498;0.819770272288209;8.36732059305399;0.820847873459019;8.58838697505516
"135";0.84463016141495;7.44872675140945;0.793021451152382;8.33346979142501;0.800581485464939;8.56273973339766
"138";0.815121889517795;7.40914949760602;0.768588306868087;8.30069942940837;0.777825233150245;8.53221846205341
"141";0.781823695290228;7.36165613695815;0.74325668833475;8.26456883065649;0.745422575454973;8.48600240909407
"144";0.75173021593798;7.31581903326397;0.713530475452904;8.21929113157917;0.70509592473802;8.42457857541515
"147";0.721326505488964;7.26610686510393;0.683354704922895;8.16995166094245;0.674477064337093;8.37451462221208
"150";0.69722451926728;7.22352758949644;0.65485480996457;8.11960291079989;0.647860405776655;8.32749285271261
"153";0.670824689212018;7.17272221947348;0.627150035639543;8.06628623004707;0.622611660707333;8.27890269765567
"156";0.643654842046269;7.11516352961256;0.598328223056322;8.00522788983679;0.595864690596542;8.22223986300905
"159";0.611268691835706;7.03859409295493;0.567722532311768;7.93286793091633;0.567275611555637;8.15464770826112
"162";0.577571004544328;6.9480221945119;0.537020275951135;7.85034708546417;0.536195099306736;8.07111019500023
"165";0.540923090235435;6.83310449084392;0.504781267706887;7.74925448945079;0.50246282462559;7.96533512924391
"168";0.50072202197302;6.68028017331769;0.471949516583744;7.62444462306033;0.469311846003422;7.83931171986112
"171";0.451636703208176;6.43961398177456;0.435045496992772;7.44350355817408;0.434091928083015;7.66662783543993
"174";0.367590714753439;5.84339282499807;0.331571549348661;6.70946070978963;0.326223696020048;6.90141199013336
"177";0.301617954009977;4.9433336917965;0.241619970513981;5.48226119344865;0.231123933886344;5.60397637414365
"180";0.301617954009977;3.8763880649988;0.24161997051398;3.88183511328185;0.231123933886344;3.89895374113126
"183";0.357468224458679;3.17932244802459;0.323306628676329;2.86230628534539;0.317981728907092;2.81488410299463
"186";0.414548849244584;2.84071629727148;0.404528845559265;2.38049056735843;0.404240568505863;2.30319079629869
"189";0.430471403503839;2.7811484491954;0.412364085903077;2.35117815938415;0.411758930261723;2.27506386241848
"192";0.441762220981246;2.7513454344935;0.417623889569088;2.33729448742675;0.417381097012593;2.26022370415111
"195";0.452105224130989;2.73093037501532;0.422111670908092;2.32843648732422;0.42158887651388;2.25191837275498
"198";0.461550244017345;2.716518607883;0.426342307558413;2.32198113297246;0.424876178156913;2.24690241446764
"201";0.471656414424731;2.70436749614346;0.431155142420437;2.31619444109661;0.427737616569279;2.24346197595504
"204";0.481366048302938;2.69507967080976;0.436551427758551;2.31103258264758;0.431834042635058;2.23954350793981
"207";0.490091619448868;2.68842608086275;0.441328802343425;2.30738964730508;0.436952438226083;2.23564053071577
"210";0.497381126820433;2.68401804074664;0.445498492786965;2.30486819258804;0.441025687428612;2.23317739500955
"213";0.504459324590006;2.68066899084171;0.448313622439036;2.30353621374251;0.443682801317952;2.23192018133621
"216";0.513327505230819;2.67746546436237;0.45087356543785;2.30261146429112;0.444328714354045;2.23168685281053
"219";0.523307633000588;2.67482686470952;0.452696518207014;2.30212950227072;0.44633688349669;2.23115592229292
"222";0.532623698894951;2.67315643161719;0.454622975477077;2.30178407556255;0.450255966063785;2.23045320450562
"225";0.539296516476133;2.67246521269179;0.457177991806433;2.30151940840808;0.454543812724283;2.23000903819582
"228";0.543592454793869;2.67231309706281;0.460807813458367;2.30139087942027;0.457430813453502;2.22990681188359
"231";0.550911245723452;2.6725079559383;0.465671678419541;2.30152037721109;0.457561695497009;2.22991029654767
"234";0.561130570737535;2.67336236475261;0.472683111245248;2.30210658324711;0.462158012267444;2.23029458157203
"237";0.574160011920741;2.67513970611457;0.480106849721738;2.30311925272917;0.468210774756461;2.23112023671523
"240";0.583809166939749;2.67693190396218;0.487857936364531;2.30455891047853;0.475394163316899;2.23245445235288
"243";0.593941819419574;2.67928435639134;0.490597212542179;2.30519487592894;0.478438614209564;2.2331612688466
"246";0.60468116613757;2.68225034543998;0.493381127674378;2.30596373664378;0.481343556304105;2.23396355474589
"249";0.617032468068551;2.6861803645373;0.49452369607307;2.30632728662838;0.486757037624947;2.23568605210631
"252";0.628612423563626;2.69033220454155;0.500325735521898;2.3084075311941;0.496659862442438;2.23923657907076
"255";0.640716355420353;2.69514395028195;0.504393073385031;2.31002444343959;0.507330811607016;2.24347866294866
"258";0.656291085584611;2.70192603827494;0.510874383394349;2.31284675973845;0.515120585938323;2.24687075606381
"261";0.676161809275824;2.71131570946622;0.519154528738635;2.31675944270899;0.515406454151248;2.24700583964532
"264";0.699214490015063;2.72304977179329;0.5321289942662;2.32336358514617;0.519063456253472;2.24886729303042
"267";0.729169955881094;2.73937801515189;0.550956752282266;2.33362629366682;0.527707365671333;2.25357894923286
"270";0.768579977466151;2.76227364224327;0.57592215618902;2.34813018265356;0.559471843970939;2.27203282519256
"273";0.835475765082178;2.80353731163971;0.644374254224402;2.39035383893274;0.661833361045908;2.33517300112925
"276";0.942986615635022;2.87373203644359;0.85390162131362;2.52715599235336;1.08092077671341;2.60879864598537
"279";1.10818944105518;2.98761973792341;1.55862775913078;3.01298085524311;2.23356227307248;3.40340788052318
"282";1.39495468924124;3.19594448961271;2.98682498007261;4.05051533090945;4.16615968225379;4.80737114988648
"285";1.93331194230785;3.60745576933237;4.96478011427351;5.56243115235816;6.39184520735627;6.50864793861977
"288";2.8312007869968;4.3288037288373;6.79949699490065;7.03641012641272;8.04646175733123;7.83793750396792
"291";3.96273308377176;5.28351419669932;7.94288214725416;8.00112123263667;8.86386153591933;8.52760418628035
"294";5.02623894573417;6.22550321996434;8.42436615437258;8.42759057879175;9.09182862827494;8.72952361742329
"297";5.74968723841314;6.8981318191186;8.55982627000556;8.55353509858885;9.1560503880755;8.7892340248802
"300";6.12351964067593;7.26306057487526;8.62527174967224;8.61742184922924;9.22549681432554;8.85702643070104
"303";6.28929342691359;7.43306315007094;8.66936524567036;8.66264014362419;9.2815959390819;8.91455661017786
"306";6.3844262146566;7.53564596395767;8.7035509317663;8.69950297459518;9.33924339672479;8.97671854780969
"309";6.46229353945971;7.62404831504104;8.72356605566974;8.72222603609451;9.4004309504697;9.0461844453703
"312";6.52588484292942;7.70018797644838;8.73338284156781;8.73397995075902;9.46495951358965;9.12344631419478
"315";6.57644431650403;7.76417130871374;8.74700080237262;8.75121356593234;9.49175962083065;9.15736201871291
"318";6.60906708448656;7.80792580483314;8.77647729122754;8.79074819150143;9.48336265367147;9.14609979022332
"321";6.63057909103015;7.83860847423113;8.80699445308575;8.83427495346864;9.45762571237938;9.10939107784075
"324";6.64855140196916;7.865983131395;8.82883891395493;8.86754750418583;9.45354091600917;9.10316929030335
"327";6.66978485321385;7.9007012918861;8.85009938372782;8.90230984183811;9.45268011391174;9.10176181937339
"330";6.69358921042235;7.94275476735144;8.86951474241126;8.93660958380944;9.45741850989856;9.11013280866883
"333";6.71271236854273;7.97955648623674;8.88494326745692;8.96630113569493;9.46237647565479;9.11967420663539
"336";6.72809982779391;8.01215446109407;8.87822530218302;8.95206928237096;9.47900797212655;9.15490764543615
"339";6.74083960482284;8.042274668155;8.86862294022638;8.92936675549382;9.49550441664587;9.19390960940797
"342";6.75269555111732;8.0741408183286;8.86601074908626;8.92234576593419;9.50260584772892;9.21299667877543
"345";6.76028803857139;8.09794875500939;8.87607944790396;8.95391841526158;9.49854396310181;9.20025973418489
"348";6.76529932848263;8.11699916818778;8.88630127966163;8.99277669763451;9.49446946645169;9.18477053957563
"351";6.76853186733941;8.13284836373651;8.89149238684397;9.01822878854282;9.49248161736106;9.17502408010374
"354";6.77141751285527;8.15331909576244;8.89334068871001;9.03134061811262;9.49677021361822;9.20544732657162
"357";6.77298484253568;8.17470200255151;8.89391970970487;9.03924013798825;9.4993123543143;9.24012947304545
"360";6.77298484253568;8.20166807776922;8.89391970970488;9.04692377194548;9.4993123543143;9.28143020227579
