"Hs.Pf....1.14e.04";"Tz.Pf....1.14e.04";"Hs.Pf....5.70e.06";"Tz.Pf....5.70e.06";"Hs.Pf....2.28e.06";"Tz.Pf....2.28e.06"
"270";0.898800025041225;2.86992033654647;0.898800025041225;2.60900916658996;0.898800025041225;2.54082357231469
"276";1.15585600878562;3.1061835429749;1.21313059918458;2.88504819893676;1.22953110349962;2.8275692300142
"282";1.48320770052307;3.40353083732655;1.62931673203683;3.24461111050389;1.67199799344563;3.20479484431754
"288";1.87912063158984;3.7572712294643;2.14616718218336;3.68282797766801;2.22522227390745;3.66772498498029
"294";2.33681792971175;4.15918552227836;2.75461248660493;4.18843862005159;2.87941601481244;4.20410555627317
"300";2.84502900663418;4.59759110813884;3.43878525609618;4.74372073030636;3.61726255446359;4.79408615804524
"306";3.38878062001959;5.05817072162819;4.17736209148834;5.32635033002062;4.4154472911636;5.41254724110684
"312";3.95032285516396;5.52543618279479;4.9450087157398;5.91264668296601;5.24627000869076;6.03309591359046
"318";4.51012460801277;5.98438745238798;5.71386026018822;6.48090091138868;6.0792759602272;6.63202169004991
"324";5.04789374018032;6.42189107569436;6.45499803313224;7.01363356123112;6.88287253717166;7.19078751613475
"330";5.54358505986132;6.82749444461738;7.1398879590719;7.49836716524977;7.62589899465388;7.69665535850054
"336";5.97836183362857;7.19365609056891;7.74174264698275;7.92722125059834;8.27911066678942;8.14195068161734
"342";6.33547775297497;7.51556007226569;8.23676617509867;8.29595050182446;8.81653452377937;8.52278614484495
"348";6.60104808773455;7.7907391912444;8.60524051633613;8.60296877692698;9.21665198387879;8.83788973546021
"354";6.76468187107678;8.01868748839269;8.83241542072767;8.8486551371031;9.46336766857872;9.08784302893241
"360";6.81995149369214;8.20055780409315;8.90916917516557;9.0350119582433;9.54672871886508;9.27476416999139
