"Hs.Pf....1.14e.04";"U.Pf....1.14e.04";"Hs.Pf....5.70e.06";"U.Pf....5.70e.06";"Hs.Pf....2.28e.06";"U.Pf....2.28e.06"
"294";3.81784030630091;4.94298425002365;4.42824079600507;4.49676598979683;4.60725804197378;4.38468925797998
"300";4.55807346372938;6.97848632787944;5.39381875541504;6.89036949028278;5.63996378918673;6.87233161949777
"306";5.32446476356134;9.32307578313104;6.39951461016535;9.73929340910396;6.7170547096137;9.86028035749849
"312";6.09385152137695;11.8612895529942;7.41335456756207;12.8764258717411;7.80388167095895;13.165625442943
"318";6.84252257340876;14.4681866309889;8.40280764760423;16.1213558470169;8.86525254856961;16.5910273025342
"324";7.54715669746457;17.0255313074786;9.33602860561551;19.3066568941347;9.86676052031036;19.9543335903358
"330";8.18567545904585;19.4316740769626;10.1829753876503;22.2914715311311;10.7759764189888;23.1031381485315
"336";8.73800893660426;21.6066198163464;10.9164095757126;24.9672836915462;11.5635164755678;25.9205113747831
"342";9.1867677654938;23.4937239215018;11.5127749807724;27.2597079529534;12.2039807773579;28.3267160399332
"348";9.51781211349653;25.0587152170124;11.9529428167634;29.1272894029764;12.6767499083283;30.2780945143387
"354";9.72070740930069;26.2865195039135;12.2228096813792;30.5567679688201;12.9666246963665;31.7620590393677
"360";9.78905744453843;27.1767930702198;12.3137353098317;31.5554617256888;13.0642947943831;32.7885007743056
