"Hs.Pf....1.14e.04";"U.Pf....1.14e.04";"Hs.Pf....5.70e.06";"U.Pf....5.70e.06";"Hs.Pf....2.28e.06";"U.Pf....2.28e.06"
"177";0.339613777541607;4.57045497921219;0.287521052805725;5.43808835894404;0.280516042277556;5.62094263802529
"180";0.339613777541607;2.64955061326361;0.287521052805724;2.62361557194455;0.280516042277556;2.66878926869019
"183";0.390628198839887;1.42958151210065;0.356875169520077;0.96506731682959;0.352731000763687;0.94182626974273
"186";0.444978263603546;0.846710935703753;0.423952838550929;0.245701115862053;0.422457925182341;0.194048455622077
"189";0.469714311765691;0.69058557366594;0.430616482639607;0.203642504113857;0.427659856417495;0.16121566874922
"192";0.491831529712986;0.600056739802259;0.436205086024909;0.180767577050087;0.431800342167881;0.14426808757039
"195";0.516729728317115;0.531531129947117;0.442436630193327;0.163616924054274;0.436741741892714;0.130668210926059
"198";0.547295754058467;0.474982526569393;0.450807298258463;0.148130789467251;0.443707836631085;0.117780603888612
"201";0.586879208934678;0.427542707645349;0.465221097485466;0.130856197659242;0.456621765374575;0.102303570792198
"204";0.634587391186525;0.39398256556292;0.498931403968945;0.107142808847748;0.492645793842963;0.0769626029179982
"207";0.683463131151203;0.37869994981123;0.586399777030836;0.0797929306280576;0.599120576762608;0.0436697423744583
"210";0.71985425203767;0.378888905833078;0.762718445150206;0.0807084417004642;0.816664345346146;0.0447993092603394
"213";0.73778730080504;0.383733721515181;1.03544454774552;0.154388478815745;1.14987740493072;0.134820581019277
"216";0.748372134585292;0.388979113470842;1.35699855703706;0.313736924777455;1.52259405991446;0.319523051022863
"219";0.774983373521802;0.407357475636925;1.66903484871635;0.529236698806137;1.8682778851157;0.558260621628291
"222";0.836422804200448;0.460316839358763;1.94504279136918;0.767149141411986;2.15187731854377;0.802716753143926
"225";0.941027616320974;0.56643628726677;2.18761713283837;1.01323586219974;2.39999653816644;1.05442863970026
"228";1.08338495025531;0.730402573172858;2.41361838833655;1.2735426932566;2.63252482791303;1.32225326793773
"231";1.25177703824848;0.945394247500499;2.62341279317444;1.5413940566918;2.84808647702148;1.59746786035096
"234";1.42386613264922;1.18485599826664;2.82322815100611;1.81943686691723;3.05207177625867;1.88131313861214
"237";1.60018964815082;1.4489613927485;3.00884135232955;2.09745677604343;3.24812625985733;2.17497247601509
"240";1.79405636965102;1.75860374136859;3.18871776997846;2.38475392529718;3.4576433986606;2.50961154368583
"243";2.01600199019044;2.13384781198489;3.3575856562522;2.67025932471763;3.64718715066809;2.83007368612554
"246";2.24828751882536;2.54716494394101;3.5173024315201;2.95445128392817;3.82102635591602;3.13939438361735
"249";2.47559401699756;2.97085372051705;3.65756211826486;3.2158888387613;3.97541953424616;3.42717611165589
"252";2.69610796869406;3.3998020715578;3.80983886825425;3.51210075781346;4.14633813299553;3.75965054482303
"255";2.94285294576928;3.89915637236158;3.99083919623284;3.87840321833104;4.30828500268451;4.08739324840092
"258";3.1946947981205;4.42805884465126;4.19882538731856;4.31520277980319;4.49595959049972;4.48153565386171
"261";3.46629264547985;5.01873665246166;4.38413838110481;4.7182261247696;4.68780448628177;4.89876474305337
"264";3.71092232478433;5.56873343345053;4.56691520259434;5.12916016901328;4.95453906189024;5.4984595894849
"267";3.98078690793875;6.19507195835918;4.76375124015754;5.58600408671126;5.19573822387984;6.05826749596858
"270";4.241841839019;6.81982642658801;5.01092087696556;6.17752838532269;5.46523537487624;6.70322581398701
"273";4.52589560893447;7.5201458944064;5.23379878306891;6.72702201336795;5.68183970164366;7.23725226571854
"276";4.78540424260391;8.17880477584013;5.46101598729755;7.30372201545871;5.92830425279635;7.8628039603958
"279";5.05647920522701;8.8867327979637;5.70851720533423;7.95008583328386;6.19251879142291;8.55281558646492
"282";5.32887601410559;9.61845760421709;6.04605661366639;8.8567996790941;6.54441041383799;9.49808300826002
"285";5.61167343481257;10.3997183872823;6.45837174440017;9.99586820772994;6.96465369520947;10.6590539756097
"288";5.88049700454747;11.1634897748073;6.89034135949726;11.223163986209;7.40061256621891;11.8976838775303
"291";6.12252236015464;11.8707918263208;7.35971001581744;12.5948608181321;7.83938751892443;13.1799727659106
"294";6.33324964581797;12.504455882469;7.83440900173868;14.0222966811312;8.37249773009446;14.7830531535341
"297";6.52157330405279;13.0874457499034;8.37151301665876;15.684999080775;8.98510529774679;16.6794904254229
"300";6.72476690721261;13.7354690304167;8.87741166637153;17.2984066757782;9.60675115033038;18.6620379980049
"303";6.98466664325827;14.5901590955816;9.38373701729744;18.963476651461;10.1690340039386;20.5111263276179
"306";7.30555396652916;15.6795344963741;9.82662092215122;20.4670163564164;10.6835584247973;22.2578773101029
"309";7.65835745882188;16.9177514722791;10.2767416127666;22.0467826923561;11.1896399172269;24.0340465057237
"312";8.00509398543105;18.1779963977627;10.6549830521955;23.4215350419556;11.5692217682315;25.4136707011099
"315";8.31750311243068;19.3563735087845;10.9950003129903;24.7040473722481;11.8839428740458;26.6007683733477
"318";8.58914459995786;20.4224051015695;11.2521659718803;25.7132699304506;12.1085571205862;27.482245960521
"321";8.81633337855936;21.3529156156057;11.4701502747153;26.6060811288354;12.3219149095761;28.356108072588
"324";9.01524296678812;22.2064020228192;11.6586668393033;27.4149728813308;12.4672093312666;28.9795411361273
"327";9.18625201959395;22.9787168530559;11.815243793782;28.1221091529673;12.5667180704749;29.4289446838797
"330";9.33163760064959;23.6738330606149;11.9533759232799;28.7825452244222;12.6359805280809;29.7601017113351
"333";9.4421440531718;24.2373127838004;12.0451052434425;29.2502791055983;12.7281205403387;30.229929738716
"336";9.52488621411907;24.6915531360611;12.1194027115398;29.6581595343212;12.826533896527;30.7702022801909
"339";9.58098035184217;25.0272686498229;12.1675886225867;29.9465454252503;12.9207956096496;31.3343453570526
"342";9.62607140196542;25.3265122848751;12.2073149298686;30.2101863155323;12.962119535466;31.6085887322267
"345";9.66067358067029;25.5873647825939;12.2338411975323;30.4101576304675;12.9856830199075;31.7862247656087
"348";9.69075794420492;25.8544995381327;12.2571575876811;30.6171960202032;12.9932969752102;31.8538330461072
"351";9.71184156316397;26.088486312624;12.2765915280137;30.8328746009495;13.0024518629452;31.9554343250957
"354";9.72574471694529;26.30413479488;12.2904991557744;31.0485924780256;13.0085460747556;32.0499601821885
"357";9.73241597838294;26.4956038923986;12.2968704664111;31.231452812466;13.0143079479501;32.2153293062843
"360";9.73241597838294;26.6924032167727;12.2968704664111;31.3832647203501;13.0143079479501;32.4924789990975
