"Hs.Pf....1.14e.04";"U.Pf....1.14e.04";"Hs.Pf....5.70e.06";"U.Pf....5.70e.06";"Hs.Pf....2.28e.06";"U.Pf....2.28e.06"
"57";8.09471110044887;26.6059533787313;7.93574950815252;28.4814376915513;8.03950832684457;29.0434499607082
"60";7.79698438254659;26.3543438649907;6.70876818058669;27.444513033352;6.63396767690874;27.8556244206804
"63";7.51764428550762;26.0913266999799;5.83479142554884;26.62160615091;5.66793174067152;26.9460377342685
"66";7.19895819639044;25.7621200866452;5.21237510595476;25.9786425084572;5.07242671908812;26.3308737905822
"69";6.85741711792016;25.3794956898362;4.80508587228405;25.5223612375248;4.65091373649425;25.8586578233712
"72";6.52146003354692;24.9749624833092;4.50095158479842;25.1561465504289;4.34011601717813;25.484419553591
"75";6.20808451398391;24.5722285656524;4.2645654862868;24.8523554321375;4.12423725096897;25.2069833920952
"78";5.92933777185168;24.1920374749657;4.08013555748296;24.600805888452;4.00555967147604;25.0451154612188
"81";5.67843009318627;23.8304854114212;3.9358353109264;24.3928726271424;3.89674879964843;24.8883215541746
"84";5.44735336120312;23.4799987929105;3.81930269498985;24.2161212850437;3.77427771392365;24.7025630127038
"87";5.23523622001019;23.1423715551968;3.71622817940336;24.0520573919495;3.59426756318448;24.416040529831
"90";5.03700868530661;22.8120771482188;3.58913165879269;23.840284239613;3.43487298071561;24.1504510940809
"93";4.86283817203357;22.5088853400224;3.46326561808095;23.6211796865128;3.31235705430309;23.9371783387573
"96";4.67860921545625;22.1743765291529;3.32730178700967;23.3743069890939;3.24543688264873;23.8156698231625
"99";4.47662826371288;21.7923293379047;3.22782736705636;23.1861510148984;3.20205763942022;23.7336179371263
"102";4.28088691117789;21.4070032060203;3.12882607017576;22.9912622686805;3.16778504971532;23.6661507195475
"105";4.10350932188634;21.0438528191123;3.05868906483283;22.8476687023873;3.1079927068179;23.543736086763
"108";3.95995361876153;20.7383151912545;2.97725789091226;22.6743541828538;3.02982061861221;23.3773580615424
"111";3.78584328835256;20.3531501463831;2.91372211358775;22.5338010033461;2.93693321476009;23.1718735220056
"114";3.58012178933813;19.8801006796749;2.84272416129251;22.3705436693701;2.84929900410046;22.9703616877221
"117";3.36261005831075;19.3600493856544;2.7890196284078;22.2421408853476;2.78090276066793;22.8068323243392
"120";3.17646985468769;18.897048832948;2.7230252450219;22.0779880833819;2.70400951673398;22.6155699653869
"123";3.02958842950409;18.51664666842;2.66239820233337;21.9209725980078;2.6473519241499;22.4688347956472
"126";2.89341949807459;18.1490499140514;2.59754073412034;21.7458857073244;2.57509668544258;22.2737771495593
"129";2.73632309241686;17.7063594194638;2.53465695711101;21.5686820963999;2.52923377376503;22.1445375595842
"132";2.57220655334849;17.2227344591188;2.45377701185362;21.330341947748;2.46683318051246;21.9606530796373
"135";2.3938137142045;16.6717701340417;2.37318169899961;21.0814242088742;2.40260323300464;21.7622795919558
"138";2.22184053977612;16.1135782810069;2.28801727578514;20.8049968685943;2.30974593345907;21.4608826544776
"141";2.04018793154153;15.4918592308921;2.20915361887241;20.5350803596002;2.2187307025452;21.1493765139399
"144";1.86702793388171;14.8643623265901;2.11254393732646;20.1849863603222;2.12293345507177;20.8022266118688
"147";1.69718043982233;14.2093773814999;2.01400777816698;19.8050001782835;2.0235883432224;20.4191208557904
"150";1.53616788442472;13.5444521312008;1.90583660066604;19.3582912424658;1.91679326445263;19.978094723969
"153";1.38167893882668;12.8558080721354;1.79319231159605;18.8561723357996;1.79467672342203;19.4337526665563
"156";1.24442679919792;12.1886713852638;1.6593861293226;18.2057852936282;1.66728016085985;18.8145206393075
"159";1.12255473177241;11.5340566201781;1.50486855236441;17.3758208113737;1.51734993823382;18.0091963386955
"162";1.01640340237701;10.8925337235572;1.32473070633321;16.2871622572586;1.34579498418099;16.9724082769682
"165";0.91920038514349;10.214625405859;1.12640559155608;14.9040133721486;1.14550313264064;15.5755430767842
"168";0.825838009410394;9.4343586813184;0.927636756623457;13.2428226991841;0.93980551277072;13.85644577617
"171";0.726425184673264;8.37601239807028;0.757557826873391;11.4321669449012;0.762500224245188;11.9688583989133
"174";0.617095735525634;6.71441841652666;0.589799696126059;8.88257118110686;0.586339541480592;9.29156026425416
"177";0.545582386652472;4.65452003245263;0.486846450404158;5.9170657497522;0.478428726613676;6.18325507828495
"180";0.545582386652472;2.62859479399247;0.486846450404158;2.80056599495339;0.478428726613676;2.89363438841446
"183";0.595171707377693;1.36545996412226;0.558280719472625;0.980998556095312;0.553551031177065;0.980125632770704
"186";0.644481449584553;0.780371851006723;0.624675417032272;0.193187738649041;0.62330254890997;0.152484236348753
"189";0.665157167261372;0.629160077018968;0.629479824009842;0.158050728490844;0.627202253792156;0.123963761147767
"192";0.682290708236346;0.543065361712003;0.632805198276258;0.141340980565744;0.629970675951275;0.110052654390168
"195";0.69993208186405;0.478821276861586;0.636539426932103;0.12774214706902;0.632990939854274;0.0990538458761616
"198";0.720277022779187;0.423666196095247;0.640840820118904;0.116081081567987;0.636013246777554;0.0908603798371512
"201";0.742697406124682;0.377954403247694;0.646041736198037;0.105477195150755;0.63939537393954;0.0839647307382769
"204";0.770477223933578;0.335501631818506;0.651796934450389;0.0966821728933027;0.643040618753759;0.0783941130342392
"207";0.805678564444813;0.295897150526626;0.659150992087197;0.0884082369049093;0.648635966484476;0.0720988742363922
"210";0.860148827131427;0.252475043347422;0.671327819449154;0.0787012247346723;0.658618376425654;0.0641411877301099
"213";0.941189327552742;0.210023231896008;0.718198173470243;0.0541489154421715;0.710233134702309;0.0371035957226962
"216";1.0307228175995;0.183940271014659;0.930694550645975;-0.00775568238383251;0.960987638698928;-0.0359463871960095
"219";1.11184974479272;0.176631223055564;1.41241759430819;-0.0511560298510094;1.52050447356271;-0.0863554871265499
"222";1.188275895061;0.183255068191579;2.18570526198572;0.0158647181298956;2.39665702311752;-0.0104194523610204
"225";1.32534406737452;0.216698133255408;3.02627706750856;0.220954616889388;3.31221223619414;0.212965539527735
"228";1.56201261135428;0.307966736032702;3.75931134108659;0.503641165816836;4.0950762154475;0.514868362562884
"231";1.89306028039981;0.47829846077699;4.30052123923037;0.782106245076587;4.67579511721592;0.813661743029876
"234";2.27097600771987;0.717486429008623;4.7240894475814;1.05018828516909;5.14185923281393;1.10864001680031
"237";2.66507409073453;1.01015102949447;5.09436642909618;1.32516289056469;5.53989741443827;1.40423060813761
"240";3.05971152289793;1.3436600041343;5.44171258730277;1.61870590404295;5.8720635967481;1.6849449901081
"243";3.45994172747278;1.72050319590952;5.75420486186744;1.91293803546625;6.17416723637153;1.9693955350727
"246";3.8480493323054;2.12142308089831;6.0527217070597;2.22130957405879;6.45841432615215;2.26302624244418
"249";4.23272899780061;2.55237512225751;6.32329188923836;2.52442612218909;6.76421848813509;2.60561499792993
"252";4.60383338606223;2.99922995914778;6.60415674731177;2.8626215850089;7.05873410124525;2.96024763074375
"255";4.98320603575889;3.48677995564154;6.85212983899668;3.18130370423441;7.32992518059989;3.30876830004928
"258";5.33553266388352;3.96732887255445;7.09355477264985;3.51059045443077;7.56294893504761;3.62659642848476
"261";5.66963571451553;4.44876351032662;7.30446085433757;3.81450115757818;7.7769398547243;3.93495231061812
"264";5.97436753578545;4.91096679956687;7.53255540042403;4.16046453291451;8.02157895392882;4.30600970743965
"267";6.30957218821991;5.44451265179611;7.77491013660715;4.54622100532474;8.27411253344026;4.70796786320623
"270";6.64158284264686;5.99772168190542;8.02621161595903;4.96494927745576;8.55565213544104;5.17708006814144
"273";6.97980263657515;6.58648650186188;8.28269022085779;5.41142101668199;8.80357855300496;5.60866436693154
"276";7.31623504098514;7.19735466085266;8.5200469398758;5.84239514423343;9.0599346039579;6.07413602435529
"279";7.68828720341729;7.90109173322576;8.82322350269477;6.41585394456836;9.37203353946747;6.66447150239817
"282";8.07344628332994;8.65929564109117;9.11989689310926;6.99986957785672;9.73138942130272;7.37188059160798
"285";8.43938850883483;9.40849998707888;9.48073345931938;7.73862095650103;10.128330278284;8.18454935302283
"288";8.7644102126784;10.1002618483847;9.81852235255903;8.45755594069629;10.441589116215;8.85127564925187
"291";9.06502383850061;10.7652761551567;10.2603705935457;9.43500798025202;10.8125587964809;9.67193088096552
"294";9.35482156009214;11.4316559856989;10.702009351477;10.4505410184516;11.237692921395;10.6495120867878
"297";9.64191748972352;12.1180769387555;11.17634742035;11.5846413511345;11.7852163798258;11.9585922072878
"300";9.92222207019256;12.8152996405535;11.6008619094883;12.6405682238747;12.3286907309978;13.3104169075765
"303";10.1731824822665;13.4652516943577;12.0401343709215;13.7782219124731;12.8210012249883;14.5854316162078
"306";10.388360548571;14.0461386702226;12.4956851995656;15.0080105603055;13.2999763439827;15.8784556365719
"309";10.5698437103915;14.557549929629;12.9870417485715;16.3926308690109;13.8169029731054;17.3351312629411
"312";10.753828448284;15.0997232661644;13.4540178680524;17.7687341462797;14.3934401041162;19.0340931634621
"315";10.9624874709716;15.7441643668162;13.8829634655015;19.0935279145017;14.9276012408177;20.6838439694776
"318";11.2110130056517;16.5508304598895;14.2465084157132;20.2735249116763;15.3452689155155;22.0395129223081
"321";11.4754661673049;17.4559403290002;14.6203144046635;21.5529026571215;15.6671578579158;23.1412008609318
"324";11.7387603878356;18.4100654764738;14.9554742027096;22.7674541618727;15.9506723588147;24.1686002259302
"327";11.9774639946377;19.3305810817228;15.2472200867081;23.8925173420467;16.2195404972379;25.2054396792109
"330";12.1911760683179;20.213136816167;15.46564113571;24.7945194891433;16.4303859563901;26.0761573034047
"333";12.3713128092881;21.0161075142218;15.6622069684253;25.6707238828662;16.592833677673;26.8002780988254
"336";12.5188249235375;21.7331145017987;15.8298365548284;26.4855151655166;16.7229840190687;27.4328953227815
"339";12.6345389030795;22.3546521612081;15.9506039485408;27.1341963665097;16.8648120815352;28.1947002691922
"342";12.721765365197;22.8818030971253;16.0286762056283;27.6060240939412;16.974201507443;28.855792520865
"345";12.7895732523356;23.3547054000068;16.083365607173;27.987436124681;17.0487032529377;29.3753787887742
"348";12.8419497961003;23.7924371300016;16.1331623480455;28.4036074098301;17.0820719057169;29.6542539695083
"351";12.8819319144348;24.2180856964473;16.1688958953958;28.7840258027834;17.097453005539;29.8180007483775
"354";12.9075083272528;24.606797191285;16.1922543482022;29.139028639658;17.1117112876966;30.0346987744358
"357";12.9197685000439;24.9599439886141;16.2034730954787;29.4621778104116;17.1212597866067;30.3097374600115
"360";12.9197685000439;25.3141245308289;16.2034730954787;29.7328819721106;17.1212597866067;30.7807010225066
