"Hs.Pf....1.14e.04";"U.Pf....1.14e.04";"Hs.Pf....5.70e.06";"U.Pf....5.70e.06";"Hs.Pf....2.28e.06";"U.Pf....2.28e.06"
"168";0.797199866620298;9.15639467252478;0.849343896379461;12.4066711284859;0.85758882349926;12.9712713435531
"174";0.611781016549194;6.33839048659992;0.610572408331199;8.77781110405215;0.610520075494115;9.21630918181646
"180";0.611781016549194;1.13953713534836;0.610572408331199;0.266557991368543;0.610520075494115;0.205544674770453
"186";0.653157220088964;0.648584967003757;0.620987260755035;0.142979848788199;0.618723783001485;0.108203023177486
"192";0.685095417990485;0.488097998211646;0.62684895981056;0.113525265398946;0.623703545445442;0.0831801028987691
"198";0.72440016772343;0.381542926114703;0.635895171848979;0.0890010085977408;0.630562791993647;0.0645847037309615
"204";0.776167493874133;0.302432743330437;0.646408470897732;0.072934715990872;0.636215235736002;0.055946709635359
"210";0.875197204279508;0.223489142050488;0.666969222211663;0.0565442837953167;0.653779326465194;0.041945127991875
"216";1.11384679855145;0.153965570161402;0.863031493295575;-0.000572718393694771;0.877105106839753;-0.023114299382911
"222";1.15098789024691;0.157184584055329;2.77656417710927;0.16527292626817;3.09197685806415;0.168848365552138
"228";1.70217286951383;0.369742966692854;4.153374910501;0.69622473681452;4.4911582272824;0.708427164040321
"234";2.47667369831858;0.859935002227374;4.91154318680551;1.17607967927204;5.37402501684515;1.26720547980982
"240";3.26310759143646;1.52455204039811;5.63248727145007;1.78535113414733;6.06352081588775;1.84989991833925
"246";4.06312026197556;2.35097487743696;6.18581435758346;2.35694475656416;6.61492153131366;2.4195035763419
"252";4.77243787351086;3.20507958660188;6.77282008408114;3.06377107407692;7.21779921628895;3.14544166305217
"258";5.57338307298404;4.29751290667807;7.19614350960739;3.64115466476183;7.6503200909611;3.73536993209124
"264";6.09660317121499;5.09110922159902;7.63229323894036;4.30268662640224;8.14996304199515;4.49320550847199
"270";6.83217806866895;6.31675264649337;8.23670292917808;5.30977749552569;8.70640654455706;5.42037325522462
"276";7.45003706346936;7.43861362576356;8.60518399589801;5.97883715773306;9.16241069211118;6.24835061548235
"282";8.32060934344537;9.15237642971146;9.3322913347231;7.41018242384962;10.0426718479605;7.98118643090299
"288";8.91366294820306;10.4146055689654;9.9794810272706;8.78763242500428;10.5373080492223;9.03394830867204
"294";9.48578187780901;11.7301732458506;10.9708979821998;11.0673613986971;11.454476701421;11.1429458800618
"300";10.0925721504087;13.2394884078745;11.7606352364921;13.031734371935;12.6083136059233;14.0129713453794
"306";10.4915551446272;14.3165685625274;12.7420048199697;15.6810044362244;13.4741822830537;16.3504393131543
"312";10.8274862477234;15.3065033206925;13.7688190694005;18.7068603522805;14.7905932042172;20.2296898942318
"318";11.3385760736895;16.96540261107;14.3640136732204;20.6387475778712;15.5120559221492;22.5714191363447
"324";11.866703662441;18.8792304667918;15.2054181131586;23.687827552823;16.093778770535;24.6794654025555
"330";12.3088119440438;20.7049822479377;15.5284928527666;25.0220126514239;16.6002116147943;26.7708550143607
"336";12.5959093734839;22.1004667074446;15.9639888643334;27.1388129219942;16.7771137061335;27.6307168382703
"342";12.7721372243431;23.1654953038121;16.0552699545572;27.6904679011695;17.0608233237945;29.3453087963531
"348";12.8749619237943;24.0248424531606;16.1693758080919;28.6440961683308;17.1120199647143;29.7731796062405
"354";12.9255649530953;24.7939096129238;16.2197667582537;29.4099401396118;17.1239445182429;29.954409517579
"360";12.9255649530953;25.4760314334263;16.2197667582537;29.9319560085625;17.1239445182429;31.1084906011558
