"Hs.Pf....1.14e.04";"Tz.Pf....1.14e.04";"Hs.Pf....5.70e.06";"Tz.Pf....5.70e.06";"Hs.Pf....2.28e.06";"Tz.Pf....2.28e.06"
"156";0.761095271885413;10.1309075482623;0.685931860820737;12.0428148792773;0.689640896656819;12.54802304579
"162";0.715356823831318;9.95200840982778;0.660475880807409;11.9432475986602;0.647086970953596;12.3815796930049
"168";0.659379352784038;9.62919044575346;0.627024821665448;11.7503377975151;0.623145293123371;12.2435097954358
"174";0.568634417992183;8.60807809850725;0.568580809175559;11.092693347024;0.5685794876169;11.6295050813667
"180";0.568634417992182;3.07122942696647;0.568580809175558;2.30506277085982;0.568579487616899;2.20024814268949
"186";0.598598902327464;2.75809427985206;0.582049473152532;2.1643124069065;0.581898226752317;2.06106452478098
"192";0.617193504398659;2.66577986102244;0.590651854717965;2.1216051818891;0.590633456280001;2.01769776521796
"198";0.638804543784018;2.59859100284277;0.599943404936505;2.09271769347308;0.595118056166653;2.00375511579681
"204";0.652365563099215;2.56929253756788;0.609597198270631;2.07186075623283;0.60235552316483;1.98811863076602
"210";0.673467030685689;2.53607298465631;0.613027349327952;2.06646074867049;0.60833139672859;1.97871095107594
"216";0.68686521201121;2.52041550552377;0.615239391361756;2.06387569618142;0.618564855887112;1.96675185234937
"222";0.697097673489258;2.51155920552922;0.633609162752238;2.04797647128676;0.618530955704101;1.96678119330426
"228";0.724306261372528;2.4945331066385;0.641749180589193;2.04288275788793;0.630477103709228;1.95930574848621
"234";0.74222771934434;2.4868722510158;0.65373828207331;2.03775779675697;0.64616214674153;1.95260088941195
"240";0.752877476574767;2.48413195516747;0.657414560797202;2.03681185112587;0.655557368951552;1.95018339877257
"246";0.793117503113804;2.47984146263979;0.663912332793431;2.03611904238307;0.666221649256533;1.94904634646677
"252";0.809789625178206;2.48035151371823;0.678144386749006;2.03655444433374;0.666585516466108;1.94905747827482
"258";0.859545510650764;2.48825006915705;0.715159379652195;2.04243043208346;0.697300937796423;1.95393343326788
"264";0.90536398077443;2.50113872924064;0.746045827559973;2.05111873894308;0.730457669568625;1.96326036723449
"270";0.966589385252611;2.52570067711484;0.808545807540918;2.07619201144352;0.802254071564364;1.99206310848879
"276";1.07910035722808;2.58432413947018;0.893797891692818;2.12061232226514;0.87740900570575;2.03122233336347
"282";1.31138812580634;2.73382427401439;1.20457287426241;2.32062673538512;1.25210368247843;2.27237538646382
"288";2.34625790515665;3.53248701952985;4.40481444168763;4.79041932915196;5.52547120696489;5.57035500458121
"294";5.02485670537472;5.96724623272148;8.34189580596462;8.36909827277653;9.19165628124035;8.90279802894569
"300";6.23987556993139;7.25474779726693;8.81303095127505;8.86833927585417;9.42046941258392;9.14526114880917
"306";6.52650618071301;7.60724993519988;8.94774213303801;9.03400887913006;9.62841658472415;9.40099734724469
"312";6.69357517639857;7.84584232449091;8.96188236451163;9.05420264158476;9.75684157151427;9.58440195991498
"318";6.75044777644044;7.94069758609122;9.04602872277502;9.19454658260225;9.70029389947611;9.4900886311746
"324";6.79464838862031;8.02781576292105;9.10394650847129;9.30870092678524;9.68564643077828;9.46121887790211
"330";6.84222066868853;8.14087708432177;9.08521524216217;9.26418378954941;9.7478736488545;9.60910944553304
"336";6.86989882442278;8.22288293030452;9.07188297616883;9.22468246720165;9.76214369441541;9.65138925527435
"342";6.87312062658417;8.23548453038935;9.10323407862624;9.34730764267695;9.73778567544462;9.55611648601268
"348";6.88273481615726;8.29092885551054;9.10651409794579;9.36622327318068;9.75221806334068;9.63934700697353
"354";6.88526726844069;8.31942541348764;9.10901967271855;9.39441739049727;9.74340140668896;9.54013709526712
"360";6.88526726844069;8.3766315027828;9.10901967271855;9.38343617118298;9.74340140668896;9.73243049234136
