"Hs.Pf....1.14e.04";"Tz.Pf....1.14e.04";"Hs.Pf....5.70e.06";"Tz.Pf....5.70e.06";"Hs.Pf....2.28e.06";"Tz.Pf....2.28e.06"
"186";0.418713004870361;4.39361585150865;0.41869964700746;4.30374828500953;0.418699363358602;4.27911064796624
"192";0.418717334980128;3.94721816115833;0.418699848217568;3.78825972678581;0.418699440689061;3.74524629349096
"198";0.418727434022582;3.55456363813371;0.41870039057392;3.343901783125;0.418699658723871;3.28762622131463
"204";0.418750390590959;3.21223529734466;0.418701909014975;2.96402557576047;0.4187003099742;2.89854351673449
"210";0.418804782072391;2.91634859445746;0.418706584659078;2.64179577851261;0.418702485261891;2.57023057718258
"216";0.418940038678484;2.66287932790557;0.41872233423675;2.37057962265038;0.418710535628732;2.29526095000012
"222";0.419287934688197;2.44794410735171;0.418778722345173;2.14421974328014;0.418742469435155;2.06681625255847
"228";0.420191373031357;2.26808043357997;0.418984972060996;1.95724052109771;0.418872356841795;1.87886824116037
"234";0.422494888852717;2.12060602451647;0.419722520298768;1.8050855844332;0.41938822592733;1.72637051613623
"240";0.428105601907815;2.00415141798067;0.422191777494418;1.68457384895472;0.421294667846004;1.60565585901483
"246";0.440858877072741;1.9193913430345;0.429645384168666;1.59482708475422;0.427579214060234;1.51535423654625
"252";0.46746828483066;1.86979961984747;0.44939210031445;1.53871944072991;0.445503378896738;1.45800537045045
"258";0.518018746181533;1.86204061934743;0.494735409270235;1.52427538808851;0.489109445560755;1.44181940159394
"264";0.605439373164039;1.90568733991998;0.585168479834925;1.56505056295247;0.579847835226115;1.48138963127073
"270";0.743856806405847;2.01235975357557;0.743856806405846;1.67930309861511;0.743856806405846;1.59697146741523
"276";0.946313633989668;2.19454703988658;0.993316993883563;1.88864749566418;1.00688827656203;1.81317837892109
"282";1.22254294479963;2.46393996171222;1.35111967549342;2.21581547354815;1.3892186745938;2.15667378802903
"288";1.57728594555273;2.82875417719609;1.8268274140694;2.67958234839746;1.90208691415969;2.6502306641189
"294";2.00932816254236;3.29011076930237;2.42041812269147;3.28627523190135;2.54592320197908;3.30216004806713
"300";2.51122606687648;3.83877718316444;3.12195697756286;4.02148759148315;3.31002502038694;4.09583859244458
"306";3.06961857430474;4.45429222601319;3.91220537690472;4.848456716643;4.1732808708453;4.98803343142432
"312";3.66600684349086;5.10767705564617;4.76392077521787;5.71633846306209;5.10564889898904;5.92004289814896
"318";4.2778932748742;5.76686226840851;5.64366399686994;6.57395911951259;6.07018455297223;6.83500835833599
"324";4.880177036296;6.40235246048706;6.51396169394887;7.38069241702605;7.02545135969937;7.69022517597094
"330";5.44670569229442;6.99088279436599;7.33568061471811;8.10982776925327;7.92815944780487;8.45943896042351
"336";5.95188299687298;7.51643427780824;8.0704707348206;8.74596706002783;8.73587609706202;9.12832208708143
"342";6.37223456072739;7.96943984765628;8.68313496049936;9.28063196742241;9.40965246584867;9.68879205329338
"348";6.68783793877399;8.34544729426386;9.14378863046145;9.70910205480037;9.91641612377441;10.1355366084849
"354";6.88353268241467;8.64412195810422;9.4296842576794;10.0293481204414;10.2309921266226;10.4652621216012
"360";6.9498392243912;8.86888620712835;9.52659607915493;10.2425991517769;10.337636288293;10.6777805745644
